distance_mm,absorbance,fraction_number,fraction_volume_ml
27.87,0.3558080893634115,NA,NA
27.9,0.35345107130584613,NA,NA
27.93,0.35121988994129244,NA,NA
27.96,0.3491290648881748,NA,NA
27.99,0.34713987716402817,NA,NA
28.02,0.3459541083260333,NA,NA
28.05,0.3450248527468699,NA,NA
28.08,0.3442311136063345,NA,NA
28.11,0.3438971623825726,NA,NA
28.14,0.34365032886935737,NA,NA
28.17,0.34374228645271204,NA,NA
28.2,0.344148835768596,NA,NA
28.23,0.3448070584705034,NA,NA
28.26,0.3459347488348007,NA,NA
28.29,0.3472899132210806,NA,NA
28.32,0.3492355420899539,NA,NA
28.35,0.3504793894016466,NA,NA
28.38,0.3530832409724273,NA,NA
28.41,0.3554547786484172,NA,NA
28.44,0.35785535556125586,NA,NA
28.47,0.3608609165751125,NA,NA
28.5,0.36362932382137,NA,NA
28.53,0.3665235677606394,NA,NA
28.56,0.37005667491058336,NA,NA
28.59,0.37313483401656206,NA,NA
28.62,0.37625655197781405,NA,NA
28.65,0.37939762943029864,NA,NA
28.68,0.38246610879066106,NA,NA
28.71,0.38582982039232017,NA,NA
28.74,0.38864662636665914,5,0.822
28.77,0.3919716189858531,NA,NA
28.8,0.3942560389512964,NA,NA
28.83,0.39679697217557125,NA,NA
28.86,0.3994831015840904,NA,NA
28.89,0.4016804038389872,NA,NA
28.92,0.4041971376992213,NA,NA
28.95,0.40617180580494355,NA,NA
28.98,0.40760440815615373,NA,NA
29.01,0.4092693244021547,NA,NA
29.04,0.41050833184103924,NA,NA
29.07,0.41175701902554007,NA,NA
29.1,0.41251687905641843,NA,NA
29.13,0.4129718271003839,NA,NA
29.16,0.41325253972325615,NA,NA
29.19,0.41336869667065157,NA,NA
29.22,0.4134025757803086,NA,NA
29.25,0.41322350048640727,NA,NA
29.28,0.41279275180648256,NA,NA
29.31,0.411824777244854,NA,NA
29.34,0.410600289424394,NA,NA
29.37,0.40897893203366625,NA,NA
29.4,0.4076528068842352,NA,NA
29.43,0.40587657356364687,NA,NA
29.46,0.4036115130894361,NA,NA
29.49,0.40154972727316735,NA,NA
29.52,0.3988297187549912,NA,NA
29.55,0.3962307070570187,NA,NA
29.58,0.3935832966309646,NA,NA
29.61,0.3908874874768291,NA,NA
29.64,0.3879690441735192,NA,NA
29.67,0.3841697440191272,NA,NA
29.7,0.3808253919087007,NA,NA
29.73,0.3775245986535475,NA,NA
29.76,0.3742238053983941,NA,NA
29.79,0.37020187109482766,NA,NA
29.82,0.3666832835633081,NA,NA
29.85,0.36243871511056697,NA,NA
29.88,0.3586345750833668,NA,NA
29.91,0.35546445839403346,NA,NA
29.94,0.3517087170949148,NA,NA
29.97,0.34725119423861545,NA,NA
30,0.342551677741909,NA,NA
30.03,0.3384377858549878,NA,NA
30.06,0.33428517498560145,NA,NA
30.09,0.33012288437059883,NA,NA
30.09,0.32944046230465074,NA,NA
30.12,0.3259944728652531,NA,NA
30.15,0.32114976018430247,NA,NA
30.18,0.3172052638456662,NA,NA
30.21,0.31335272509038475,NA,NA
30.24,0.3087693655410737,NA,NA
30.27,0.3047619508559316,NA,NA
30.3,0.300604500113737,NA,NA
30.33,0.2964567291171588,NA,NA
30.36,0.29241543532235975,NA,NA
30.39,0.287875634628322,NA,NA
30.42,0.2839843768905754,NA,NA
30.45,0.2800302008063229,NA,NA
30.48,0.27560171718687243,NA,NA
30.51,0.27177821766843974,NA,NA
30.54,0.26925664393539744,NA,NA
30.57,0.2642328559605454,NA,NA
30.6,0.2602448007666359,NA,NA
30.63,0.2559082747305401,NA,NA
30.66,0.2523509682165554,NA,NA
30.69,0.24827095543929112,NA,NA
30.72,0.24471364892530637,NA,NA
30.75,0.24122410063063554,NA,NA
30.78,0.23773939220877274,NA,NA
30.81,0.23361582057623528,NA,NA
30.84,0.230653818417652,NA,NA
30.87,0.2266996423333996,NA,NA
30.9,0.2234133686966707,NA,NA
30.93,0.22016097416959884,NA,NA
30.96,0.21644395185294535,NA,NA
30.99,0.21330771427326892,NA,NA
31.02,0.20961973119346433,NA,NA
31.05,0.20700136000425912,NA,NA
31.08,0.203502131963972,NA,NA
31.11,0.20065628675278427,NA,NA
31.14,0.1977910820503638,NA,NA
31.17,0.19492103747513517,NA,NA
31.2,0.19213327073764508,NA,NA
31.23,0.18957297802213763,NA,NA
31.26,0.18603987087219348,NA,NA
31.29,0.1831988655338139,NA,NA
31.32,0.180454657651597,NA,NA
31.35,0.17732809981753683,NA,NA
31.38,0.17570674242680903,NA,NA
31.41,0.1725075865006268,NA,NA
31.44,0.1698746956929973,NA,NA
31.47,0.1670191707361931,NA,NA
31.5,0.16460891407773812,NA,NA
31.53,0.16213089919996904,NA,NA
31.56,0.15968192355904898,NA,NA
31.59,0.15694739542244837,NA,NA
31.62,0.15473073367631898,NA,NA
31.65,0.1525721504038875,NA,NA
31.68,0.1504377664954965,NA,NA
31.71,0.14807590856512295,NA,NA
31.74,0.14583988732776113,NA,NA
31.77,0.1433473528315676,NA,NA
31.8,0.1411984493047523,NA,NA
31.83,0.13944641534820468,NA,NA
31.86,0.13709907703625557,NA,NA
31.89,0.13486789567170177,NA,NA
31.92,0.1324624788860549,NA,NA
31.95,0.13040553294259438,NA,NA
31.98,0.12824210979735462,NA,NA
32.01,0.12718217765237141,NA,NA
32.04,0.12500907476151535,NA,NA
32.07,0.12286985098031634,NA,NA
32.1,0.12115653600623376,NA,NA
32.13,0.11923994637420939,NA,NA
32.16,0.11764278834752234,NA,NA
32.19,0.1160601499392596,NA,NA
32.22,0.11414840018004338,NA,NA
32.25,0.11247380418842598,NA,NA
32.28,0.11055721455640147,NA,NA
32.31,0.1089358571656737,NA,NA
32.34,0.10744033646795774,NA,NA
32.37,0.10544630887100287,NA,NA
32.4,0.10381527173465893,NA,NA
32.43,0.10225199281762878,NA,NA
32.46,0.10062579555409286,NA,NA
32.49,0.09969653997492949,NA,NA
32.52,0.09829781673337636,NA,NA
32.55,0.09664742010579969,NA,NA
32.58,0.09526805635547901,NA,NA
32.61,0.09401452929817003,NA,NA
32.64,0.09279972122332637,NA,NA
32.67,0.0913042005256103,NA,NA
32.7,0.0898183595735105,NA,NA
32.73,0.08850191416969574,NA,NA
32.76,0.08708867130971804,NA,NA
32.79,0.08598034043665334,NA,NA
32.82,0.08513336269522848,NA,NA
32.85,0.08365236161593684,NA,NA
32.88,0.08277634463766295,NA,NA
32.91,0.08158089605405175,NA,NA
32.94,0.08052096390906853,NA,NA
32.97,0.07946103176408532,NA,NA
33,0.07841561923752655,NA,NA
33.03,0.07717177192583387,NA,NA
33.06,0.0760005227062634,NA,NA
33.09,0.07532294051312342,NA,NA
33.12,0.07459695959190198,NA,NA
33.15,0.07372578248643638,NA,NA
33.18,0.07279652690727287,NA,NA
33.21,0.07163979730612684,NA,NA
33.24,0.07063310376203324,NA,NA
33.27,0.06970384818286975,NA,NA
33.3,0.06901658624411361,NA,NA
33.33,0.06822284710357825,NA,NA
33.36,0.06735650987092065,NA,NA
33.39,0.066282058107513,NA,NA
33.42,0.06529956392746,NA,NA
33.45,0.0643461089842559,NA,NA
33.48,0.06388148119467428,NA,NA
33.51,0.06291834650585389,NA,NA
33.54,0.06202780990915569,NA,NA
33.57,0.061485744154643716,NA,NA
33.6,0.060648446158835016,NA,NA
33.63,0.05980146841741002,NA,NA
33.66,0.05895933054879317,NA,NA
33.69,0.05811235280736831,NA,NA
33.72,0.057400891504571304,NA,NA
33.75,0.056578113127187045,NA,NA
33.78,0.0557020961489133,NA,NA
33.81,0.05496643548207556,NA,NA
33.84,0.05411461786784255,NA,NA
33.87,0.0533160388544989,NA,NA
33.9,0.05227546620074827,NA,NA
33.93,0.05147688718740475,NA,NA
33.96,0.05105097838028817,NA,NA
33.99,0.05005396458181088,NA,NA
34.02,0.04931830391497314,NA,NA
34.05,0.048650401467449464,NA,NA
34.08,0.047827623090065205,NA,NA
34.11,0.04700968458548909,NA,NA
34.14,0.04612398786159905,NA,NA
34.17,0.04521893164647642,NA,NA
34.2,0.04452198996210386,NA,NA
34.23,0.043747610312801076,NA,NA
34.26,0.04304098888281222,NA,NA
34.29,0.042426325036178165,NA,NA
34.32,0.041559987803520576,NA,NA
34.35,0.040829167009490984,NA,NA
34.38,0.04008382659703709,NA,NA
34.41,0.03945464313197859,NA,NA
34.44,0.039086812798559654,NA,NA
34.47,0.03831243314925687,6,0.817
34.5,0.03758161235522741,NA,NA
34.53,0.03690403016208744,NA,NA
34.56,0.03615384987682526,NA,NA
34.59,0.03559242463108069,NA,NA
34.62,0.03504067913095256,NA,NA
34.65,0.03438245642904504,NA,NA
34.68,0.03365163563501558,NA,NA
34.71,0.032915974968177844,NA,NA
34.74,0.0322916313759275,NA,NA
34.77,0.03174956562141552,NA,NA
34.8,0.031067143555467403,NA,NA
34.83,0.030336322761437943,NA,NA
34.86,0.029653900695489826,NA,NA
34.89,0.029029557103239345,NA,NA
34.92,0.028468131857494777,NA,NA
34.95,0.02781958890120369,NA,NA
34.98,0.027263003528267275,NA,NA
35.01,0.026653179554441367,NA,NA
35.04,0.026077234690272358,NA,NA
35.07,0.025583567663841858,NA,NA
35.1,0.024968903817207806,NA,NA
35.13,0.024465557045160874,NA,NA
35.16,0.02377829510640461,NA,NA
35.19,0.023081353422032182,NA,NA
35.22,0.022306973772729263,NA,NA
35.25,0.02176006814540914,NA,NA
35.28,0.02122284226370531,NA,NA
35.31,0.020608178417071257,NA,NA
35.34,0.020056432916942986,NA,NA
35.37,0.019596645000169517,NA,NA
35.4,0.019253014030791316,NA,NA
35.43,0.018793226114017847,NA,NA
35.46,0.018299559087587212,NA,NA
35.49,0.01786881040766249,NA,NA
35.52,0.01739450287246458,NA,NA
35.55,0.017026672539045776,NA,NA
35.58,0.0167362801705572,NA,NA
35.61,0.01617485492481263,NA,NA
35.64,0.01587478281070776,NA,NA
35.67,0.015545671459754136,NA,NA
35.7,0.015139122143870155,NA,NA
35.73,0.014771291810451217,NA,NA
35.76,0.01450025893319523,NA,NA
35.79,0.014006591906764728,NA,NA
35.82,0.013624241954921483,NA,NA
35.82,0.013595202718072599,NA,NA
35.85,0.013440326788212014,NA,NA
35.88,0.013203173020613058,NA,NA
35.91,0.012927300270548923,NA,NA
35.94,0.01252075095466494,NA,NA
35.97,0.012244878204600806,NA,NA
36,0.011896407362414593,NA,NA
36.03,0.011407580208792104,NA,NA
36.06,0.011228504914890917,NA,NA
36.09,0.011001030892908256,NA,NA
36.12,0.010875194199896422,NA,NA
36.15,0.01072515814284412,NA,NA
36.18,0.010425086028739247,NA,NA
36.21,0.010062095568128593,NA,NA
36.24,0.009863660782994681,NA,NA
36.27,0.009694265234709655,NA,NA
36.3,0.00959746777854684,NA,NA
36.33,0.009394193120604782,NA,NA
36.36,0.008982803931912788,NA,NA
36.39,0.008711771054656798,NA,NA
36.42,0.008576254616028805,NA,NA
36.45,0.008450417923017105,NA,NA
36.48,0.00828102237473208,NA,NA
36.51,0.00793739140535388,NA,NA
36.54,0.0076131199272084045,NA,NA
36.57,0.0074001655236500515,NA,NA
36.6,0.007308207940295384,NA,NA
36.63,0.007177531374475537,NA,NA
36.66,0.006969416843725466,NA,NA
36.69,0.006640305492771709,NA,NA
36.72,0.0063257137602423935,NA,NA
36.75,0.006165997957573797,NA,NA
36.78,0.006049841010178258,NA,NA
36.81,0.006001442282096918,NA,NA
36.84,0.005851406225044481,NA,NA
36.87,0.005551334110939609,NA,NA
36.9,0.005188343650328954,NA,NA
36.93,0.00501410822923578,NA,NA
36.96,0.004912470900264818,NA,NA
36.99,0.004873751917799638,NA,NA
37.02,0.004830193062526311,NA,NA
37.05,0.0047963139528694135,NA,NA
37.08,0.004776954461636824,NA,NA
37.11,0.004597879167735503,NA,NA
37.14,0.0042300488343167,NA,NA
37.17,0.003939656465828122,NA,NA
37.2,0.003755741299118654,NA,NA
37.23,0.003683143206996577,NA,NA
37.26,0.003654103970147692,NA,NA
37.29,0.0036299046061069548,NA,NA
37.32,0.0036105451148744994,NA,NA
37.35,0.003576666005217467,NA,NA
37.38,0.00355246664117673,NA,NA
37.41,0.0033782312200835566,NA,NA
37.44,0.003024920505089196,NA,NA
37.47,0.002700649026943586,NA,NA
37.5,0.002594171825164477,NA,NA
37.53,0.0025022142418098096,NA,NA
37.56,0.002448975640920188,NA,NA
37.59,0.0024344560224957455,NA,NA
37.62,0.0023086193294840464,NA,NA
37.65,0.0020521060706525005,NA,NA
37.68,0.0016987953556581402,NA,NA
37.71,0.0014374422240184472,NA,NA
37.74,0.0013648441318962355,NA,NA
37.77,0.0012970859125823056,NA,NA
37.8,0.0012341675660763889,NA,NA
37.83,0.0012196479476519464,NA,NA
37.86,0.0012293276932682413,NA,NA
37.89,0.0011422099827217216,NA,NA
37.92,7.98579013343522e-4,NA,NA
37.95,4.5978791677360405e-4,NA,NA
37.98,2.177942763665006e-4,NA,NA
38.01,1.2099682020368606e-4,NA,NA
38.04,7.743796493035908e-5,NA,NA
38.07,3.871898246517954e-5,NA,NA
38.1,1.4519618424442328e-5,NA,NA
38.13,2.419936404073721e-5,NA,NA
38.16,9.679745616294885e-6,NA,NA
38.19,1.4519618424442328e-5,NA,NA
38.22,1.4519618424442328e-5,NA,NA
38.25,2.9039236848884656e-5,NA,NA
38.28,2.419936404073721e-5,NA,NA
38.31,9.679745616294885e-6,NA,NA
38.34,0,NA,NA
38.37,0,NA,NA
38.4,0,NA,NA
38.43,0,NA,NA
38.46,1.4519618424442328e-5,NA,NA
38.49,9.679745616294885e-6,NA,NA
38.52,1.4519618424442328e-5,NA,NA
38.55,1.4519618424442328e-5,NA,NA
38.58,1.306765658198466e-4,NA,NA
38.61,4.210689343084245e-4,NA,NA
38.64,7.308207940295922e-4,NA,NA
38.67,9.389353247796635e-4,NA,NA
38.7,0.0011809289651869012,NA,NA
38.73,0.0014519618424428894,NA,NA
38.76,0.0018343117942861344,NA,NA
38.79,0.0023957370400307003,NA,NA
38.82,0.0027926066102983878,NA,NA
38.85,0.0034024305841242938,NA,NA
38.88,0.003900937483362943,NA,NA
38.91,0.004399444382601726,NA,NA
38.94,0.005144784795055627,NA,NA
38.97,0.005948203681207296,NA,NA
39,0.007032335190231248,NA,NA
39.03,0.007874473058848098,NA,NA
39.06,0.008895686221366134,NA,NA
39.09,0.01011533416901808,NA,NA
39.12,0.011209145423658327,NA,NA
39.15,0.012656267393292935,NA,NA
39.18,0.01404047101642176,NA,NA
39.21,0.015531151841329695,NA,NA
39.24,0.017041192157470218,NA,NA
39.27,0.01858511158326764,NA,NA
39.3,0.020554939816181634,NA,NA
39.33,0.022427970592932816,NA,NA
39.36,0.023720216632706972,NA,NA
39.39,0.026904852940464765,NA,NA
39.42,0.029286070362070888,NA,NA
39.45,0.03171084663895034,NA,NA
39.48,0.03425661973603334,NA,NA
39.51,0.03681207257873264,NA,NA
39.54,0.03983699308382183,NA,NA
39.57,0.04246988389145136,NA,NA
39.6,0.04554804299743004,NA,NA
39.63,0.04831161037087955,NA,NA
39.66,0.05074606639337529,NA,NA
39.69,0.054163016595923895,NA,NA
39.72,0.05697014282464659,NA,NA
39.75,0.06020317786048585,NA,NA
39.78,0.06261343451894086,NA,NA
39.81,0.0661659011601176,NA,NA
39.84,0.0692053412836311,NA,NA
39.87,0.07213830420536549,NA,NA
39.9,0.07543909746051883,NA,NA
39.93,0.07828010279889855,NA,NA
39.96,0.08108722902762125,NA,NA
39.99,0.08428154508099533,NA,NA
40.02,0.08653692580958976,NA,NA
40.05,0.08959572542433586,NA,NA
40.08,0.0922721750872387,NA,NA
40.11,0.09524385699143828,NA,NA
40.14,0.09767831301393402,NA,NA
40.17,0.10017084751012753,NA,NA
40.2,0.10230523141851841,NA,NA
40.23,0.10478324629628735,7,0.821
40.26,0.106840192239748,NA,NA
40.29,0.10908105334991798,NA,NA
40.32,0.11104120183721582,NA,NA
40.35,0.11325786358334505,NA,NA
40.38,0.11489858046530543,NA,NA
40.41,0.11639894103582966,NA,NA
40.44,0.11788478198792944,NA,NA
40.47,0.11933190395756406,NA,NA
40.5,0.12089034300178592,NA,NA
40.53,0.12205675234854838,NA,NA
40.56,0.122961808563671,NA,NA
40.59,0.12380394643228786,NA,NA
40.62,0.12440409066049747,NA,NA
40.65,0.1246799634105616,NA,NA
40.68,0.125202669673841,NA,NA
40.71,0.12563825822657385,NA,NA
40.74,0.12605932716088228,NA,NA
40.77,0.12627712143724865,NA,NA
40.8,0.12632068029252197,NA,NA
40.83,0.12610772588896377,NA,NA
40.86,0.12581733352047517,NA,NA
40.89,0.1255463006432192,NA,NA
40.92,0.12521718929226544,NA,NA
40.95,0.12478644061234072,NA,NA
40.98,0.12424437485782873,NA,NA
41.01,0.12359583190153765,NA,NA
41.04,0.1226230174671011,NA,NA
41.07,0.12182443845375743,NA,NA
41.1,0.12068706834384399,NA,NA
41.13,0.11969973429098285,NA,NA
41.16,0.11866400151004038,NA,NA
41.19,0.11743467381677214,NA,NA
41.22,0.11638926129021336,NA,NA
41.25,0.1152083323250266,NA,NA
41.28,0.11457914885996796,NA,NA
41.31,0.11312234714471707,NA,NA
41.34,0.11149131000837299,NA,NA
41.37,0.11016518485894193,NA,NA
41.4,0.10882937996389458,NA,NA
41.43,0.10715478397227732,NA,NA
41.46,0.10622552839311394,NA,NA
41.49,0.10442993558129299,NA,NA
41.52,0.10267306175193722,NA,NA
41.55,0.10141953469462824,NA,NA
41.58,0.09960942226438298,NA,NA
41.58,0.09934806913274327,NA,NA
41.61,0.09846721228166125,NA,NA
41.64,0.09676357705319509,NA,NA
41.67,0.0950357424606882,NA,NA
41.7,0.09357894074543731,NA,NA
41.73,0.0920495409380642,NA,NA
41.76,0.09025394812624324,NA,NA
41.79,0.08872454831887025,NA,NA
41.82,0.0871467497834158,NA,NA
41.85,0.08545763417337396,NA,NA
41.88,0.08431058431784422,NA,NA
41.91,0.08284410285697702,NA,NA
41.94,0.08116466699255147,NA,NA
41.97,0.0798675810799693,NA,NA
42,0.07821234457958448,NA,NA
42.03,0.076736183373101,NA,NA
42.06,0.07541489809647808,NA,NA
42.09,0.07420492989444244,NA,NA
42.12,0.0729223636002847,NA,NA
42.15,0.07127680684551618,NA,NA
42.18,0.06988776334957922,NA,NA
42.21,0.06862939641946209,NA,NA
42.24,0.06747266681831605,NA,NA
42.27,0.06617558090573389,NA,NA
42.3,0.06510596901513438,NA,NA
42.33,0.06384276221220911,NA,NA
42.36,0.062821549049691075,NA,NA
42.39,0.06197457130826607,NA,NA
42.42,0.06073072399657339,NA,NA
42.45,0.059670791851590174,NA,NA
42.48,0.05846082364955452,NA,NA
42.51,0.05741541112299575,NA,NA
42.54,0.05636515872362883,NA,NA
42.57,0.055150350648785026,NA,NA
42.6,0.05429369316174374,NA,NA
42.63,0.05306920534128364,NA,NA
42.66,0.05203347256034117,NA,NA
42.69,0.05099773977939869,NA,NA
42.72,0.05001040572653755,NA,NA
42.75,0.0494199412439441,NA,NA
42.78,0.04851972490162962,NA,NA
42.81,0.04777438448917572,NA,NA
42.84,0.04713068140569278,NA,NA
42.87,0.04629338340988408,NA,NA
42.9,0.04552384363338931,NA,NA
42.93,0.044734944365662076,NA,NA
42.96,0.044168679247109495,NA,NA
42.99,0.0434475381986962,NA,NA
43.02,0.04263443956692824,NA,NA
43.05,0.04222789025104425,NA,NA
43.08,0.041351873272770505,NA,NA
43.11,0.040804967645450385,NA,NA
43.14,0.040282261382170996,NA,NA
43.17,0.03975471524608333,NA,NA
43.2,0.03920780961876334,NA,NA
43.23,0.038602825517745444,NA,NA
43.26,0.037988161671111395,NA,NA
43.29,0.03728154024112254,NA,NA
43.32,0.03660879792079071,NA,NA
43.35,0.03623612771456377,NA,NA
43.38,0.035747300560941275,NA,NA
43.41,0.035331071499441,NA,NA
43.44,0.03475028676246398,NA,NA
43.47,0.034237260244800886,NA,NA
43.5,0.03370487423590507,NA,NA
43.53,0.03310473000769546,NA,NA
43.56,0.03267882120057889,NA,NA
43.59,0.0320399579899041,NA,NA
43.62,0.03161888905559567,NA,NA
43.65,0.03127041821340946,NA,NA
43.68,0.03082031004225215,NA,NA
43.71,0.03041376072636817,NA,NA
43.74,0.030050770265757514,NA,NA
43.77,0.02977489751569338,NA,NA
43.8,0.02933930896296051,NA,NA
43.83,0.028777883717215947,NA,NA
43.86,0.028303576182018033,NA,NA
43.89,0.027858307883668873,NA,NA
43.92,0.027534036405523262,NA,NA
43.95,0.02711296747121497,NA,NA
43.98,0.02675965675622048,NA,NA
44.01,0.026498303624580784,NA,NA
44.04,0.026265989729789975,NA,NA
44.07,0.02593203850602807,NA,NA
44.1,0.02557872779103371,NA,NA
44.13,0.025317374659394015,NA,NA
44.16,0.02490114559789374,NA,NA
44.19,0.024494596282009756,NA,NA
44.22,0.024126765948590954,NA,NA
44.25,0.023870252689759407,NA,NA
44.28,0.023463703373875426,NA,NA
44.31,0.0231684711325787,NA,NA
44.34,0.02284419965443309,NA,NA
44.37,0.022631245250874874,NA,NA
44.4,0.022316653518345556,NA,NA
44.43,0.021982702294583788,NA,NA
44.46,0.021716509290135945,NA,NA
44.49,0.021561633360275362,NA,NA
44.52,0.021276080864594933,NA,NA
44.55,0.020879211294327245,NA,NA
44.58,0.020574299307414223,NA,NA
44.61,0.02035650503104786,NA,NA
44.64,0.020274227193309353,NA,NA
44.67,0.02018710948276283,NA,NA
44.7,0.019848318386192915,NA,NA
44.73,0.01957244563612878,NA,NA
44.76,0.019267533649215757,NA,NA
44.79,0.01914653682901221,NA,NA
44.82,0.019073938736889996,NA,NA
44.85,0.01903521975442495,NA,NA
44.88,0.019020700136000507,NA,NA
44.91,0.01883678496929104,NA,NA
44.94,0.01854639260080246,NA,NA
44.97,0.018256000232314017,NA,NA
45,0.018023686337523076,NA,NA
45.03,0.017941408499784702,NA,NA
45.06,0.017878490153278786,NA,NA
45.09,0.017844611043621887,NA,NA
45.12,0.017815571806773005,NA,NA
45.15,0.017810731933964857,NA,NA
45.18,0.017815571806773005,NA,NA
45.21,0.017839771170813742,NA,NA
45.24,0.017844611043621887,NA,NA
45.27,0.017830091425197446,NA,NA
45.3,0.017844611043621887,NA,NA
45.33,0.017844611043621887,NA,NA
45.36,0.017810731933964857,NA,NA
45.39,0.017815571806773005,NA,NA
45.42,0.017815571806773005,NA,NA
45.45,0.017810731933964857,NA,NA
45.48,0.017815571806773005,NA,NA
45.51,0.017815571806773005,NA,NA
45.54,0.017810731933964857,NA,NA
45.57,0.017810731933964857,NA,NA
45.6,0.01780105218834856,NA,NA
45.63,0.01780105218834856,NA,NA
45.66,0.01780105218834856,NA,NA
45.69,0.017815571806773005,NA,NA
45.72,0.017839771170813742,NA,NA
45.75,0.017810731933964857,NA,NA
45.78,0.017839771170813742,NA,NA
45.81,0.017839771170813742,NA,NA
45.84,0.017815571806773005,NA,NA
45.87,0.017825251552389298,NA,NA
45.9,0.017810731933964857,NA,NA
45.93,0.01780105218834856,NA,NA
45.96,0.017839771170813742,NA,NA
45.99,0.017975287609441736,8,0.821
46.02,0.018314078706011653,NA,NA
46.05,0.01862383056573282,NA,NA
46.08,0.01879806598682586,NA,NA
46.11,0.018904543188605103,NA,NA
46.14,0.018952941916686443,NA,NA
46.17,0.01899166089915162,NA,NA
46.2,0.019059419118465686,NA,NA
46.23,0.019282053267640202,NA,NA
46.26,0.019649883601059005,NA,NA
46.29,0.019872517750233517,NA,NA
46.32,0.019988674697629057,NA,NA
46.35,0.020095151899408165,NA,NA
46.38,0.020148390500297653,NA,NA
46.41,0.02031778604858268,NA,NA
46.44,0.020656577145152732,NA,NA
46.47,0.02096148913206562,NA,NA
46.5,0.02122284226370531,NA,NA
46.53,0.021677790307670766,NA,NA
46.56,0.02204562064108957,NA,NA
46.59,0.022297294027112967,NA,NA
46.62,0.022699003470188803,NA,NA
46.65,0.023042634439567004,NA,NA
46.68,0.02356534070284639,NA,NA
46.71,0.024102566584550216,NA,NA
46.74,0.02463011272063775,NA,NA
46.77,0.025389972751516093,NA,NA
46.8,0.026120793545545685,NA,NA
46.83,0.02678869599306936,NA,NA
46.86,0.027480797804633774,NA,NA
46.89,0.028269697072361002,NA,NA
46.92,0.02937802794542569,NA,NA
46.95,0.030563796783420607,NA,NA
46.98,0.03214159531887506,NA,NA
47.01,0.033453200849881674,NA,NA
47.04,0.034595410832603396,NA,NA
47.07,0.03642488275408125,NA,NA
47.1,0.03807527938165791,NA,NA
47.13,0.039982189268066126,NA,NA
47.16,0.041724543478997456,NA,NA
47.19,0.043578214764516045,NA,NA
47.22,0.04597879167735476,NA,NA
47.25,0.04827289138841437,NA,NA
47.28,0.05073154677495085,NA,NA
47.31,0.05325796038080126,NA,NA
47.34,0.05583277271473315,NA,NA
47.34,0.056278041013082175,NA,NA
47.37,0.05835918632058356,NA,NA
47.4,0.06160674097484727,NA,NA
47.43,0.06451550453254093,NA,NA
47.46,0.0680631313009095,NA,NA
47.49,0.07116548977092893,NA,NA
47.52,0.07433560646026229,NA,NA
47.55,0.07747184403993873,NA,NA
47.58,0.08062260123803949,NA,NA
47.61,0.08434446342750111,NA,NA
47.64,0.08771301490196838,NA,NA
47.67,0.09175914856957561,NA,NA
47.7,0.09456143492549016,NA,NA
47.73,0.0978622281806435,NA,NA
47.76,0.10179704477366347,NA,NA
47.79,0.10531563230518302,NA,NA
47.82,0.10934240648155767,NA,NA
47.85,0.11269159846479235,NA,NA
47.88,0.1158278360444688,NA,NA
47.91,0.1187317597293543,NA,NA
47.94,0.12157760494054218,NA,NA
47.97,0.12450088811666042,NA,NA
48,0.12799043641133123,NA,NA
48.03,0.13086532085936786,NA,NA
48.06,0.1340741565311664,NA,NA
48.09,0.1367457663212611,NA,NA
48.12,0.1392576603086872,NA,NA
48.15,0.14158079925659556,NA,NA
48.18,0.1438458597308064,NA,NA
48.21,0.14628515562611016,NA,NA
48.24,0.14814366678443702,NA,NA
48.27,0.14988118112256021,NA,NA
48.3,0.15171549291684622,NA,NA
48.33,0.15278994468025386,NA,NA
48.36,0.15428546537796994,NA,NA
48.39,0.1554131557422671,NA,NA
48.42,0.1564730878872503,NA,NA
48.45,0.15750398079538477,NA,NA
48.48,0.1580847655323618,NA,NA
48.51,0.15889786416412977,NA,NA
48.54,0.1594447697914499,NA,NA
48.57,0.15972064254151402,NA,NA
48.6,0.15981260012486884,NA,NA
48.63,0.15981260012486884,NA,NA
48.66,0.15962868495815935,NA,NA
48.69,0.15921245589665908,NA,NA
48.72,0.1587768673439262,NA,NA
48.75,0.1583219192999609,NA,NA
48.78,0.15781857252791395,NA,NA
48.81,0.15703935300580302,NA,NA
48.84,0.15618753539157001,NA,NA
48.87,0.15508404439131349,NA,NA
48.9,0.15396119389982435,NA,NA
48.93,0.15284802315395152,NA,NA
48.96,0.1512750644913052,NA,NA
48.99,0.14995861908749045,NA,NA
49.02,0.14834694144237895,NA,NA
49.05,0.14688045998151175,NA,NA
49.08,0.14532202093728988,NA,NA
49.11,0.14374906227464346,NA,NA
49.14,0.14215674412076457,NA,NA
49.17,0.14029823296243782,NA,NA
49.2,0.13873979391821595,NA,NA
49.23,0.13703615868974967,NA,NA
49.26,0.13498889249190532,NA,NA
49.29,0.13332881611871247,NA,NA
49.32,0.1316106612718219,NA,NA
49.35,0.12952467609151236,NA,NA
49.38,0.1280823939946859,NA,NA
49.41,0.12609320627053933,NA,NA
49.44,0.12427341409467763,NA,NA
49.47,0.12250686051970555,NA,NA
49.5,0.12055155190521599,NA,NA
49.53,0.11879467807586022,NA,NA
49.56,0.11726527826848711,NA,NA
49.59,0.11539224749173593,NA,NA
49.62,0.1136498932808046,NA,NA
49.65,0.11178654224966972,NA,NA
49.68,0.11007806714839541,NA,NA
49.71,0.10802112120493476,NA,NA
49.74,0.1063174859764686,NA,NA
