Position,AbsA,Fraction,sample,MonoAbsA,M,P,PbyM
30.03,0.1463484855069315,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.13,0.14842358002694364,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.23,0.15069423319282083,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.32,0.14625613836860635,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.42,0.1463158923992873,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.52,0.1418940941288949,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.62,0.14103580896093174,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.72,0.1377384729042632,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.81,0.13217048368171747,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
30.91,0.134506323062883,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.01,0.12211550997349094,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.11,0.12463061144669943,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.21,0.11596627699795753,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.31,0.11623245404371822,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.41,0.1073236712876451,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.51,0.11330993872495765,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.61,0.09796401720916088,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.71,0.10145147972708711,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.8,0.09239059580200779,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
31.9,0.09439507192212422,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32,0.08230302898613713,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.1,0.08089066098822303,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.2,0.07868519403763424,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.3,0.07720220763982444,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.4,0.06709291208552431,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.49,0.06860305940637088,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.59,0.06615314414845079,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.69,0.0636380426752423,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.79,0.06066120551040812,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.89,0.05338207813654341,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
32.99,0.0523173699535005,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.09,0.049383990265525195,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.19,0.045478249532832145,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.29,0.04328907913606538,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.38,0.04053496154013304,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.48,0.03811220720524971,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.58,0.037634174959801855,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.68,0.03168050063013343,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.78,0.036710703576550346,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.88,0.026802398852722654,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
33.98,0.028480943896397437,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.08,0.023146538611968193,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.18,0.025275954978054,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.27,0.020767241753943802,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.37,0.023635435226630783,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.47,0.019430924340532847,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.57,0.02081613141541003,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.67,0.022603320151232086,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.77,0.01298835339620184,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.87,0.015856546868888818,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
34.97,0.016915822867324355,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.06,0.022049237321281164,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.17,0.01861609664942853,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.26,0.024292729564121526,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.36,0.027801920820477225,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.46,0.036004519577593375,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.56,0.04234387901438448,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.66,0.05571791751770893,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.76,0.059808352527052314,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.86,0.07285102776932775,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
35.95,0.08513319716657254,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.05,0.09786623788622835,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.15,0.1093009864847247,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.25,0.12258811003433143,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.35,0.1342944678631959,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.45,0.1440941288948764,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.55,0.15026509060883927,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.65,0.15888053539611496,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.74,0.1586849767502499,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.84,0.1656164443092434,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
36.94,0.16398135674242756,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.04,0.165339402894268,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.14,0.15999956542523144,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.24,0.1599941332406241,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.34,0.15758767545956287,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.43,0.1570009995219678,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.53,0.1521337621137717,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.63,0.13713006822823867,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.73,0.13400112989439839,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.83,0.13155121463647823,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
37.93,0.12663508756681588,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.03,0.11587392985963237,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.13,0.1095780278997002,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.23,0.1071335448263874,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.33,0.10399374212333236,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.42,0.09669831819564562,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.52,0.09297727173960284,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.62,0.0832373647386033,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.72,0.07750097779322933,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.82,0.0742905566902786,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
38.92,0.06830972143757334,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.02,0.06339902655251836,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.11,0.060818738864021615,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.22,0.05875450871322414,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.32,0.05441962539654955,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.41,0.049275346573378,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.51,0.05090500195558648,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.61,0.04010581895615141,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.71,0.04294685150580163,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.81,0.036091434531311174,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
39.91,0.03588501151623137,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40,0.029730346356090596,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.1,0.03294076745904133,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.2,0.028687366911477163,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.3,0.03317978358176526,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.4,0.03235952370605365,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.5,0.021484290122115512,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.6,0.02423840771804793,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.7,0.02833970709660597,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.8,0.030230107339967845,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.89,0.02779105645126249,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
40.99,0.03260397201338494,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.09,0.04276758941375866,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.19,0.049405719003954664,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.29,0.05647299117813221,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.39,0.06614227977923605,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.49,0.072074225370475,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.58,0.08794706879318592,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.68,0.10228260397201346,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.79,0.11589565859806183,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.88,0.13246925383512237,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
41.98,0.14513710833948984,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.08,0.16011907348659338,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.18,0.17328668897483818,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.28,0.18029963930294213,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.38,0.19154969362478816,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.47,0.19474381817391687,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.57,0.20380470209899618,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.67,0.20594498283429666,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.77,0.20903589587588545,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.87,0.20642844726435186,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
42.97,0.20455977575941947,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.07,0.20664573464864633,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.17,0.2060427621572292,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.26,0.20389161705271397,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.36,0.17890356785885014,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.46,0.1815816348702795,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.56,0.1739494154969363,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.66,0.17427534657337795,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.76,0.1455282256312199,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.86,0.1490754421798271,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
43.96,0.1408782756073183,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.06,0.13402285863282778,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.15,0.1214201903437487,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.25,0.11776976228760161,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.35,0.10153839468080483,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.45,0.1019621050801791,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.55,0.08864782060753552,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.65,0.08815349180826565,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.75,0.0743937681978185,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.84,0.07939681022119857,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
44.95,0.07295967146147501,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.05,0.06792403633045066,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.14,0.06700056494719923,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.24,0.06305136673764725,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.34,0.057450784407457316,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.44,0.059531311112076886,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.54,0.05743448785363529,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.64,0.07720763982443181,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.74,0.06099256877145714,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.83,0.05822758680631006,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
45.93,0.07505106253530924,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.03,0.08193907261744383,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.13,0.09110316805006306,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.23,0.08784928947025339,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.33,0.11056668549824003,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.43,0.12373430098648476,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.52,0.1418397722828213,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.63,0.14074247099213422,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.73,0.16908217808874018,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.82,0.18532984224935906,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
46.92,0.20080070401112518,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.02,0.20805810264656036,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.12,0.21872691321541876,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.22,0.21782517057059672,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.32,0.2304224066750685,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.41,0.2275976706792404,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.52,0.2332199817478598,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.61,0.22613098083525277,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.71,0.23182934248837517,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.81,0.2266361740037374,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
47.91,0.2238548954847682,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.01,0.21626613358828387,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.11,0.20932923384468297,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.2,0.20111033853374471,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.31,0.1974979357698492,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.4,0.187176785015862,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.5,0.17958802311937772,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.6,0.17301507974447006,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.7,0.1602548781017774,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.8,0.1617921863456608,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.9,0.15837534222763028,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
48.99,0.15293772543566128,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.09,0.13482682195471735,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.19,0.13466928860110386,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.29,0.1318282560514537,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.39,0.13019860066924516,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.49,0.1116748511581418,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.59,0.11584676893659561,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.69,0.11892138542436231,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.79,0.1224848985267916,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.89,0.12155599495893273,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
49.98,0.12459258615444793,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.08,0.12191995132762595,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.18,0.13056798922254576,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.28,0.13496262656990138,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.38,0.1438714093259746,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.48,0.1491569249489375,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.58,0.16099365520837866,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.68,0.17090195993220636,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.78,0.18080483247142676,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.88,0.18675850680109518,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
50.97,0.19439615835904575,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.07,0.2018110903480944,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.17,0.21046999261222893,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.27,0.21601625309634528,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.37,0.22063361001260265,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.47,0.2246208335144062,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.56,0.2249739255138847,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.67,0.2307048802746513,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.76,0.23238885750293345,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.86,0.23135674242753468,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
51.96,0.22394724262309337,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.06,0.22324649080874368,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.16,0.2188246925383512,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.25,0.21795554300117337,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.35,0.20113749945678155,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.45,0.20391334579114337,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.55,0.19874733822954244,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.65,0.19575420451088615,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.75,0.18806766329146937,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.85,0.1827223936378254,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
52.95,0.17184716005388734,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.05,0.1704184955021512,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.15,0.1626993611750902,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.24,0.15947807570292474,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.34,0.15414910260310286,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.44,0.15295945417409065,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.54,0.1486734605188823,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.64,0.14401264612576598,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.74,0.14667441658337324,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.84,0.14161705271391947,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
53.93,0.14542501412368,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.04,0.14527834513928123,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.13,0.1494719916561645,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.23,0.15002607448611535,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.33,0.1570227282603972,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.43,0.15483355786363043,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.53,0.16793598713658692,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.63,0.17250988657598543,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.72,0.1775129285993656,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.82,0.17676871930815696,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
54.92,0.18530268132632222,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
55.02,0.18895854156707667,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
55.12,0.1932879926991439,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
55.22,0.1879590195993221,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
55.32,0.19677002303246277,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
55.42,0.19843770370692282,NA,"sgRPS19, 0.65",0.184088,14.113316000000001,10.375486000000002,0.65
