gene,day,lfc,essential,n
RPS25,13,-3.4611,essential,785
RPS26,13,-5.7334,non-essential,1401
RPS26,5,-1.2577,non-essential,1401
RPS26,21,-4.783,non-essential,1401
RPS27,13,-5.8288,non-essential,1401
RPS27,5,-1.6898,non-essential,1401
RPS27,21,-4.8447,non-essential,1401
RPS27A,21,-5.3839,essential,785
RPS27A,5,-2.3958,essential,785
RPS27A,13,-5.9449,essential,785
RPS27L,5,0.13717,non-essential,1401
RPS27L,13,1.1354,non-essential,1401
RPS27L,21,1.7713,non-essential,1401
RPS28,13,-6.0474,essential,785
RPS28,21,-5.3171,essential,785
RPS28,5,-0.57583,essential,785
RPS29,5,-1.2217,essential,785
RPS29,21,-5.8918,essential,785
RPS29,13,-5.6988,essential,785
RPS3,5,-1.4397,essential,785
RPS3,21,-5.7839,essential,785
RPS3,13,-5.7401,essential,785
RPS3A,5,-1.4694,essential,785
RPS3A,13,-5.4197,essential,785
RPS3A,21,-4.4357,essential,785
RPS4X,5,-1.8778,essential,785
RPS4X,13,-4.4646,essential,785
RPS4X,21,-3.4821,essential,785
RPS4Y1,5,0.35591,non-essential,1401
RPS4Y1,13,1.5113,non-essential,1401
RPS4Y1,21,2.2534,non-essential,1401
RPS4Y2,5,-0.16935,non-essential,1401
RPS4Y2,13,0.75867,non-essential,1401
RPS4Y2,21,0.80061,non-essential,1401
RPS5,5,-1.1602,essential,785
RPS5,13,-4.8994,essential,785
RPS5,21,-3.9161,essential,785
RPS6,5,-1.3841,essential,785
RPS6,21,-5.6796,essential,785
RPS6,13,-5.6124,essential,785
RPS7,5,-0.92929,essential,785
RPS7,21,-4.6586,essential,785
RPS7,13,-3.645,essential,785
RPS8,5,-1.6803,essential,785
RPS8,13,-5.3915,essential,785
RPS8,21,-4.6198,essential,785
RPS9,5,-0.89374,essential,785
RPS9,13,-3.6111,essential,785
RPS9,21,-2.8921,essential,785
RPSA,5,-1.6959,essential,785
RPSA,13,-4.3742,essential,785
RPSA,21,-4.2598,essential,785
RPTOR,21,-5.1545,essential,785
RPTOR,13,-4.345,essential,785
RPTOR,5,0.048176,essential,785
RPUSD1,21,1.6474,non-essential,1401
RPUSD1,13,0.94403,non-essential,1401
RPUSD1,5,0.18487,non-essential,1401
RPUSD2,5,-0.25991,non-essential,1401
RPUSD2,13,-0.26344,non-essential,1401
RPUSD2,21,0.023044,non-essential,1401
RPUSD3,21,-2.853,non-essential,1401
RPUSD3,13,-1.2456,non-essential,1401
RPUSD3,5,-0.034051,non-essential,1401
RPUSD4,21,-5.9273,non-essential,1401
RPUSD4,13,-2.2279,non-essential,1401
RPUSD4,5,0.26079,non-essential,1401
RRBP1,5,0.35425,non-essential,1401
RRBP1,21,2.2529,non-essential,1401
RRBP1,13,1.4078,non-essential,1401
RRM1,5,-1.2346,essential,785
RRM1,13,-6.4065,essential,785
RRM1,21,-5.4222,essential,785
RRP1,13,-4.5261,essential,785
RRP1,21,-3.9917,essential,785
RRP1,5,-0.34665,essential,785
RRP12,13,-5.5481,essential,785
RRP12,21,-5.0824,essential,785
RRP12,5,-0.52086,essential,785
RRP15,13,-1.6246,essential,785
RRP15,21,-2.7487,essential,785
RRP15,5,0.20737,essential,785
RRP1B,21,0.3219,non-essential,1401
RRP1B,5,0.18724,non-essential,1401
RRP1B,13,0.36925,non-essential,1401
RRP36,13,-1.5136,non-essential,1401
RRP36,21,-1.5826,non-essential,1401
RRP36,5,0.053574,non-essential,1401
RRP7A,5,-0.78967,essential,785
RRP7A,13,-2.4367,essential,785
RRP7A,21,-2.1898,essential,785
RRP8,21,2.1325,non-essential,1401
RRP8,13,1.6498,non-essential,1401
RRP8,5,0.53119,non-essential,1401
RRP9,13,-4.7921,essential,785
RRP9,21,-4.321,essential,785
RRP9,5,-0.28797,essential,785
RRS1,21,-1.811,essential,785
RRS1,13,-1.9166,essential,785
RRS1,5,-0.009119,essential,785
RSL1D1,21,-5.3566,essential,785
RSL1D1,13,-3.4422,essential,785
RSL1D1,5,-0.11365,essential,785
RSL24D1,21,-6.467,essential,785
RSL24D1,13,-5.2693,essential,785
RSL24D1,5,-0.60004,essential,785
RSRC1,5,0.14829,non-essential,1401
RSRC1,21,1.6795,non-essential,1401
RSRC1,13,0.87248,non-essential,1401
RSRC2,13,0.44089,non-essential,1401
RSRC2,21,0.63079,non-essential,1401
RSRC2,5,0.0030321,non-essential,1401
RTCA,21,1.5908,non-essential,1401
RTCA,13,0.6616,non-essential,1401
RTCA,5,-0.074983,non-essential,1401
RTCB,21,-4.4433,essential,785
RTCB,13,-2.7736,essential,785
RTCB,5,0.28895,essential,785
RTF1,5,-0.77925,essential,785
RTF1,21,-3.8215,essential,785
RTF1,13,-3.872,essential,785
RTL3,5,0.042891,non-essential,1401
RTL3,13,1.0707,non-essential,1401
RTL3,21,1.4089,non-essential,1401
RTN4,5,0.44036,non-essential,1401
RTN4,13,1.2255,non-essential,1401
RTN4,21,2.0974,non-essential,1401
RUVBL1,13,-6.5641,essential,785
RUVBL1,5,-1.0353,essential,785
RUVBL1,21,-5.3435,essential,785
RUVBL2,13,-6.0981,essential,785
RUVBL2,21,-5.1139,essential,785
RUVBL2,5,-0.53385,essential,785
RWDD4,21,2.0222,non-essential,1401
RWDD4,13,1.1349,non-essential,1401
RWDD4,5,0.091473,non-essential,1401
S100A16,5,-0.020502,non-essential,1401
S100A16,13,0.65754,non-essential,1401
S100A16,21,0.91335,non-essential,1401
S100A4,13,0.81689,non-essential,1401
S100A4,5,-0.085086,non-essential,1401
S100A4,21,1.3889,non-essential,1401
S100A9,13,1.1708,non-essential,1401
S100A9,5,0.26289,non-essential,1401
S100A9,21,2.0416,non-essential,1401
SAFB,5,-0.41353,non-essential,1401
SAFB,21,0.072007,non-essential,1401
SAFB,13,-0.14802,non-essential,1401
SAFB2,5,0.050171,non-essential,1401
SAFB2,13,0.78299,non-essential,1401
SAFB2,21,1.5196,non-essential,1401
SAMD4A,21,1.1974,non-essential,1401
SAMD4A,13,1.0117,non-essential,1401
SAMD4A,5,0.19547,non-essential,1401
SAMD4B,5,0.37703,non-essential,1401
SAMD4B,21,2.016,non-essential,1401
SAMD4B,13,1.2349,non-essential,1401
SAMHD1,5,-0.013682,non-essential,1401
SAMHD1,13,0.7292,non-essential,1401
SAMHD1,21,1.4721,non-essential,1401
SAMSN1,5,0.11331,non-essential,1401
SAMSN1,13,1.2303,non-essential,1401
SAMSN1,21,2.1908,non-essential,1401
SAP130,21,1.0312,non-essential,1401
SAP130,5,0.41394,non-essential,1401
SAP130,13,0.71441,non-essential,1401
SAP18,13,-3.0495,essential,785
SAP18,21,-2.9806,essential,785
SAP18,5,-0.12861,essential,785
SAP30BP,5,-0.48966,essential,785
SAP30BP,13,-3.1132,essential,785
SAP30BP,21,-2.8642,essential,785
SARNP,5,0.21663,essential,785
SARNP,21,1.5531,essential,785
SARNP,13,1.1509,essential,785
SARS1,5,-0.57432,essential,785
SARS1,13,-2.9227,essential,785
SARS1,21,-2.7708,essential,785
SARS2,21,-4.2392,essential,785
SARS2,13,-1.9285,essential,785
SARS2,5,0.36492,essential,785
SART1,5,-0.61627,essential,785
SART1,13,-1.9025,essential,785
SART1,21,-1.7531,essential,785
SART3,13,-2.8246000000000002,essential,785
SART3,21,-2.9357,essential,785
SART3,5,0.21619,essential,785
SBDS,21,-4.5133,essential,785
SBDS,13,-0.02648,essential,785
SBDS,5,0.36783,essential,785
SCAF1,5,0.10864,non-essential,1401
SCAF1,13,1.0592,non-essential,1401
SCAF1,21,1.6677,non-essential,1401
SCAF11,21,1.4434,non-essential,1401
SCAF11,13,1.0345,non-essential,1401
SCAF11,5,0.23487,non-essential,1401
SCAF4,5,0.39825,non-essential,1401
SCAF4,13,1.2483,non-essential,1401
SCAF4,21,1.7326,non-essential,1401
SCAF8,13,1.5258,non-essential,1401
SCAF8,21,1.9995,non-essential,1401
SCAF8,5,0.34316,non-essential,1401
SCAMP2,5,-0.091641,non-essential,1401
SCAMP2,21,1.0506,non-essential,1401
SCAMP2,13,0.96265,non-essential,1401
SCAMP3,5,0.37125,non-essential,1401
SCAMP3,21,2.1789,non-essential,1401
SCAMP3,13,1.3058,non-essential,1401
SCG3,5,0.1846,non-essential,1401
SCG3,21,2.004,non-essential,1401
SCG3,13,1.4682,non-essential,1401
SDAD1,13,-3.597,essential,785
SDAD1,21,-3.6165,essential,785
SDAD1,5,-0.056343,essential,785
SDS,5,-0.031045,non-essential,1401
SDS,13,1.2989,non-essential,1401
SDS,21,2.1628,non-essential,1401
SEC23IP,13,0.38994,non-essential,1401
SEC23IP,5,-0.03939,non-essential,1401
SEC23IP,21,0.63112,non-essential,1401
SEC31A,5,0.079897,non-essential,1401
SEC31A,13,1.089,non-essential,1401
SEC31A,21,1.8482,non-essential,1401
SEC61A1,13,-3.1222,essential,785
SEC61A1,5,-0.37143,essential,785
SEC61A1,21,-3.6639,essential,785
SEC61B,5,0.17721,essential,785
SEC61B,21,1.1399,essential,785
SEC61B,13,0.90589,essential,785
SEC62,5,-0.1692,non-essential,1401
SEC62,13,0.42791,non-essential,1401
SEC62,21,1.1293,non-essential,1401
SEC63,21,1.2507,essential,785
SEC63,5,0.22102,essential,785
SEC63,13,1.1382,essential,785
SECISBP2,13,-0.026903,non-essential,1401
SECISBP2,21,-0.064968,non-essential,1401
SECISBP2,5,0.17291,non-essential,1401
SECISBP2L,5,0.10296,non-essential,1401
SECISBP2L,13,0.59182,non-essential,1401
SECISBP2L,21,1.1227,non-essential,1401
SEPSECS,21,-2.0797,non-essential,1401
SEPSECS,13,0.060937,non-essential,1401
SEPSECS,5,0.2357,non-essential,1401
SEPTIN11,5,-0.079216,non-essential,1401
SEPTIN11,13,0.34791,non-essential,1401
SEPTIN11,21,1.0901,non-essential,1401
SEPTIN7,5,-0.049692,non-essential,1401
SEPTIN7,21,-1.4325,non-essential,1401
SEPTIN7,13,-0.35783,non-essential,1401
SERBP1,13,-0.54652,non-essential,1401
SERBP1,21,-0.47651,non-essential,1401
SERBP1,5,-0.0078904,non-essential,1401
SERGEF,21,1.2592,non-essential,1401
SERGEF,13,1.001,non-essential,1401
SERGEF,5,0.1126,non-essential,1401
SERPINH1,13,1.7614,non-essential,1401
SERPINH1,21,2.7482,non-essential,1401
SERPINH1,5,0.39287,non-essential,1401
SETD1A,5,-0.42402,essential,785
SETD1A,13,-1.2901,essential,785
SETD1A,21,-1.3804,essential,785
SETD1B,13,-0.77951,non-essential,1401
SETD1B,21,-2.2926,non-essential,1401
SETD1B,5,0.14363,non-essential,1401
SETD7,21,1.4169,non-essential,1401
SETD7,13,0.72071,non-essential,1401
SETD7,5,-0.073798,non-essential,1401
SETX,5,-0.59329,non-essential,1401
SETX,21,-0.63075,non-essential,1401
SETX,13,-0.3467,non-essential,1401
SF1,5,-0.52135,essential,785
SF1,21,-4.5201,essential,785
SF1,13,-4.3717,essential,785
SF3A1,5,-0.93274,essential,785
SF3A1,13,-5.4311,essential,785
SF3A1,21,-4.9968,essential,785
SF3A2,13,-5.3349,essential,785
SF3A2,5,-0.91256,essential,785
SF3A2,21,-4.5609,essential,785
SF3A3,21,-4.5916,essential,785
SF3A3,13,-3.906,essential,785
SF3A3,5,-0.73735,essential,785
SF3B1,5,-0.77037,essential,785
SF3B1,21,-4.7952,essential,785
SF3B1,13,-5.3898,essential,785
SF3B2,5,-0.87219,essential,785
SF3B2,21,-4.146,essential,785
SF3B2,13,-3.9087,essential,785
SF3B3,5,-1.1698,essential,785
SF3B3,13,-5.8956,essential,785
SF3B3,21,-4.9114,essential,785
SF3B4,13,-4.7102,essential,785
SF3B4,5,-1.0512,essential,785
SF3B4,21,-4.3394,essential,785
SF3B5,13,-6.2573,essential,785
SF3B5,21,-5.2731,essential,785
SF3B5,5,-1.0845,essential,785
SF3B6,5,-0.50695,essential,785
SF3B6,13,-2.694,essential,785
SF3B6,21,-2.6548,essential,785
SFN,5,0.039401,non-essential,1401
SFN,13,0.82469,non-essential,1401
SFN,21,1.917,non-essential,1401
SFPQ,13,-5.7412,essential,785
SFPQ,21,-5.8882,essential,785
SFPQ,5,-1.1603,essential,785
SFSWAP,21,-3.4251,essential,785
SFSWAP,13,-2.0288,essential,785
SFSWAP,5,-0.021524,essential,785
SHQ1,21,-2.2794,essential,785
SHQ1,13,-1.0852,essential,785
SHQ1,5,-0.010513,essential,785
SIDT1,5,0.19651,non-essential,1401
SIDT1,13,1.5997,non-essential,1401
SIDT1,21,2.5429,non-essential,1401
SIDT2,5,0.44224,non-essential,1401
SIDT2,21,1.7448,non-essential,1401
SIDT2,13,1.3648,non-essential,1401
SKIC2,21,1.0829,non-essential,1401
SKIC2,13,0.67751,non-essential,1401
SKIC2,5,0.22283,non-essential,1401
SKIC8,21,-1.4538,essential,785
SKIC8,13,0.029135,essential,785
SKIC8,5,0.17172,essential,785
SLA,21,1.8336,non-essential,1401
SLA,5,-0.0074906,non-essential,1401
SLA,13,1.0535,non-essential,1401
SLBP,13,-0.89827,essential,785
SLBP,21,-1.2316,essential,785
SLBP,5,-0.0066722,essential,785
SLC16A3,5,0.37172,non-essential,1401
SLC16A3,13,1.1418,non-essential,1401
SLC16A3,21,1.6206,non-essential,1401
SLC25A11,21,1.7856,non-essential,1401
SLC25A11,13,1.129,non-essential,1401
SLC25A11,5,0.23194,non-essential,1401
SLC25A48,5,-0.11786,non-essential,1401
SLC25A48,13,0.31646,non-essential,1401
SLC25A48,21,0.89367,non-essential,1401
SLC25A5,5,-0.17131,essential,785
SLC25A5,21,0.074377,essential,785
SLC25A5,13,-0.038472,essential,785
SLC3A2,5,-0.18979,non-essential,1401
SLC3A2,13,0.12978,non-essential,1401
SLC3A2,21,0.58756,non-essential,1401
SLC4A1AP,5,-0.47775,non-essential,1401
SLC4A1AP,21,-0.44006,non-essential,1401
SLC4A1AP,13,-0.29967,non-essential,1401
SLIRP,21,-1.4887,non-essential,1401
SLIRP,13,-0.39088,non-essential,1401
SLIRP,5,0.24311,non-essential,1401
SLTM,5,0.13697,non-essential,1401
SLTM,13,0.97358,non-essential,1401
SLTM,21,1.3853,non-essential,1401
SLU7,5,-0.88045,essential,785
SLU7,13,-4.4268,essential,785
SLU7,21,-3.579,essential,785
SMAD1,21,0.26467,non-essential,1401
SMAD1,13,0.1789,non-essential,1401
SMAD1,5,0.033952,non-essential,1401
SMAD2,5,0.01486,non-essential,1401
SMAD2,13,1.0648,non-essential,1401
SMAD2,21,1.5656,non-essential,1401
SMAD3,5,-0.16223,non-essential,1401
SMAD3,21,0.47767,non-essential,1401
SMAD3,13,0.3806,non-essential,1401
SMAD4,21,2.605,non-essential,1401
SMAD4,13,1.7732,non-essential,1401
SMAD4,5,0.43728,non-essential,1401
SMAD5,5,0.078517,non-essential,1401
SMAD5,21,0.85399,non-essential,1401
SMAD5,13,0.59324,non-essential,1401
SMAD6,13,0.34809,non-essential,1401
SMAD6,21,0.58255,non-essential,1401
SMAD6,5,-0.0167,non-essential,1401
SMAD7,5,0.22185,non-essential,1401
SMAD7,13,0.63876,non-essential,1401
SMAD7,21,1.1538,non-essential,1401
SMAD9,5,-0.3375,non-essential,1401
SMAD9,13,0.63946,non-essential,1401
SMAD9,21,1.221,non-essential,1401
SMC1A,21,-2.8362,essential,785
SMC1A,5,0.22032,essential,785
SMC1A,13,-1.1687,essential,785
SMG1,13,-1.9501,essential,785
SMG1,21,-2.802,essential,785
SMG1,5,0.04497,essential,785
SMG5,5,-0.25575,essential,785
SMG5,13,-0.56847,essential,785
SMG5,21,-0.30152,essential,785
SMG6,5,0.067291,essential,785
SMG6,13,-0.061267,essential,785
SMG6,21,-0.35537,essential,785
SMG7,21,-1.5372,non-essential,1401
SMG7,13,-0.33026,non-essential,1401
SMG7,5,0.045984,non-essential,1401
SMG8,5,-0.66868,non-essential,1401
SMG8,13,-0.30622,non-essential,1401
SMG8,21,-0.89106,non-essential,1401
SMG9,5,-0.15384,non-essential,1401
SMG9,13,0.19709,non-essential,1401
SMG9,21,0.53843,non-essential,1401
SMN1,13,-3.2932,non-essential,1401
SMN1,21,-2.751,non-essential,1401
SMN1,5,-0.076232,non-essential,1401
SMN2,13,-1.323,non-essential,1401
SMN2,21,-1.4504,non-essential,1401
SMN2,5,-0.12583,non-essential,1401
SMNDC1,5,-0.59093,essential,785
SMNDC1,13,-0.63864,essential,785
SMNDC1,21,-0.39017,essential,785
SND1,5,-0.36586,non-essential,1401
SND1,21,1.0636,non-essential,1401
SND1,13,0.81331,non-essential,1401
SNIP1,13,-1.3571,essential,785
SNIP1,21,-1.0992,essential,785
SNIP1,5,-0.11941,essential,785
SNRNP200,5,-0.93262,essential,785
SNRNP200,13,-3.8637,essential,785
SNRNP200,21,-3.1875,essential,785
SNRNP25,13,-5.1853,essential,785
SNRNP25,21,-4.918,essential,785
SNRNP25,5,0.1241,essential,785
SNRNP27,13,0.36297,essential,785
SNRNP27,21,0.39627,essential,785
SNRNP27,5,0.10683,essential,785
SNRNP35,13,-4.4247,essential,785
SNRNP35,21,-4.2186,essential,785
SNRNP35,5,0.3474,essential,785
SNRNP40,21,-4.7068,essential,785
SNRNP40,13,-2.2942,essential,785
SNRNP40,5,0.061675,essential,785
SNRNP48,5,0.16904,non-essential,1401
SNRNP48,21,2.1796,non-essential,1401
SNRNP48,13,1.3407,non-essential,1401
SNRNP70,13,-2.0167,essential,785
SNRNP70,21,-3.6045,essential,785
SNRNP70,5,0.015028,essential,785
SNRPA,21,-2.8445,non-essential,1401
SNRPA,13,-0.79388,non-essential,1401
SNRPA,5,0.032887,non-essential,1401
SNRPA1,5,-0.38151,essential,785
SNRPA1,13,-4.4825,essential,785
SNRPA1,21,-3.4685,essential,785
SNRPB,5,-0.34367,essential,785
SNRPB,21,-4.6899,essential,785
SNRPB,13,-4.3612,essential,785
SNRPB2,21,-1.2279,non-essential,1401
SNRPB2,13,0.048204,non-essential,1401
SNRPB2,5,0.27362,non-essential,1401
SNRPC,5,-0.97672,essential,785
SNRPC,13,-4.0895,essential,785
SNRPC,21,-3.5161,essential,785
SNRPD1,21,-5.4004,essential,785
SNRPD1,13,-3.4488,essential,785
SNRPD1,5,-0.62579,essential,785
SNRPD2,13,-6.6545,essential,785
SNRPD2,21,-5.6702,essential,785
SNRPD2,5,-0.56976,essential,785
SNRPD3,13,-5.6975,essential,785
SNRPD3,21,-5.4787,essential,785
SNRPD3,5,-0.87838,essential,785
SNRPE,5,-0.34896,essential,785
SNRPE,13,-1.6687,essential,785
SNRPE,21,-2.8401,essential,785
SNRPF,13,-6.0354,essential,785
SNRPF,21,-5.0512,essential,785
SNRPF,5,-0.33814,essential,785
SNRPG,13,-5.2532,essential,785
SNRPG,5,-1.0071,essential,785
SNRPG,21,-5.4886,essential,785
SNRPN,5,0.22816,non-essential,1401
SNRPN,21,1.5871,non-essential,1401
SNRPN,13,1.0158,non-essential,1401
SNTB1,5,-0.069351,non-essential,1401
SNTB1,21,1.1153,non-essential,1401
SNTB1,13,0.69655,non-essential,1401
SNTB2,5,-0.20111,non-essential,1401
SNTB2,21,1.0113,non-essential,1401
SNTB2,13,0.41974,non-essential,1401
SNU13,5,-1.3126,essential,785
SNU13,13,-4.4806,essential,785
SNU13,21,-4.0588,essential,785
SNUPN,21,-4.3045,essential,785
SNUPN,13,-1.8896,essential,785
SNUPN,5,0.21415,essential,785
SNW1,21,-4.135,essential,785
SNW1,13,-3.7367,essential,785
SNW1,5,-0.51751,essential,785
SON,5,-1.0022,essential,785
SON,13,-2.416,essential,785
SON,21,-2.5702,essential,785
SORBS1,5,0.11747,non-essential,1401
SORBS1,21,1.2405,non-essential,1401
SORBS1,13,0.72453,non-essential,1401
SORBS2,21,1.6875,non-essential,1401
SORBS2,5,0.1605,non-essential,1401
SORBS2,13,1.0621,non-essential,1401
SPAG9,5,0.13668,non-essential,1401
SPAG9,13,0.2329,non-essential,1401
SPAG9,21,0.37937,non-essential,1401
SPATS2,13,0.18883,non-essential,1401
SPATS2,5,-0.1387,non-essential,1401
SPATS2,21,1.0927,non-essential,1401
SPATS2L,13,1.0219,non-essential,1401
SPATS2L,21,1.7796,non-essential,1401
SPATS2L,5,0.1884,non-essential,1401
SPEN,5,-0.35687,non-essential,1401
SPEN,13,-1.9106,non-essential,1401
SPEN,21,-1.2429,non-essential,1401
SPTAN1,21,1.564,non-essential,1401
SPTAN1,13,0.83278,non-essential,1401
SPTAN1,5,0.0081814,non-essential,1401
SPTBN1,5,-0.10157,non-essential,1401
SPTBN1,13,0.38887,non-essential,1401
SPTBN1,21,1.2387,non-essential,1401
SPTBN5,5,-0.0066362,non-essential,1401
SPTBN5,13,0.79713,non-essential,1401
SPTBN5,21,1.4051,non-essential,1401
SRA1,21,0.74471,non-essential,1401
SRA1,13,0.48045,non-essential,1401
SRA1,5,-0.0040031,non-essential,1401
SRBD1,13,-0.30508,essential,785
SRBD1,21,0.060961,essential,785
SRBD1,5,0.24785,essential,785
SREK1,13,0.10641,non-essential,1401
SREK1,21,-0.09999,non-essential,1401
SREK1,5,0.22057,non-essential,1401
SRFBP1,5,-0.54161,essential,785
SRFBP1,13,-0.90664,essential,785
SRFBP1,21,-0.93121,essential,785
SRP14,13,-4.4695,essential,785
SRP14,21,-4.7976,essential,785
SRP14,5,-0.11977,essential,785
SRP19,5,0.13766,essential,785
SRP19,13,-2.2736,essential,785
SRP19,21,-1.5966,essential,785
SRP54,13,-3.384,essential,785
SRP54,21,-4.0633,essential,785
SRP54,5,-0.046472,essential,785
SRP68,13,-1.5834,essential,785
SRP68,21,-1.7453,essential,785
SRP68,5,-0.16227,essential,785
SRP72,21,-1.7167,essential,785
SRP72,13,-0.91283,essential,785
SRP72,5,-0.05928,essential,785
SRP9,13,-2.342,essential,785
SRP9,21,-2.142,essential,785
SRP9,5,0.19976,essential,785
SRPK1,13,1.1721,non-essential,1401
SRPK1,21,1.9647,non-essential,1401
SRPK1,5,0.42115,non-essential,1401
SRPK2,5,0.23862,non-essential,1401
SRPK2,21,1.8348,non-essential,1401
SRPK2,13,1.1758,non-essential,1401
SRPRA,13,-3.7887,essential,785
SRPRA,21,-2.7502,essential,785
SRPRA,5,0.10143,essential,785
SRPRB,13,-1.5201,essential,785
SRPRB,21,-1.0696,essential,785
SRPRB,5,0.22058,essential,785
SRRM1,13,-0.1601,essential,785
SRRM1,21,0.28007,essential,785
SRRM1,5,0.078482,essential,785
SRRM2,13,-0.20053,non-essential,1401
SRRM2,21,0.13891,non-essential,1401
SRRM2,5,-0.11031,non-essential,1401
SRRM3,5,0.17203,non-essential,1401
SRRM3,13,0.59786,non-essential,1401
SRRM3,21,1.4751,non-essential,1401
SRRM4,5,0.18782,non-essential,1401
SRRM4,21,2.3185,non-essential,1401
SRRM4,13,1.5667,non-essential,1401
SRRT,13,-4.0289,essential,785
SRRT,21,-3.4225,essential,785
SRRT,5,-0.1948,essential,785
SRSF1,13,-4.5851,essential,785
SRSF1,21,-3.9502,essential,785
SRSF1,5,-0.20195,essential,785
SRSF10,5,-0.24133,essential,785
SRSF10,21,-1.075,essential,785
SRSF10,13,-0.73471,essential,785
SRSF11,21,-1.9592,essential,785
SRSF11,5,0.16538,essential,785
SRSF11,13,-0.87657,essential,785
SRSF12,21,0.24937,non-essential,1401
SRSF12,13,0.32898,non-essential,1401
SRSF12,5,0.0030028,non-essential,1401
SRSF2,13,-6.703,essential,785
SRSF2,21,-5.7186,essential,785
SRSF2,5,-0.52484,essential,785
SRSF3,13,-5.894,essential,785
SRSF3,5,-1.3879,essential,785
SRSF3,21,-4.9098,essential,785
SRSF4,5,0.046194,non-essential,1401
SRSF4,13,0.45489,non-essential,1401
SRSF4,21,0.91151,non-essential,1401
SRSF5,21,1.7477,non-essential,1401
SRSF5,13,1.2587,non-essential,1401
SRSF5,5,0.43683,non-essential,1401
SRSF6,21,0.030004,essential,785
SRSF6,13,0.31861,essential,785
SRSF6,5,0.062505,essential,785
SRSF7,13,-6.241,essential,785
SRSF7,5,-0.37418,essential,785
SRSF7,21,-5.2568,essential,785
SRSF9,13,1.1805,non-essential,1401
SRSF9,21,1.8615,non-essential,1401
SRSF9,5,0.14106,non-essential,1401
SSB,13,0.84208,essential,785
SSB,21,0.96201,essential,785
SSB,5,0.38256,essential,785
SSBP1,21,-3.5103,non-essential,1401
SSBP1,13,-0.93694,non-essential,1401
SSBP1,5,0.57457,non-essential,1401
SSR1,21,0.28309,non-essential,1401
SSR1,13,0.42125,non-essential,1401
SSR1,5,0.20162,non-essential,1401
SSRP1,21,-3.3721,essential,785
SSRP1,13,-3.0105,essential,785
SSRP1,5,-0.20286,essential,785
SSU72,13,-4.3488,essential,785
SSU72,21,-4.5739,essential,785
SSU72,5,-0.2527,essential,785
ST13,5,0.010603,non-essential,1401
ST13,13,0.60674,non-essential,1401
ST13,21,1.1575,non-essential,1401
STAU1,5,0.013561,non-essential,1401
STAU1,13,0.49819,non-essential,1401
STAU1,21,0.66118,non-essential,1401
STAU2,5,-0.21205,non-essential,1401
STAU2,21,0.68705,non-essential,1401
STAU2,13,0.18104,non-essential,1401
STIP1,5,-0.18226,non-essential,1401
STIP1,13,0.26984,non-essential,1401
STIP1,21,0.95647,non-essential,1401
STK10,5,-0.33736,non-essential,1401
STK10,21,0.315,non-essential,1401
STK10,13,0.2868,non-essential,1401
STN1,5,0.15383,non-essential,1401
STN1,21,-1.3975,non-essential,1401
STN1,13,0.6301,non-essential,1401
STRAP,21,-1.3854,essential,785
STRAP,5,-0.19294,essential,785
STRAP,13,-1.0376,essential,785
STRBP,13,0.48475,non-essential,1401
STRBP,21,0.76594,non-essential,1401
STRBP,5,0.094401,non-essential,1401
STX18,13,-3.3284,essential,785
STX18,21,-3.3295,essential,785
STX18,5,0.21004,essential,785
STX7,5,0.24578,non-essential,1401
STX7,13,1.2396,non-essential,1401
STX7,21,2.1096,non-essential,1401
STXBP1,5,-0.21715,non-essential,1401
STXBP1,13,0.43896,non-essential,1401
STXBP1,21,0.94529,non-essential,1401
SUB1,5,0.035471,non-essential,1401
SUB1,13,0.69404,non-essential,1401
SUB1,21,1.2345,non-essential,1401
SUCLG1,5,-0.58928,non-essential,1401
SUCLG1,13,-0.80612,non-essential,1401
SUCLG1,21,-0.43522,non-essential,1401
SUCO,5,0.12237,non-essential,1401
SUCO,13,1.1014,non-essential,1401
SUCO,21,1.7778,non-essential,1401
SUGP1,5,-0.63269,essential,785
SUGP1,21,-2.0755,essential,785
SUGP1,13,-1.4807,essential,785
SUGP2,5,-0.28633,non-essential,1401
SUGP2,13,-0.5221,non-essential,1401
SUGP2,21,0.29364,non-essential,1401
SUMO1,13,0.46467,non-essential,1401
SUMO1,21,0.86073,non-essential,1401
SUMO1,5,0.2214,non-essential,1401
SUMO2,5,-0.35497,essential,785
SUMO2,13,-0.40292,essential,785
SUMO2,21,-0.1508,essential,785
SUPT16H,13,-5.1701,essential,785
SUPT16H,21,-4.4198,essential,785
SUPT16H,5,-0.69322,essential,785
SUPT4H1,5,-0.93137,essential,785
SUPT4H1,21,-5.5909,essential,785
SUPT4H1,13,-2.9439,essential,785
SUPT5H,5,-2.4278,essential,785
SUPT5H,21,-5.3737,essential,785
SUPT5H,13,-5.5667,essential,785
SUPT6H,5,-1.9017,essential,785
SUPT6H,13,-4.5985,essential,785
SUPT6H,21,-4.9049,essential,785
SUPV3L1,13,-1.9082,essential,785
SUPV3L1,21,-4.0229,essential,785
SUPV3L1,5,0.075847,essential,785
SURF6,13,-2.1833,essential,785
SURF6,21,-3.2998,essential,785
SURF6,5,-0.12157,essential,785
SUZ12,5,-0.1791,non-essential,1401
SUZ12,13,-0.50181,non-essential,1401
SUZ12,21,-1.0123,non-essential,1401
SWT1,5,-0.11901,non-essential,1401
SWT1,21,0.47896,non-essential,1401
