sample_name,insert_num,umi_count,type
ntc_day1_bc1_total,1459,1135,mRNA
ntc_day1_bc1_total,1460,69,mRNA
ntc_day1_bc1_total,1461,3905,mRNA
ntc_day1_bc1_total,1462,1021,mRNA
ntc_day1_bc1_total,1463,76,mRNA
ntc_day1_bc1_total,1464,195,mRNA
ntc_day1_bc1_total,1465,1578,mRNA
ntc_day1_bc1_total,1466,446,mRNA
ntc_day1_bc1_total,1467,374,mRNA
ntc_day1_bc1_total,1468,1113,mRNA
ntc_day1_bc1_total,1469,519,mRNA
ntc_day1_bc1_total,1470,3683,mRNA
ntc_day1_bc1_total,1471,535,mRNA
ntc_day1_bc1_total,1472,3205,mRNA
ntc_day1_bc1_total,1473,3207,mRNA
ntc_day1_bc1_total,1474,725,mRNA
ntc_day1_bc1_total,1475,2429,mRNA
ntc_day1_bc1_total,1476,3480,mRNA
ntc_day1_bc1_total,1477,2284,mRNA
ntc_day1_bc1_total,1478,1322,mRNA
ntc_day1_bc1_total,1479,3142,mRNA
ntc_day1_bc1_total,1480,1997,mRNA
ntc_day1_bc1_total,1481,5835,mRNA
ntc_day1_bc1_total,1482,526,mRNA
ntc_day1_bc1_total,1483,3998,mRNA
ntc_day1_bc1_total,1484,426,mRNA
ntc_day1_bc1_total,1485,2327,mRNA
ntc_day1_bc1_total,1486,268,mRNA
ntc_day1_bc1_total,1487,3727,mRNA
ntc_day1_bc1_total,1488,2009,mRNA
ntc_day1_bc1_total,1489,451,mRNA
ntc_day1_bc1_total,1490,371,mRNA
ntc_day1_bc1_total,1491,1457,mRNA
ntc_day1_bc1_total,1492,6818,mRNA
ntc_day1_bc1_total,1493,3363,mRNA
ntc_day1_bc1_total,1494,3674,mRNA
ntc_day1_bc1_total,1495,598,mRNA
ntc_day1_bc1_total,1496,1551,mRNA
ntc_day1_bc1_total,1497,4559,mRNA
ntc_day1_bc1_total,1498,3050,mRNA
ntc_day1_bc1_total,1499,1961,mRNA
ntc_day1_bc1_total,1500,2233,mRNA
ntc_day1_bc1_total,1501,2431,mRNA
ntc_day1_bc1_total,1502,4370,mRNA
ntc_day1_bc1_total,1503,2741,mRNA
ntc_day1_bc1_total,1504,70,mRNA
ntc_day1_bc1_total,1505,968,mRNA
ntc_day1_bc1_total,1506,5097,mRNA
ntc_day1_bc1_total,1507,580,mRNA
ntc_day1_bc1_total,1508,1472,mRNA
ntc_day1_bc1_total,1509,1693,mRNA
ntc_day1_bc1_total,1510,5117,mRNA
ntc_day1_bc1_total,1511,1994,mRNA
ntc_day1_bc1_total,1512,7548,mRNA
ntc_day1_bc1_total,1513,1906,mRNA
ntc_day1_bc1_total,1514,4504,mRNA
ntc_day1_bc1_total,1515,1891,mRNA
ntc_day1_bc1_total,1516,1010,mRNA
ntc_day1_bc1_total,1517,706,mRNA
ntc_day1_bc1_total,1518,1856,mRNA
ntc_day1_bc1_total,1519,1461,mRNA
ntc_day1_bc1_total,1520,1181,mRNA
ntc_day1_bc1_total,1521,4283,mRNA
ntc_day1_bc1_total,1522,959,mRNA
ntc_day1_bc1_total,1523,1057,mRNA
ntc_day1_bc1_total,1524,5345,mRNA
ntc_day1_bc1_total,1525,1153,mRNA
ntc_day1_bc1_total,1526,2156,mRNA
ntc_day1_bc1_total,1527,1417,mRNA
ntc_day1_bc1_total,1528,1613,mRNA
ntc_day1_bc1_total,1529,2419,mRNA
ntc_day1_bc1_total,1530,1132,mRNA
ntc_day1_bc1_total,1531,873,mRNA
ntc_day1_bc1_total,1532,2320,mRNA
ntc_day1_bc1_total,1533,4001,mRNA
ntc_day1_bc1_total,1534,1919,mRNA
ntc_day1_bc1_total,1535,2356,mRNA
ntc_day1_bc1_total,1536,594,mRNA
ntc_day1_bc1_total,1537,6417,mRNA
ntc_day1_bc1_total,1538,1467,mRNA
ntc_day1_bc1_total,1539,1663,mRNA
ntc_day1_bc1_total,1540,2078,mRNA
ntc_day1_bc1_total,1541,3042,mRNA
ntc_day1_bc1_total,1542,508,mRNA
ntc_day1_bc1_total,1543,2721,mRNA
ntc_day1_bc1_total,1544,5105,mRNA
ntc_day1_bc1_total,1545,817,mRNA
ntc_day1_bc1_total,1546,1812,mRNA
ntc_day1_bc1_total,1547,2147,mRNA
ntc_day1_bc1_total,1548,2096,mRNA
ntc_day1_bc1_total,1549,1353,mRNA
ntc_day1_bc1_total,1550,1495,mRNA
ntc_day1_bc1_total,1551,2104,mRNA
ntc_day1_bc1_total,1552,1666,mRNA
ntc_day1_bc1_total,1553,2368,mRNA
ntc_day1_bc1_total,1554,1762,mRNA
ntc_day1_bc1_total,1555,924,mRNA
ntc_day1_bc1_total,1556,1157,mRNA
ntc_day1_bc1_total,1557,2427,mRNA
ntc_day1_bc1_total,1558,5985,mRNA
ntc_day1_bc1_total,1559,1085,mRNA
ntc_day1_bc1_total,1560,3500,mRNA
ntc_day1_bc1_total,1561,2046,mRNA
ntc_day1_bc1_total,1562,217,mRNA
ntc_day1_bc1_total,1564,2346,mRNA
ntc_day1_bc1_total,1565,2994,mRNA
ntc_day1_bc1_total,1566,3097,mRNA
ntc_day1_bc1_total,1567,1379,mRNA
ntc_day1_bc1_total,1568,2163,mRNA
ntc_day1_bc1_total,1569,361,mRNA
ntc_day1_bc1_total,1570,924,mRNA
ntc_day1_bc1_total,1571,3452,mRNA
ntc_day1_bc1_total,1572,3098,mRNA
ntc_day1_bc1_total,1573,4812,mRNA
ntc_day1_bc1_total,1574,1093,mRNA
ntc_day1_bc1_total,1575,1455,mRNA
ntc_day1_bc1_total,1576,1529,mRNA
ntc_day1_bc1_total,1577,2139,mRNA
ntc_day1_bc1_total,1578,2256,mRNA
ntc_day1_bc1_total,1579,2802,mRNA
ntc_day1_bc1_total,1580,2828,mRNA
ntc_day1_bc1_total,1581,3140,mRNA
ntc_day1_bc1_total,1582,4472,mRNA
ntc_day1_bc1_total,1583,1220,mRNA
ntc_day1_bc1_total,1584,2801,mRNA
ntc_day1_bc1_total,1585,2329,mRNA
ntc_day1_bc1_total,1586,2529,mRNA
ntc_day1_bc1_total,1587,1219,mRNA
ntc_day1_bc1_total,1588,846,mRNA
ntc_day1_bc1_total,1590,2282,mRNA
ntc_day1_bc1_total,1591,1183,mRNA
ntc_day1_bc1_total,1592,1506,mRNA
ntc_day1_bc1_total,1593,1506,mRNA
ntc_day1_bc1_total,1594,2749,mRNA
ntc_day1_bc1_total,1595,434,mRNA
ntc_day1_bc1_total,1596,302,mRNA
ntc_day1_bc1_total,1597,1208,mRNA
ntc_day1_bc1_total,1598,762,mRNA
ntc_day1_bc1_total,1599,4074,mRNA
ntc_day1_bc1_total,1600,2763,mRNA
ntc_day1_bc1_total,1601,2097,mRNA
ntc_day1_bc1_total,1602,5962,mRNA
ntc_day1_bc1_total,1603,4266,mRNA
ntc_day1_bc1_total,1604,1970,mRNA
ntc_day1_bc1_total,1605,3718,mRNA
ntc_day1_bc1_total,1606,3662,mRNA
ntc_day1_bc1_total,1607,2394,mRNA
ntc_day1_bc1_total,1608,117,mRNA
ntc_day1_bc1_total,1609,2323,mRNA
ntc_day1_bc1_total,1610,6,mRNA
ntc_day1_bc1_total,1611,1874,mRNA
ntc_day1_bc1_total,1612,863,mRNA
ntc_day1_bc1_total,1613,2460,mRNA
ntc_day1_bc1_total,1614,635,mRNA
ntc_day1_bc1_total,1615,430,mRNA
ntc_day1_bc1_total,1616,3659,mRNA
ntc_day1_bc1_total,1617,3012,mRNA
ntc_day1_bc1_total,1618,1566,mRNA
ntc_day1_bc1_total,1619,1201,mRNA
ntc_day1_bc1_total,1620,3746,mRNA
ntc_day1_bc1_total,1621,2928,mRNA
ntc_day1_bc1_total,1622,4637,mRNA
ntc_day1_bc1_total,1623,2713,mRNA
ntc_day1_bc1_total,1624,7077,mRNA
ntc_day1_bc1_total,1625,2787,mRNA
ntc_day1_bc1_total,1626,864,mRNA
ntc_day1_bc1_total,1627,549,mRNA
ntc_day1_bc1_total,1628,2480,mRNA
ntc_day1_bc1_total,1629,2555,mRNA
ntc_day1_bc1_total,1630,2557,mRNA
ntc_day1_bc1_total,1631,2051,mRNA
ntc_day1_bc1_total,1632,1980,mRNA
ntc_day1_bc1_total,1633,1628,mRNA
ntc_day1_bc1_total,1634,3081,mRNA
ntc_day1_bc1_total,1635,2306,mRNA
ntc_day1_bc1_total,1636,6203,mRNA
ntc_day1_bc1_total,1637,780,mRNA
ntc_day1_bc1_total,1638,607,mRNA
ntc_day1_bc1_total,1639,6043,mRNA
ntc_day1_bc1_total,1640,888,mRNA
ntc_day1_bc1_total,1641,870,mRNA
ntc_day1_bc1_total,1642,1829,mRNA
ntc_day1_bc1_total,1643,1944,mRNA
ntc_day1_bc1_total,1644,1636,mRNA
ntc_day1_bc1_total,1645,393,mRNA
ntc_day1_bc1_total,1646,908,mRNA
ntc_day1_bc1_total,1647,1540,mRNA
ntc_day1_bc1_total,1648,2148,mRNA
ntc_day1_bc1_total,1649,2246,mRNA
ntc_day1_bc1_total,1650,5351,mRNA
ntc_day1_bc1_total,1651,85,mRNA
ntc_day1_bc1_total,1652,1034,mRNA
ntc_day1_bc1_total,1653,1883,mRNA
ntc_day1_bc1_total,1654,125,mRNA
ntc_day1_bc1_total,1655,325,mRNA
ntc_day1_bc1_total,1656,2639,mRNA
ntc_day1_bc1_total,1657,7678,mRNA
ntc_day1_bc1_total,1658,1491,mRNA
ntc_day1_bc1_total,1659,597,mRNA
ntc_day1_bc1_total,1660,175,mRNA
ntc_day1_bc1_total,1661,2982,mRNA
ntc_day1_bc1_total,1662,3312,mRNA
ntc_day1_bc1_total,1663,2869,mRNA
ntc_day1_bc1_total,1664,457,mRNA
ntc_day1_bc1_total,1665,2611,mRNA
ntc_day1_bc1_total,1666,230,mRNA
ntc_day1_bc1_total,1667,2150,mRNA
ntc_day1_bc1_total,1668,2119,mRNA
ntc_day1_bc1_total,1669,1152,mRNA
ntc_day1_bc1_total,1670,4191,mRNA
ntc_day1_bc1_total,1671,579,mRNA
ntc_day1_bc1_total,1672,1663,mRNA
ntc_day1_bc1_total,1673,1655,mRNA
ntc_day1_bc1_total,1674,1013,mRNA
ntc_day1_bc1_total,1675,1408,mRNA
ntc_day1_bc1_total,1676,1629,mRNA
ntc_day1_bc1_total,1677,2911,mRNA
ntc_day1_bc1_total,1678,722,mRNA
ntc_day1_bc1_total,1679,2341,mRNA
ntc_day1_bc1_total,1680,1678,mRNA
ntc_day1_bc1_total,1681,2423,mRNA
ntc_day1_bc1_total,1682,1062,mRNA
ntc_day1_bc1_total,1683,1437,mRNA
ntc_day1_bc1_total,1684,1765,mRNA
ntc_day1_bc1_total,1685,2789,mRNA
ntc_day1_bc1_total,1686,1011,mRNA
ntc_day1_bc1_total,1687,1347,mRNA
ntc_day1_bc1_total,1688,1170,mRNA
ntc_day1_bc1_total,1689,863,mRNA
ntc_day1_bc1_total,1690,798,mRNA
ntc_day1_bc1_total,1691,3689,mRNA
ntc_day1_bc1_total,1692,6770,mRNA
ntc_day1_bc1_total,1693,1326,mRNA
ntc_day1_bc1_total,1694,4288,mRNA
ntc_day1_bc1_total,1695,1180,mRNA
ntc_day1_bc1_total,1696,1972,mRNA
ntc_day1_bc1_total,1697,1572,mRNA
ntc_day1_bc1_total,1698,1973,mRNA
ntc_day1_bc1_total,1699,1837,mRNA
ntc_day1_bc1_total,1700,1353,mRNA
ntc_day1_bc1_total,1701,2262,mRNA
ntc_day1_bc1_total,1702,746,mRNA
ntc_day1_bc1_total,1703,338,mRNA
ntc_day1_bc1_total,1704,2638,mRNA
ntc_day1_bc1_total,1705,3320,mRNA
ntc_day1_bc1_total,1706,3241,mRNA
ntc_day1_bc1_total,1707,4527,mRNA
ntc_day1_bc1_total,1708,1333,mRNA
ntc_day1_bc1_total,1709,3481,mRNA
ntc_day1_bc1_total,1710,1599,mRNA
ntc_day1_bc1_total,1711,997,mRNA
ntc_day1_bc1_total,1712,1450,mRNA
ntc_day1_bc1_total,1713,1891,mRNA
ntc_day1_bc1_total,1714,1933,mRNA
ntc_day1_bc1_total,1715,384,mRNA
ntc_day1_bc1_total,1716,934,mRNA
ntc_day1_bc1_total,1717,2116,mRNA
ntc_day1_bc1_total,1718,100,mRNA
ntc_day1_bc1_total,1719,341,mRNA
ntc_day1_bc1_total,1720,1975,mRNA
ntc_day1_bc1_total,1721,1114,mRNA
ntc_day1_bc1_total,1722,370,mRNA
ntc_day1_bc1_total,1723,1513,mRNA
ntc_day1_bc1_total,1724,898,mRNA
ntc_day1_bc1_total,1725,2758,mRNA
ntc_day1_bc1_total,1726,3301,mRNA
ntc_day1_bc1_total,1727,2807,mRNA
ntc_day1_bc1_total,1728,2011,mRNA
ntc_day1_bc1_total,1729,2054,mRNA
ntc_day1_bc1_total,1730,1496,mRNA
ntc_day1_bc1_total,1731,1378,mRNA
ntc_day1_bc1_total,1732,5401,mRNA
ntc_day1_bc1_total,1733,1249,mRNA
ntc_day1_bc1_total,1734,2703,mRNA
ntc_day1_bc1_total,1735,416,mRNA
ntc_day1_bc1_total,1736,1748,mRNA
ntc_day1_bc1_total,1737,2623,mRNA
ntc_day1_bc1_total,1738,6376,mRNA
ntc_day1_bc1_total,1739,6036,mRNA
ntc_day1_bc1_total,1740,2653,mRNA
ntc_day1_bc1_total,1741,4517,mRNA
ntc_day1_bc1_total,1742,417,mRNA
ntc_day1_bc1_total,1743,123,mRNA
ntc_day1_bc1_total,1744,3445,mRNA
ntc_day1_bc1_total,1745,2615,mRNA
ntc_day1_bc1_total,1746,4322,mRNA
ntc_day1_bc1_total,1747,2306,mRNA
ntc_day1_bc1_total,1748,3873,mRNA
ntc_day1_bc1_total,1749,3356,mRNA
ntc_day1_bc1_total,1750,3094,mRNA
ntc_day1_bc1_total,1751,2576,mRNA
ntc_day1_bc1_total,1752,3733,mRNA
ntc_day1_bc1_total,1753,4310,mRNA
ntc_day1_bc1_total,1754,1882,mRNA
ntc_day1_bc1_total,1755,2205,mRNA
ntc_day1_bc1_total,1756,3152,mRNA
ntc_day1_bc1_total,1757,1603,mRNA
ntc_day1_bc1_total,1758,1396,mRNA
ntc_day1_bc1_total,1759,371,mRNA
ntc_day1_bc1_total,1760,5428,mRNA
ntc_day1_bc1_total,1761,3615,mRNA
ntc_day1_bc1_total,1762,363,mRNA
ntc_day1_bc1_total,1763,735,mRNA
ntc_day1_bc1_total,1764,975,mRNA
ntc_day1_bc1_total,1765,3024,mRNA
ntc_day1_bc1_total,1766,3199,mRNA
ntc_day1_bc1_total,1767,1209,mRNA
ntc_day1_bc1_total,1768,716,mRNA
ntc_day1_bc1_total,1769,431,mRNA
ntc_day1_bc1_total,1770,1144,mRNA
ntc_day1_bc1_total,1771,4299,mRNA
ntc_day1_bc1_total,1772,920,mRNA
ntc_day1_bc1_total,1773,7123,mRNA
ntc_day1_bc1_total,1774,1878,mRNA
ntc_day1_bc1_total,1775,1020,mRNA
ntc_day1_bc1_total,1776,1139,mRNA
ntc_day1_bc1_total,1777,565,mRNA
ntc_day1_bc1_total,1778,7898,mRNA
ntc_day1_bc1_total,1779,625,mRNA
ntc_day1_bc1_total,1780,509,mRNA
ntc_day1_bc1_total,1781,999,mRNA
ntc_day1_bc1_total,1782,3705,mRNA
ntc_day1_bc1_total,1783,1921,mRNA
ntc_day1_bc1_total,1784,1373,mRNA
ntc_day1_bc1_total,1785,2163,mRNA
ntc_day1_bc1_total,1786,3250,mRNA
ntc_day1_bc1_total,1787,2031,mRNA
ntc_day1_bc1_total,1788,849,mRNA
ntc_day1_bc1_total,1789,7662,mRNA
ntc_day1_bc1_total,1790,1338,mRNA
ntc_day1_bc1_total,1791,1137,mRNA
ntc_day1_bc1_total,1792,2411,mRNA
ntc_day1_bc1_total,1793,2064,mRNA
ntc_day1_bc1_total,1794,218,mRNA
ntc_day1_bc1_total,1795,110,mRNA
ntc_day1_bc1_total,1796,1763,mRNA
ntc_day1_bc1_total,1797,1396,mRNA
ntc_day1_bc1_total,1798,4085,mRNA
ntc_day1_bc1_total,1799,3230,mRNA
ntc_day1_bc1_total,1800,4882,mRNA
ntc_day1_bc1_total,1801,424,mRNA
ntc_day1_bc1_total,1802,3870,mRNA
ntc_day1_bc1_total,1803,4161,mRNA
ntc_day1_bc1_total,1804,2424,mRNA
ntc_day1_bc1_total,1805,7956,mRNA
ntc_day1_bc1_total,1806,4077,mRNA
ntc_day1_bc1_total,1807,3590,mRNA
ntc_day1_bc1_total,1808,3037,mRNA
ntc_day1_bc1_total,1809,2390,mRNA
ntc_day1_bc1_total,1810,725,mRNA
ntc_day1_bc1_total,1811,2865,mRNA
ntc_day1_bc1_total,1812,1268,mRNA
ntc_day1_bc1_total,1813,2711,mRNA
ntc_day1_bc1_total,1814,4840,mRNA
ntc_day1_bc1_total,1815,5439,mRNA
ntc_day1_bc1_total,1816,1846,mRNA
ntc_day1_bc1_total,1817,2573,mRNA
ntc_day1_bc1_total,1818,3034,mRNA
ntc_day1_bc1_total,1819,714,mRNA
ntc_day1_bc1_total,1820,6355,mRNA
ntc_day1_bc1_total,1821,2987,mRNA
ntc_day1_bc1_total,1822,1847,mRNA
ntc_day1_bc1_total,1823,1355,mRNA
ntc_day1_bc1_total,1824,1987,mRNA
ntc_day1_bc1_total,1825,4006,mRNA
ntc_day1_bc1_total,1826,1498,mRNA
ntc_day1_bc1_total,1827,2212,mRNA
ntc_day1_bc1_total,1828,2206,mRNA
ntc_day1_bc1_total,1829,803,mRNA
ntc_day1_bc1_total,1830,4483,mRNA
ntc_day1_bc1_total,1831,1973,mRNA
ntc_day1_bc1_total,1832,5741,mRNA
ntc_day1_bc1_total,1833,639,mRNA
ntc_day1_bc1_total,1834,386,mRNA
ntc_day1_bc1_total,1835,635,mRNA
ntc_day1_bc1_total,1836,1672,mRNA
ntc_day1_bc1_total,1837,2787,mRNA
ntc_day1_bc1_total,1838,3183,mRNA
ntc_day1_bc1_total,1839,5565,mRNA
ntc_day1_bc1_total,1840,2634,mRNA
ntc_day1_bc1_total,1841,1490,mRNA
ntc_day1_bc1_total,1842,2106,mRNA
ntc_day1_bc1_total,1843,2610,mRNA
ntc_day1_bc1_total,1844,3668,mRNA
ntc_day1_bc1_total,1845,4281,mRNA
ntc_day1_bc1_total,1846,1298,mRNA
ntc_day1_bc1_total,1847,5357,mRNA
ntc_day1_bc1_total,1848,2254,mRNA
ntc_day1_bc1_total,1849,1924,mRNA
ntc_day1_bc1_total,1850,1099,mRNA
ntc_day1_bc1_total,1851,416,mRNA
ntc_day1_bc1_total,1852,3732,mRNA
ntc_day1_bc1_total,1853,353,mRNA
ntc_day1_bc1_total,1854,2649,mRNA
ntc_day1_bc1_total,1855,70,mRNA
ntc_day1_bc1_total,1856,879,mRNA
ntc_day1_bc1_total,1857,1044,mRNA
ntc_day1_bc1_total,1858,1216,mRNA
ntc_day1_bc1_total,1859,1046,mRNA
ntc_day1_bc1_total,1860,563,mRNA
ntc_day1_bc1_total,1861,1427,mRNA
ntc_day1_bc1_total,1862,4594,mRNA
ntc_day1_bc1_total,1863,697,mRNA
ntc_day1_bc1_total,1864,56,mRNA
ntc_day1_bc1_total,1865,247,mRNA
ntc_day1_bc1_total,1866,2865,mRNA
ntc_day1_bc1_total,1867,462,mRNA
ntc_day1_bc1_total,1868,6226,mRNA
ntc_day1_bc1_total,1869,5681,mRNA
ntc_day1_bc1_total,1870,4467,mRNA
ntc_day1_bc1_total,1871,156,mRNA
ntc_day1_bc1_total,1872,1728,mRNA
ntc_day1_bc1_total,1873,2242,mRNA
ntc_day1_bc1_total,1874,2740,mRNA
ntc_day1_bc1_total,1875,679,mRNA
ntc_day1_bc1_total,1876,4374,mRNA
ntc_day1_bc1_total,1877,7184,mRNA
ntc_day1_bc1_total,1878,4255,mRNA
ntc_day1_bc1_total,1879,1037,mRNA
ntc_day1_bc1_total,1880,5576,mRNA
ntc_day1_bc1_total,1881,3019,mRNA
ntc_day1_bc1_total,1882,398,mRNA
ntc_day1_bc1_total,1883,1252,mRNA
ntc_day1_bc1_total,1884,3729,mRNA
ntc_day1_bc1_total,1885,4555,mRNA
ntc_day1_bc1_total,1886,827,mRNA
ntc_day1_bc1_total,1887,884,mRNA
ntc_day1_bc1_total,1888,2675,mRNA
ntc_day1_bc1_total,1889,1097,mRNA
ntc_day1_bc1_total,1890,445,mRNA
ntc_day1_bc1_total,1891,7139,mRNA
ntc_day1_bc1_total,1892,2318,mRNA
ntc_day1_bc1_total,1893,879,mRNA
ntc_day1_bc1_total,1894,2286,mRNA
ntc_day1_bc1_total,1895,5026,mRNA
ntc_day1_bc1_total,1896,866,mRNA
ntc_day1_bc1_total,1897,1521,mRNA
ntc_day1_bc1_total,1898,820,mRNA
ntc_day1_bc1_total,1899,4019,mRNA
ntc_day1_bc1_total,1900,675,mRNA
ntc_day1_bc1_total,1901,4698,mRNA
ntc_day1_bc1_total,1902,3136,mRNA
ntc_day1_bc1_total,1903,954,mRNA
ntc_day1_bc1_total,1904,4240,mRNA
ntc_day1_bc1_total,1905,296,mRNA
ntc_day1_bc1_total,1906,2638,mRNA
ntc_day1_bc1_total,1907,1074,mRNA
ntc_day1_bc1_total,1908,4260,mRNA
ntc_day1_bc1_total,1909,3006,mRNA
ntc_day1_bc1_total,1910,3264,mRNA
ntc_day1_bc1_total,1911,4702,mRNA
ntc_day1_bc1_total,1912,2254,mRNA
ntc_day1_bc1_total,1913,2250,mRNA
ntc_day1_bc1_total,1914,2865,mRNA
ntc_day1_bc1_total,1915,3283,mRNA
ntc_day1_bc1_total,1916,3272,mRNA
ntc_day1_bc1_total,1917,4673,mRNA
ntc_day1_bc1_total,1918,884,mRNA
ntc_day1_bc1_total,1919,5048,mRNA
ntc_day1_bc1_total,1920,1623,mRNA
ntc_day1_bc1_total,1921,1358,mRNA
ntc_day1_bc1_total,1922,787,mRNA
ntc_day1_bc1_total,1923,242,mRNA
ntc_day1_bc1_total,1924,2628,mRNA
ntc_day1_bc1_total,1925,2489,mRNA
ntc_day1_bc1_total,1926,1791,mRNA
ntc_day1_bc1_total,1927,56,mRNA
ntc_day1_bc1_total,1928,317,mRNA
ntc_day1_bc1_total,1929,644,mRNA
ntc_day1_bc1_total,1930,184,mRNA
ntc_day1_bc1_total,1931,1798,mRNA
ntc_day1_bc1_total,1932,2784,mRNA
ntc_day1_bc1_total,1933,1461,mRNA
ntc_day1_bc1_total,1934,451,mRNA
ntc_day1_bc1_total,1935,2568,mRNA
ntc_day1_bc1_total,1936,2035,mRNA
ntc_day1_bc1_total,1938,1580,mRNA
ntc_day1_bc1_total,1939,2816,mRNA
ntc_day1_bc1_total,1940,1811,mRNA
ntc_day1_bc1_total,1941,6741,mRNA
ntc_day1_bc1_total,1942,419,mRNA
ntc_day1_bc1_total,1943,127,mRNA
ntc_day1_bc1_total,1944,1830,mRNA
ntc_day1_bc1_total,1945,423,mRNA
ntc_day1_bc1_total,1946,463,mRNA
ntc_day1_bc1_total,1947,921,mRNA
ntc_day1_bc1_total,1948,3489,mRNA
ntc_day1_bc1_total,1949,381,mRNA
ntc_day1_bc1_total,1950,751,mRNA
ntc_day1_bc1_total,1951,416,mRNA
ntc_day1_bc1_total,1952,7857,mRNA
ntc_day1_bc1_total,1953,2266,mRNA
ntc_day1_bc1_total,1954,3536,mRNA
ntc_day1_bc1_total,1955,111,mRNA
ntc_day1_bc1_total,1956,6143,mRNA
ntc_day1_bc1_total,1957,2131,mRNA
ntc_day1_bc1_total,1958,1151,mRNA
ntc_day1_bc1_total,1959,2114,mRNA
ntc_day1_bc1_total,1960,3129,mRNA
ntc_day1_bc1_total,1961,1397,mRNA
ntc_day1_bc1_total,1962,672,mRNA
ntc_day1_bc1_total,1963,571,mRNA
ntc_day1_bc1_total,1964,1526,mRNA
ntc_day1_bc1_total,1965,3906,mRNA
ntc_day1_bc1_total,1966,5681,mRNA
ntc_day1_bc1_total,1967,3608,mRNA
ntc_day1_bc1_total,1968,563,mRNA
ntc_day1_bc1_total,1969,2191,mRNA
ntc_day1_bc1_total,1970,783,mRNA
ntc_day1_bc1_total,1971,1314,mRNA
ntc_day1_bc1_total,1972,1246,mRNA
ntc_day1_bc1_total,1973,6866,mRNA
ntc_day1_bc1_total,1974,4414,mRNA
ntc_day1_bc1_total,1975,1749,mRNA
ntc_day1_bc1_total,1976,4903,mRNA
ntc_day1_bc1_total,1977,3989,mRNA
ntc_day1_bc1_total,1978,2332,mRNA
ntc_day1_bc1_total,1979,535,mRNA
ntc_day1_bc1_total,1980,2129,mRNA
ntc_day1_bc1_total,1981,2463,mRNA
ntc_day1_bc1_total,1982,1996,mRNA
ntc_day1_bc1_total,1983,519,mRNA
ntc_day1_bc1_total,1984,6564,mRNA
ntc_day1_bc1_total,1985,726,mRNA
ntc_day1_bc1_total,1986,5246,mRNA
ntc_day1_bc1_total,1987,5429,mRNA
ntc_day1_bc1_total,1988,2733,mRNA
ntc_day1_bc1_total,1989,6611,mRNA
ntc_day1_bc1_total,1990,1766,mRNA
ntc_day1_bc1_total,1991,518,mRNA
ntc_day1_bc1_total,1992,1586,mRNA
ntc_day1_bc1_total,1993,3478,mRNA
ntc_day1_bc1_total,1994,461,mRNA
ntc_day1_bc1_total,1995,4042,mRNA
ntc_day1_bc1_total,1996,2293,mRNA
ntc_day1_bc1_total,1997,2592,mRNA
ntc_day1_bc1_total,1998,5037,mRNA
ntc_day1_bc1_total,1999,144,mRNA
ntc_day1_bc1_total,2000,7,mRNA
ntc_day1_bc1_total,2001,1841,mRNA
ntc_day1_bc1_total,2002,181,mRNA
ntc_day1_bc1_total,2003,3057,mRNA
ntc_day1_bc1_total,2004,599,mRNA
ntc_day1_bc1_total,2005,3591,mRNA
ntc_day1_bc1_total,2006,2231,mRNA
ntc_day1_bc1_total,2007,4842,mRNA
ntc_day1_bc1_total,2008,4653,mRNA
ntc_day1_bc1_total,2010,1146,mRNA
ntc_day1_bc1_total,2011,663,mRNA
ntc_day1_bc1_total,2012,1192,mRNA
ntc_day1_bc1_total,2013,928,mRNA
ntc_day1_bc1_total,2014,1424,mRNA
ntc_day1_bc1_total,2015,1089,mRNA
ntc_day1_bc1_total,2016,1233,mRNA
ntc_day1_bc1_total,2017,969,mRNA
ntc_day1_bc1_total,2018,3555,mRNA
ntc_day1_bc1_total,2019,402,mRNA
ntc_day1_bc1_total,2020,2203,mRNA
ntc_day1_bc1_total,2021,219,mRNA
ntc_day1_bc1_total,2022,4349,mRNA
ntc_day1_bc1_total,2023,2228,mRNA
ntc_day1_bc1_total,2024,947,mRNA
ntc_day1_bc1_total,2025,1374,mRNA
ntc_day1_bc1_total,2026,83,mRNA
ntc_day1_bc1_total,2027,2320,mRNA
ntc_day1_bc1_total,2028,11609,mRNA
ntc_day1_bc1_total,2029,4379,mRNA
ntc_day1_bc1_total,2030,973,mRNA
ntc_day1_bc1_total,2031,2802,mRNA
ntc_day1_bc1_total,2032,2427,mRNA
ntc_day1_bc1_total,2033,984,mRNA
ntc_day1_bc1_total,2034,4260,mRNA
ntc_day1_bc1_total,2035,3576,mRNA
ntc_day1_bc1_total,2036,2148,mRNA
ntc_day1_bc1_total,2037,7347,mRNA
ntc_day1_bc1_total,2038,3194,mRNA
ntc_day1_bc1_total,2039,288,mRNA
ntc_day1_bc1_total,2040,6223,mRNA
ntc_day1_bc1_total,2041,162,mRNA
ntc_day1_bc1_total,2042,3834,mRNA
ntc_day1_bc1_total,2043,5802,mRNA
ntc_day1_bc1_total,2044,6049,mRNA
ntc_day1_bc1_total,2045,2562,mRNA
ntc_day1_bc1_total,2046,3536,mRNA
ntc_day1_bc1_total,2047,6226,mRNA
ntc_day1_bc1_total,2048,2590,mRNA
ntc_day1_bc1_total,2049,244,mRNA
ntc_day1_bc1_total,2050,57,mRNA
