Distance (mm),Absorbance,sgRNA,Treatment,nuclease
27.09,0.101928,FLUC,DMSO,- micrococcal nuclease
27.19,0.09996999999999999,FLUC,DMSO,- micrococcal nuclease
27.29,0.09743500000000001,FLUC,DMSO,- micrococcal nuclease
27.39,0.09480000000000001,FLUC,DMSO,- micrococcal nuclease
27.49,0.09361299999999999,FLUC,DMSO,- micrococcal nuclease
27.59,0.09221900000000001,FLUC,DMSO,- micrococcal nuclease
27.69,0.092569,FLUC,DMSO,- micrococcal nuclease
27.79,0.09139599999999999,FLUC,DMSO,- micrococcal nuclease
27.89,0.09369200000000001,FLUC,DMSO,- micrococcal nuclease
27.99,0.092625,FLUC,DMSO,- micrococcal nuclease
28.09,0.09419499999999999,FLUC,DMSO,- micrococcal nuclease
28.19,0.094353,FLUC,DMSO,- micrococcal nuclease
28.29,0.096654,FLUC,DMSO,- micrococcal nuclease
28.39,0.097957,FLUC,DMSO,- micrococcal nuclease
28.49,0.101733,FLUC,DMSO,- micrococcal nuclease
28.58,0.103478,FLUC,DMSO,- micrococcal nuclease
28.69,0.10639900000000001,FLUC,DMSO,- micrococcal nuclease
28.78,0.108948,FLUC,DMSO,- micrococcal nuclease
28.89,0.113722,FLUC,DMSO,- micrococcal nuclease
28.99,0.117442,FLUC,DMSO,- micrococcal nuclease
29.08,0.122049,FLUC,DMSO,- micrococcal nuclease
29.19,0.124675,FLUC,DMSO,- micrococcal nuclease
29.29,0.13102599999999998,FLUC,DMSO,- micrococcal nuclease
29.38,0.13624399999999998,FLUC,DMSO,- micrococcal nuclease
29.48,0.13904899999999998,FLUC,DMSO,- micrococcal nuclease
29.58,0.14578599999999997,FLUC,DMSO,- micrococcal nuclease
29.68,0.15270299999999998,FLUC,DMSO,- micrococcal nuclease
29.78,0.16288000000000002,FLUC,DMSO,- micrococcal nuclease
29.88,0.172047,FLUC,DMSO,- micrococcal nuclease
29.98,0.18258999999999997,FLUC,DMSO,- micrococcal nuclease
30.08,0.19653499999999996,FLUC,DMSO,- micrococcal nuclease
30.18,0.21301899999999996,FLUC,DMSO,- micrococcal nuclease
30.28,0.232433,FLUC,DMSO,- micrococcal nuclease
30.38,0.253517,FLUC,DMSO,- micrococcal nuclease
30.48,0.282056,FLUC,DMSO,- micrococcal nuclease
30.58,0.31643699999999997,FLUC,DMSO,- micrococcal nuclease
30.68,0.348628,FLUC,DMSO,- micrococcal nuclease
30.78,0.395149,FLUC,DMSO,- micrococcal nuclease
30.88,0.43300099999999997,FLUC,DMSO,- micrococcal nuclease
30.98,0.475217,FLUC,DMSO,- micrococcal nuclease
31.08,0.506297,FLUC,DMSO,- micrococcal nuclease
31.18,0.5431159999999999,FLUC,DMSO,- micrococcal nuclease
31.27,0.562952,FLUC,DMSO,- micrococcal nuclease
31.38,0.586841,FLUC,DMSO,- micrococcal nuclease
31.48,0.591181,FLUC,DMSO,- micrococcal nuclease
31.58,0.59964,FLUC,DMSO,- micrococcal nuclease
31.68,0.5927979999999999,FLUC,DMSO,- micrococcal nuclease
31.78,0.587998,FLUC,DMSO,- micrococcal nuclease
31.88,0.574247,FLUC,DMSO,- micrococcal nuclease
31.97,0.557534,FLUC,DMSO,- micrococcal nuclease
32.07,0.535146,FLUC,DMSO,- micrococcal nuclease
32.17,0.512214,FLUC,DMSO,- micrococcal nuclease
32.27,0.48746999999999996,FLUC,DMSO,- micrococcal nuclease
32.38,0.46219,FLUC,DMSO,- micrococcal nuclease
32.47,0.434544,FLUC,DMSO,- micrococcal nuclease
32.57,0.408976,FLUC,DMSO,- micrococcal nuclease
32.67,0.38472599999999996,FLUC,DMSO,- micrococcal nuclease
32.77,0.36140099999999997,FLUC,DMSO,- micrococcal nuclease
32.87,0.341344,FLUC,DMSO,- micrococcal nuclease
32.97,0.32132299999999997,FLUC,DMSO,- micrococcal nuclease
33.07,0.302353,FLUC,DMSO,- micrococcal nuclease
33.17,0.285029,FLUC,DMSO,- micrococcal nuclease
33.27,0.269735,FLUC,DMSO,- micrococcal nuclease
33.37,0.254417,FLUC,DMSO,- micrococcal nuclease
33.47,0.241664,FLUC,DMSO,- micrococcal nuclease
33.57,0.22857099999999997,FLUC,DMSO,- micrococcal nuclease
33.67,0.21656399999999998,FLUC,DMSO,- micrococcal nuclease
33.77,0.205328,FLUC,DMSO,- micrococcal nuclease
33.87,0.19494,FLUC,DMSO,- micrococcal nuclease
33.97,0.184927,FLUC,DMSO,- micrococcal nuclease
34.07,0.17364200000000002,FLUC,DMSO,- micrococcal nuclease
34.17,0.165676,FLUC,DMSO,- micrococcal nuclease
34.27,0.15804200000000002,FLUC,DMSO,- micrococcal nuclease
34.37,0.14987499999999998,FLUC,DMSO,- micrococcal nuclease
34.47,0.143683,FLUC,DMSO,- micrococcal nuclease
34.56,0.13652599999999998,FLUC,DMSO,- micrococcal nuclease
34.67,0.13049299999999997,FLUC,DMSO,- micrococcal nuclease
34.77,0.123348,FLUC,DMSO,- micrococcal nuclease
34.86,0.11903999999999999,FLUC,DMSO,- micrococcal nuclease
34.97,0.11440299999999999,FLUC,DMSO,- micrococcal nuclease
35.06,0.10634,FLUC,DMSO,- micrococcal nuclease
35.16,0.10234700000000001,FLUC,DMSO,- micrococcal nuclease
35.27,0.09882300000000001,FLUC,DMSO,- micrococcal nuclease
35.37,0.093184,FLUC,DMSO,- micrococcal nuclease
35.46,0.09033699999999999,FLUC,DMSO,- micrococcal nuclease
35.56,0.088046,FLUC,DMSO,- micrococcal nuclease
35.66,0.08761400000000001,FLUC,DMSO,- micrococcal nuclease
35.76,0.08206200000000001,FLUC,DMSO,- micrococcal nuclease
35.86,0.07935199999999999,FLUC,DMSO,- micrococcal nuclease
35.96,0.076202,FLUC,DMSO,- micrococcal nuclease
36.06,0.073143,FLUC,DMSO,- micrococcal nuclease
36.16,0.07008099999999999,FLUC,DMSO,- micrococcal nuclease
36.26,0.068033,FLUC,DMSO,- micrococcal nuclease
36.36,0.06405799999999999,FLUC,DMSO,- micrococcal nuclease
36.46,0.064176,FLUC,DMSO,- micrococcal nuclease
36.56,0.06247399999999999,FLUC,DMSO,- micrococcal nuclease
36.66,0.060114,FLUC,DMSO,- micrococcal nuclease
36.76,0.059107999999999994,FLUC,DMSO,- micrococcal nuclease
36.86,0.057493,FLUC,DMSO,- micrococcal nuclease
36.96,0.05473,FLUC,DMSO,- micrococcal nuclease
37.06,0.055565,FLUC,DMSO,- micrococcal nuclease
37.16,0.053059999999999996,FLUC,DMSO,- micrococcal nuclease
37.26,0.052165,FLUC,DMSO,- micrococcal nuclease
37.35,0.050647,FLUC,DMSO,- micrococcal nuclease
37.46,0.05107199999999999,FLUC,DMSO,- micrococcal nuclease
37.56,0.048645999999999995,FLUC,DMSO,- micrococcal nuclease
37.65,0.048492999999999994,FLUC,DMSO,- micrococcal nuclease
37.76,0.046239,FLUC,DMSO,- micrococcal nuclease
37.86,0.045557,FLUC,DMSO,- micrococcal nuclease
37.95,0.04255099999999999,FLUC,DMSO,- micrococcal nuclease
38.05,0.04051099999999999,FLUC,DMSO,- micrococcal nuclease
38.15,0.039467,FLUC,DMSO,- micrococcal nuclease
38.25,0.037280999999999995,FLUC,DMSO,- micrococcal nuclease
38.36,0.039486999999999994,FLUC,DMSO,- micrococcal nuclease
38.45,0.038343,FLUC,DMSO,- micrococcal nuclease
38.56,0.038106,FLUC,DMSO,- micrococcal nuclease
38.65,0.03758399999999999,FLUC,DMSO,- micrococcal nuclease
38.75,0.036296999999999996,FLUC,DMSO,- micrococcal nuclease
38.85,0.034659999999999996,FLUC,DMSO,- micrococcal nuclease
38.95,0.03350399999999999,FLUC,DMSO,- micrococcal nuclease
39.05,0.03365699999999999,FLUC,DMSO,- micrococcal nuclease
39.15,0.032767000000000004,FLUC,DMSO,- micrococcal nuclease
39.25,0.031951999999999994,FLUC,DMSO,- micrococcal nuclease
39.35,0.033071,FLUC,DMSO,- micrococcal nuclease
39.45,0.032444,FLUC,DMSO,- micrococcal nuclease
39.55,0.031631999999999993,FLUC,DMSO,- micrococcal nuclease
39.65,0.032618999999999995,FLUC,DMSO,- micrococcal nuclease
39.75,0.03146399999999999,FLUC,DMSO,- micrococcal nuclease
39.85,0.030307,FLUC,DMSO,- micrococcal nuclease
39.95,0.030555,FLUC,DMSO,- micrococcal nuclease
40.05,0.028685000000000002,FLUC,DMSO,- micrococcal nuclease
40.15,0.028964000000000004,FLUC,DMSO,- micrococcal nuclease
40.25,0.027074,FLUC,DMSO,- micrococcal nuclease
40.35,0.028936000000000003,FLUC,DMSO,- micrococcal nuclease
40.45,0.028928999999999996,FLUC,DMSO,- micrococcal nuclease
40.54,0.028786999999999993,FLUC,DMSO,- micrococcal nuclease
40.65,0.026024999999999993,FLUC,DMSO,- micrococcal nuclease
40.75,0.028212,FLUC,DMSO,- micrococcal nuclease
40.85,0.026678999999999994,FLUC,DMSO,- micrococcal nuclease
40.95,0.027717999999999993,FLUC,DMSO,- micrococcal nuclease
41.04,0.02750799999999999,FLUC,DMSO,- micrococcal nuclease
41.14,0.02617,FLUC,DMSO,- micrococcal nuclease
41.25,0.025702000000000003,FLUC,DMSO,- micrococcal nuclease
41.34,0.026369000000000004,FLUC,DMSO,- micrococcal nuclease
41.45,0.024725999999999998,FLUC,DMSO,- micrococcal nuclease
41.55,0.024794999999999998,FLUC,DMSO,- micrococcal nuclease
41.64,0.024771,FLUC,DMSO,- micrococcal nuclease
41.74,0.024392999999999998,FLUC,DMSO,- micrococcal nuclease
41.84,0.023674,FLUC,DMSO,- micrococcal nuclease
41.94,0.024634000000000003,FLUC,DMSO,- micrococcal nuclease
42.04,0.024303999999999992,FLUC,DMSO,- micrococcal nuclease
42.14,0.022579000000000002,FLUC,DMSO,- micrococcal nuclease
42.24,0.02426099999999999,FLUC,DMSO,- micrococcal nuclease
42.34,0.023415999999999992,FLUC,DMSO,- micrococcal nuclease
42.44,0.023620000000000002,FLUC,DMSO,- micrococcal nuclease
42.54,0.023313,FLUC,DMSO,- micrococcal nuclease
42.64,0.023038000000000003,FLUC,DMSO,- micrococcal nuclease
42.74,0.022058999999999995,FLUC,DMSO,- micrococcal nuclease
42.84,0.024757,FLUC,DMSO,- micrococcal nuclease
42.94,0.023186,FLUC,DMSO,- micrococcal nuclease
43.04,0.024148000000000003,FLUC,DMSO,- micrococcal nuclease
43.14,0.025303999999999993,FLUC,DMSO,- micrococcal nuclease
43.24,0.024470999999999993,FLUC,DMSO,- micrococcal nuclease
43.34,0.025900999999999993,FLUC,DMSO,- micrococcal nuclease
43.44,0.026666999999999996,FLUC,DMSO,- micrococcal nuclease
43.53,0.028851,FLUC,DMSO,- micrococcal nuclease
43.64,0.032278,FLUC,DMSO,- micrococcal nuclease
43.73,0.034126000000000004,FLUC,DMSO,- micrococcal nuclease
43.83,0.036569000000000004,FLUC,DMSO,- micrococcal nuclease
43.94,0.038299,FLUC,DMSO,- micrococcal nuclease
44.03,0.040651999999999994,FLUC,DMSO,- micrococcal nuclease
44.13,0.045741000000000004,FLUC,DMSO,- micrococcal nuclease
44.24,0.04685199999999999,FLUC,DMSO,- micrococcal nuclease
44.33,0.048418,FLUC,DMSO,- micrococcal nuclease
44.43,0.049640000000000004,FLUC,DMSO,- micrococcal nuclease
44.54,0.05062,FLUC,DMSO,- micrococcal nuclease
44.63,0.051023,FLUC,DMSO,- micrococcal nuclease
44.73,0.050861,FLUC,DMSO,- micrococcal nuclease
44.83,0.051583000000000004,FLUC,DMSO,- micrococcal nuclease
44.93,0.050468,FLUC,DMSO,- micrococcal nuclease
45.03,0.049714999999999995,FLUC,DMSO,- micrococcal nuclease
45.13,0.04972499999999999,FLUC,DMSO,- micrococcal nuclease
45.23,0.04746,FLUC,DMSO,- micrococcal nuclease
45.33,0.046614,FLUC,DMSO,- micrococcal nuclease
45.43,0.045408000000000004,FLUC,DMSO,- micrococcal nuclease
45.53,0.044071,FLUC,DMSO,- micrococcal nuclease
45.63,0.04335599999999999,FLUC,DMSO,- micrococcal nuclease
45.73,0.041013999999999995,FLUC,DMSO,- micrococcal nuclease
45.83,0.039688,FLUC,DMSO,- micrococcal nuclease
45.93,0.037897,FLUC,DMSO,- micrococcal nuclease
46.03,0.038387000000000004,FLUC,DMSO,- micrococcal nuclease
46.13,0.037191,FLUC,DMSO,- micrococcal nuclease
46.23,0.036777000000000004,FLUC,DMSO,- micrococcal nuclease
46.33,0.035135,FLUC,DMSO,- micrococcal nuclease
46.43,0.035355,FLUC,DMSO,- micrococcal nuclease
46.53,0.035384,FLUC,DMSO,- micrococcal nuclease
46.63,0.035535,FLUC,DMSO,- micrococcal nuclease
46.73,0.035905999999999993,FLUC,DMSO,- micrococcal nuclease
46.83,0.03515,FLUC,DMSO,- micrococcal nuclease
46.93,0.034172999999999995,FLUC,DMSO,- micrococcal nuclease
47.02,0.035247,FLUC,DMSO,- micrococcal nuclease
47.12,0.034166,FLUC,DMSO,- micrococcal nuclease
47.22,0.034203,FLUC,DMSO,- micrococcal nuclease
47.33,0.033597,FLUC,DMSO,- micrococcal nuclease
47.42,0.03372,FLUC,DMSO,- micrococcal nuclease
47.52,0.033427,FLUC,DMSO,- micrococcal nuclease
47.63,0.03362799999999999,FLUC,DMSO,- micrococcal nuclease
47.72,0.033707,FLUC,DMSO,- micrococcal nuclease
47.82,0.033681,FLUC,DMSO,- micrococcal nuclease
47.92,0.033333,FLUC,DMSO,- micrococcal nuclease
48.02,0.033654,FLUC,DMSO,- micrococcal nuclease
48.12,0.032613,FLUC,DMSO,- micrococcal nuclease
48.22,0.032465999999999995,FLUC,DMSO,- micrococcal nuclease
48.32,0.031840999999999994,FLUC,DMSO,- micrococcal nuclease
48.42,0.031776,FLUC,DMSO,- micrococcal nuclease
48.52,0.030840999999999993,FLUC,DMSO,- micrococcal nuclease
48.62,0.030323000000000003,FLUC,DMSO,- micrococcal nuclease
48.72,0.030556,FLUC,DMSO,- micrococcal nuclease
48.82,0.030296000000000003,FLUC,DMSO,- micrococcal nuclease
48.92,0.029796000000000003,FLUC,DMSO,- micrococcal nuclease
49.02,0.029076999999999992,FLUC,DMSO,- micrococcal nuclease
49.12,0.028432,FLUC,DMSO,- micrococcal nuclease
49.22,0.028482999999999994,FLUC,DMSO,- micrococcal nuclease
49.32,0.028721999999999998,FLUC,DMSO,- micrococcal nuclease
49.42,0.028036999999999992,FLUC,DMSO,- micrococcal nuclease
49.52,0.027871999999999994,FLUC,DMSO,- micrococcal nuclease
49.62,0.02843799999999999,FLUC,DMSO,- micrococcal nuclease
49.72,0.028010999999999994,FLUC,DMSO,- micrococcal nuclease
49.82,0.02779999999999999,FLUC,DMSO,- micrococcal nuclease
49.92,0.027954999999999994,FLUC,DMSO,- micrococcal nuclease
50.02,0.027313000000000004,FLUC,DMSO,- micrococcal nuclease
50.12,0.027332999999999996,FLUC,DMSO,- micrococcal nuclease
50.22,0.027675999999999992,FLUC,DMSO,- micrococcal nuclease
50.32,0.027220999999999995,FLUC,DMSO,- micrococcal nuclease
50.41,0.027353000000000002,FLUC,DMSO,- micrococcal nuclease
50.52,0.027747999999999995,FLUC,DMSO,- micrococcal nuclease
50.61,0.027671,FLUC,DMSO,- micrococcal nuclease
50.71,0.027989,FLUC,DMSO,- micrococcal nuclease
50.81,0.027842999999999993,FLUC,DMSO,- micrococcal nuclease
50.91,0.028071,FLUC,DMSO,- micrococcal nuclease
51.01,0.027964000000000003,FLUC,DMSO,- micrococcal nuclease
51.11,0.028428999999999996,FLUC,DMSO,- micrococcal nuclease
51.21,0.027708999999999998,FLUC,DMSO,- micrococcal nuclease
51.31,0.028088000000000002,FLUC,DMSO,- micrococcal nuclease
51.41,0.02850799999999999,FLUC,DMSO,- micrococcal nuclease
51.51,0.028827999999999993,FLUC,DMSO,- micrococcal nuclease
51.61,0.029987,FLUC,DMSO,- micrococcal nuclease
51.71,0.031988,FLUC,DMSO,- micrococcal nuclease
51.81,0.032147999999999996,FLUC,DMSO,- micrococcal nuclease
51.91,0.032663,FLUC,DMSO,- micrococcal nuclease
52.01,0.034147,FLUC,DMSO,- micrococcal nuclease
52.11,0.036651,FLUC,DMSO,- micrococcal nuclease
52.21,0.038768,FLUC,DMSO,- micrococcal nuclease
52.31,0.040447,FLUC,DMSO,- micrococcal nuclease
52.41,0.04416199999999999,FLUC,DMSO,- micrococcal nuclease
52.51,0.04731199999999999,FLUC,DMSO,- micrococcal nuclease
52.61,0.050561999999999996,FLUC,DMSO,- micrococcal nuclease
52.71,0.053904999999999995,FLUC,DMSO,- micrococcal nuclease
52.8,0.056595999999999994,FLUC,DMSO,- micrococcal nuclease
52.91,0.059302999999999995,FLUC,DMSO,- micrococcal nuclease
53,0.061041,FLUC,DMSO,- micrococcal nuclease
53.11,0.062492000000000006,FLUC,DMSO,- micrococcal nuclease
53.21,0.06337,FLUC,DMSO,- micrococcal nuclease
53.31,0.06397299999999999,FLUC,DMSO,- micrococcal nuclease
53.4,0.064095,FLUC,DMSO,- micrococcal nuclease
53.51,0.06349500000000001,FLUC,DMSO,- micrococcal nuclease
53.6,0.062842,FLUC,DMSO,- micrococcal nuclease
53.7,0.062123,FLUC,DMSO,- micrococcal nuclease
53.81,0.060478000000000004,FLUC,DMSO,- micrococcal nuclease
53.9,0.05910699999999999,FLUC,DMSO,- micrococcal nuclease
54,0.05755199999999999,FLUC,DMSO,- micrococcal nuclease
54.1,0.055987999999999996,FLUC,DMSO,- micrococcal nuclease
54.2,0.05440199999999999,FLUC,DMSO,- micrococcal nuclease
54.3,0.05336099999999999,FLUC,DMSO,- micrococcal nuclease
54.4,0.051813,FLUC,DMSO,- micrococcal nuclease
54.5,0.05155,FLUC,DMSO,- micrococcal nuclease
54.6,0.050263,FLUC,DMSO,- micrococcal nuclease
54.7,0.049274,FLUC,DMSO,- micrococcal nuclease
54.8,0.047906000000000004,FLUC,DMSO,- micrococcal nuclease
54.9,0.048021999999999995,FLUC,DMSO,- micrococcal nuclease
55,0.046961,FLUC,DMSO,- micrococcal nuclease
55.1,0.045857999999999996,FLUC,DMSO,- micrococcal nuclease
55.2,0.04514,FLUC,DMSO,- micrococcal nuclease
55.3,0.046,FLUC,DMSO,- micrococcal nuclease
55.4,0.046097,FLUC,DMSO,- micrococcal nuclease
55.5,0.045601,FLUC,DMSO,- micrococcal nuclease
55.6,0.045522999999999994,FLUC,DMSO,- micrococcal nuclease
55.7,0.044246999999999995,FLUC,DMSO,- micrococcal nuclease
55.8,0.04413299999999999,FLUC,DMSO,- micrococcal nuclease
55.9,0.04367599999999999,FLUC,DMSO,- micrococcal nuclease
56,0.042686,FLUC,DMSO,- micrococcal nuclease
56.1,0.04177399999999999,FLUC,DMSO,- micrococcal nuclease
56.2,0.040901999999999994,FLUC,DMSO,- micrococcal nuclease
56.3,0.041421,FLUC,DMSO,- micrococcal nuclease
56.4,0.040510000000000004,FLUC,DMSO,- micrococcal nuclease
56.5,0.04005299999999999,FLUC,DMSO,- micrococcal nuclease
56.6,0.040209999999999996,FLUC,DMSO,- micrococcal nuclease
56.7,0.038977,FLUC,DMSO,- micrococcal nuclease
56.79,0.038976,FLUC,DMSO,- micrococcal nuclease
56.9,0.038112999999999994,FLUC,DMSO,- micrococcal nuclease
56.99,0.037787,FLUC,DMSO,- micrococcal nuclease
57.09,0.036785,FLUC,DMSO,- micrococcal nuclease
57.19,0.036586999999999995,FLUC,DMSO,- micrococcal nuclease
57.29,0.036564,FLUC,DMSO,- micrococcal nuclease
57.39,0.038135,FLUC,DMSO,- micrococcal nuclease
57.49,0.03777,FLUC,DMSO,- micrococcal nuclease
57.59,0.03673699999999999,FLUC,DMSO,- micrococcal nuclease
57.69,0.036114999999999994,FLUC,DMSO,- micrococcal nuclease
57.79,0.036942,FLUC,DMSO,- micrococcal nuclease
57.89,0.037448999999999996,FLUC,DMSO,- micrococcal nuclease
57.99,0.038574,FLUC,DMSO,- micrococcal nuclease
58.09,0.04255199999999999,FLUC,DMSO,- micrococcal nuclease
58.19,0.039653999999999995,FLUC,DMSO,- micrococcal nuclease
58.29,0.03859599999999999,FLUC,DMSO,- micrococcal nuclease
58.39,0.036725999999999995,FLUC,DMSO,- micrococcal nuclease
58.49,0.035449999999999995,FLUC,DMSO,- micrococcal nuclease
58.59,0.03504399999999999,FLUC,DMSO,- micrococcal nuclease
58.69,0.034179,FLUC,DMSO,- micrococcal nuclease
58.79,0.033219,FLUC,DMSO,- micrococcal nuclease
58.89,0.03222699999999999,FLUC,DMSO,- micrococcal nuclease
58.99,0.031459,FLUC,DMSO,- micrococcal nuclease
59.09,0.03190799999999999,FLUC,DMSO,- micrococcal nuclease
59.19,0.031751,FLUC,DMSO,- micrococcal nuclease
59.28,0.03354499999999999,FLUC,DMSO,- micrococcal nuclease
59.39,0.034115999999999994,FLUC,DMSO,- micrococcal nuclease
59.49,0.036503999999999995,FLUC,DMSO,- micrococcal nuclease
59.59,0.038553000000000004,FLUC,DMSO,- micrococcal nuclease
59.69,0.040936,FLUC,DMSO,- micrococcal nuclease
59.79,0.043392,FLUC,DMSO,- micrococcal nuclease
59.89,0.04525699999999999,FLUC,DMSO,- micrococcal nuclease
59.98,0.047442,FLUC,DMSO,- micrococcal nuclease
60.08,0.049576999999999996,FLUC,DMSO,- micrococcal nuclease
60.18,0.050726999999999994,FLUC,DMSO,- micrococcal nuclease
60.28,0.052282999999999996,FLUC,DMSO,- micrococcal nuclease
60.38,0.054095000000000004,FLUC,DMSO,- micrococcal nuclease
60.48,0.05502599999999999,FLUC,DMSO,- micrococcal nuclease
60.58,0.054821999999999996,FLUC,DMSO,- micrococcal nuclease
60.68,0.054034,FLUC,DMSO,- micrococcal nuclease
60.78,0.05478999999999999,FLUC,DMSO,- micrococcal nuclease
60.88,0.054202,FLUC,DMSO,- micrococcal nuclease
60.98,0.052471000000000004,FLUC,DMSO,- micrococcal nuclease
61.08,0.050352999999999995,FLUC,DMSO,- micrococcal nuclease
61.18,0.051102999999999996,FLUC,DMSO,- micrococcal nuclease
61.28,0.04900399999999999,FLUC,DMSO,- micrococcal nuclease
61.38,0.04889299999999999,FLUC,DMSO,- micrococcal nuclease
61.48,0.04667399999999999,FLUC,DMSO,- micrococcal nuclease
61.58,0.04604799999999999,FLUC,DMSO,- micrococcal nuclease
61.68,0.044086,FLUC,DMSO,- micrococcal nuclease
61.78,0.043158,FLUC,DMSO,- micrococcal nuclease
61.88,0.04105,FLUC,DMSO,- micrococcal nuclease
61.98,0.040397,FLUC,DMSO,- micrococcal nuclease
62.08,0.040042999999999995,FLUC,DMSO,- micrococcal nuclease
62.17,0.039735999999999994,FLUC,DMSO,- micrococcal nuclease
62.28,0.038548,FLUC,DMSO,- micrococcal nuclease
62.38,0.038507,FLUC,DMSO,- micrococcal nuclease
62.47,0.038243,FLUC,DMSO,- micrococcal nuclease
62.57,0.036373,FLUC,DMSO,- micrococcal nuclease
62.67,0.037294999999999995,FLUC,DMSO,- micrococcal nuclease
62.78,0.035140000000000005,FLUC,DMSO,- micrococcal nuclease
62.87,0.037177,FLUC,DMSO,- micrococcal nuclease
62.97,0.034581,FLUC,DMSO,- micrococcal nuclease
63.07,0.039436,FLUC,DMSO,- micrococcal nuclease
63.17,0.041795,FLUC,DMSO,- micrococcal nuclease
63.27,0.044037999999999994,FLUC,DMSO,- micrococcal nuclease
63.37,0.044224,FLUC,DMSO,- micrococcal nuclease
63.47,0.044975,FLUC,DMSO,- micrococcal nuclease
63.57,0.042088,FLUC,DMSO,- micrococcal nuclease
63.67,0.043267,FLUC,DMSO,- micrococcal nuclease
63.77,0.041632,FLUC,DMSO,- micrococcal nuclease
63.87,0.04031699999999999,FLUC,DMSO,- micrococcal nuclease
63.97,0.039978,FLUC,DMSO,- micrococcal nuclease
64.07,0.040795,FLUC,DMSO,- micrococcal nuclease
64.17,0.03959,FLUC,DMSO,- micrococcal nuclease
64.27,0.041283,FLUC,DMSO,- micrococcal nuclease
64.37,0.04101099999999999,FLUC,DMSO,- micrococcal nuclease
64.47,0.040190000000000003,FLUC,DMSO,- micrococcal nuclease
64.57,0.03842899999999999,FLUC,DMSO,- micrococcal nuclease
64.67,0.03847299999999999,FLUC,DMSO,- micrococcal nuclease
64.77,0.037702,FLUC,DMSO,- micrococcal nuclease
64.87,0.036367,FLUC,DMSO,- micrococcal nuclease
64.97,0.037929000000000004,FLUC,DMSO,- micrococcal nuclease
65.07,0.036833000000000005,FLUC,DMSO,- micrococcal nuclease
65.17,0.038941,FLUC,DMSO,- micrococcal nuclease
65.27,0.039982000000000004,FLUC,DMSO,- micrococcal nuclease
65.37,0.04092699999999999,FLUC,DMSO,- micrococcal nuclease
65.46,0.04209,FLUC,DMSO,- micrococcal nuclease
65.56,0.04285,FLUC,DMSO,- micrococcal nuclease
65.66,0.045069,FLUC,DMSO,- micrococcal nuclease
