sample_name,relative_start,n
sggcn1_dmso,123,0.13593640635936408
sggcn1_dmso,124,0.333016698330167
sggcn1_dmso,125,0.2949205079492051
sggcn1_dmso,126,0.15483451654834515
sggcn1_dmso,127,0.26647335266473354
sggcn1_dmso,128,0.25062493750624937
sggcn1_dmso,129,0.1670832916708329
sggcn1_dmso,130,0.3408659134086591
sggcn1_dmso,131,0.24132586741325868
sggcn1_dmso,132,0.1635836416358364
sggcn1_dmso,133,0.28847115288471153
sggcn1_dmso,134,0.2616738326167383
sggcn1_dmso,135,0.31771822817718226
sggcn1_dmso,136,0.28977102289771023
sggcn1_dmso,137,0.24902509749025098
sggcn1_dmso,138,0.1994800519948005
sggcn1_dmso,139,0.28562143785621436
sggcn1_dmso,140,0.2714228577142286
sggcn1_dmso,141,0.15013498650134988
sggcn1_dmso,142,0.30596940305969406
sggcn1_dmso,143,0.24377562243775622
sggcn1_dmso,144,0.148985101489851
sggcn1_dmso,145,0.3076192380761924
sggcn1_dmso,146,0.33356664333566644
sggcn1_dmso,147,0.15428457154284572
sggcn1_dmso,148,0.29257074292570745
sggcn1_dmso,149,0.25377462253774624
sggcn1_dmso,150,0.15503449655034496
sggcn1_dmso,151,0.3134686531346865
sggcn1_dmso,152,0.23007699230076992
sggcn1_dmso,153,0.17648235176482352
sggcn1_dmso,154,0.3152184781521848
sggcn1_dmso,155,0.23722627737226276
sggcn1_dmso,156,0.15613438656134387
sggcn1_dmso,157,0.2762223777622238
sggcn1_dmso,158,0.22107789221077892
sggcn1_dmso,159,0.13783621637836216
sggcn1_dmso,160,0.3319168083191681
sggcn1_dmso,161,0.24727527247275272
sggcn1_dmso,162,0.16823317668233176
sggcn1_dmso,163,0.2842715728427157
sggcn1_dmso,164,0.2732226777322268
sggcn1_dmso,165,0.15548445155484453
sggcn1_dmso,166,0.35781421857814216
sggcn1_dmso,167,0.22012798720127988
sggcn1_dmso,168,0.14108589141085892
sggcn1_dmso,169,0.282971702829717
sggcn1_dmso,170,0.24922507749225078
sggcn1_dmso,171,0.15378462153784622
sggcn1_dmso,172,0.24677532246775322
sggcn1_dmso,173,0.22582741725827418
sggcn1_dmso,174,0.15178482151784822
sggcn1_dmso,175,0.28817118288171184
sggcn1_dmso,176,0.24962503749625037
sggcn1_dmso,177,0.19483051694830517
sggcn1_dmso,178,0.28332166783321666
sggcn1_dmso,179,0.23147685231476853
sggcn1_dmso,180,0.15663433656634337
sggcn1_dmso,181,0.2843715628437156
sggcn1_dmso,182,0.24887511248875113
sggcn1_dmso,183,0.13613638636136385
sggcn1_dmso,184,0.27502249775022497
sggcn1_dmso,185,0.24962503749625037
sggcn1_dmso,186,0.1777822217778222
sggcn1_dmso,187,0.30296970302969706
sggcn1_dmso,188,0.26977302269773024
sggcn1_dmso,189,0.17723227677232276
sggcn1_dmso,190,0.29117088291170884
sggcn1_dmso,191,0.2654234576542346
sggcn1_dmso,192,0.1623837616238376
sggcn1_dmso,193,0.28262173782621736
sggcn1_dmso,194,0.2875212478752125
sggcn1_dmso,195,0.18043195680431956
sggcn1_dmso,196,0.3107689231076892
sggcn1_dmso,197,0.25052494750524945
sggcn1_dmso,198,0.1394860513948605
sggcn1_dmso,199,0.26062393760623936
sggcn1_hht,-49,0.04236324974336413
sggcn1_hht,-48,0.04789925208974923
sggcn1_hht,-47,0.045406217920516204
sggcn1_hht,-46,0.03998020237571492
sggcn1_hht,-45,0.04591948966124065
sggcn1_hht,-44,0.050043994720633526
sggcn1_hht,-43,0.04119005719313682
sggcn1_hht,-42,0.04364642909517524
sggcn1_hht,-41,0.04441633670626192
sggcn1_hht,-40,0.043096495087256194
sggcn1_hht,-39,0.04359143569438334
sggcn1_hht,-38,0.04184997800263968
sggcn1_hht,-37,0.042326587476169526
sggcn1_hht,-36,0.04764261621938701
sggcn1_hht,-35,0.043518111159994134
sggcn1_hht,-34,0.03411423962457839
sggcn1_hht,-33,0.041904971403431586
sggcn1_hht,-32,0.03702888986654935
sggcn1_hht,-31,0.04146502419709635
sggcn1_hht,-30,0.04377474703035636
sggcn1_hht,-29,0.04712934447866256
sggcn1_hht,-28,0.05409517524563719
sggcn1_hht,-27,0.06806349904678105
sggcn1_hht,-26,0.0520054260155448
sggcn1_hht,-25,0.04456298577504033
sggcn1_hht,-24,0.0409517524563719
sggcn1_hht,-23,0.043243144156034606
sggcn1_hht,-22,0.03992520897492301
sggcn1_hht,-21,0.041575010998680155
sggcn1_hht,-20,0.02954978735885027
sggcn1_hht,-19,0.02390379821088136
sggcn1_hht,-18,0.02775333626631471
sggcn1_hht,-17,0.029256489221293445
sggcn1_hht,-16,0.035580730312362516
sggcn1_hht,-15,0.0742227599354744
sggcn1_hht,-14,0.6642652881654202
sggcn1_hht,-13,1
sggcn1_hht,-12,0.8683824607713742
sggcn1_hht,-11,0.21414430268367796
sggcn1_hht,-10,0.18208315002199735
sggcn1_hht,-9,0.12549494060712715
sggcn1_hht,-8,0.18798577504032848
sggcn1_hht,-7,0.18882900718580437
sggcn1_hht,-6,0.17572224666373368
sggcn1_hht,-5,0.41529183164686906
sggcn1_hht,-4,0.22483135357090483
sggcn1_hht,-3,0.3387960111453292
sggcn1_hht,-2,0.29509458864936206
sggcn1_hht,-1,0.36330473676492153
sggcn1_hht,0,0.7263528376594809
sggcn1_hht,1,0.08963924329080511
sggcn1_hht,2,0.11634770494207362
sggcn1_hht,3,0.1605440680451679
sggcn1_hht,4,0.17183604634110575
sggcn1_hht,5,0.16538348731485555
sggcn1_hht,6,0.10050960551400498
sggcn1_hht,7,0.14837219533655963
sggcn1_hht,8,0.1736691597008359
sggcn1_hht,9,0.18948892799530723
sggcn1_hht,10,0.18551107200469277
sggcn1_hht,11,0.17541061739257957
sggcn1_hht,12,0.13077430708315002
sggcn1_hht,13,0.11812582490101188
sggcn1_hht,14,0.16668499780026397
sggcn1_hht,15,0.12518331133597302
sggcn1_hht,16,0.0862846458424989
sggcn1_hht,17,0.10677885320428215
sggcn1_hht,18,0.08580803636896905
sggcn1_hht,19,0.10148115559466198
sggcn1_hht,20,0.10432248130224372
sggcn1_hht,21,0.08919929608446986
sggcn1_hht,22,0.07728405924622378
sggcn1_hht,23,0.09768661094002053
sggcn1_hht,24,0.07108813609033583
sggcn1_hht,25,0.06667033289338613
sggcn1_hht,26,0.08701789118639097
sggcn1_hht,27,0.06338905997946913
sggcn1_hht,28,0.060657721073471185
sggcn1_hht,29,0.06698196216454025
sggcn1_hht,30,0.05493840739111307
sggcn1_hht,31,0.04824754362809796
sggcn1_hht,32,0.07264628244610646
sggcn1_hht,33,0.04641443026836779
sggcn1_hht,34,0.04802757002493034
sggcn1_hht,35,0.05820134917143276
sggcn1_hht,36,0.04667106613873002
sggcn1_hht,37,0.05279366476022877
sggcn1_hht,38,0.04945739844551987
sggcn1_hht,39,0.045827833993254144
sggcn1_hht,40,0.04623111893239478
sggcn1_hht,41,0.046102800997213665
sggcn1_hht,42,0.03409590849098108
sggcn1_hht,43,0.046946033142689546
sggcn1_hht,44,0.048925795571198125
sggcn1_hht,45,0.039741897638949995
sggcn1_hht,46,0.04437967443906731
sggcn1_hht,47,0.04863249743364129
sggcn1_hht,48,0.033820941487021555
sggcn1_hht,49,0.03563572371315442
sggcn1_hht,50,0.0398335533069365
sggcn1_hht,51,0.03422422642616219
sggcn1_hht,52,0.02953145622525297
sggcn1_hht,53,0.03620398885467077
sggcn1_hht,54,0.030796304443466784
sggcn1_hht,55,0.03552573691157061
sggcn1_hht,56,0.03306936500953219
sggcn1_hht,57,0.03017304590115853
sggcn1_hht,58,0.0287615486141663
sggcn1_hht,59,0.03739551253849538
sggcn1_hht,60,0.027258395659187563
sggcn1_hht,61,0.027386713594368676
sggcn1_hht,62,0.0353974189763895
sggcn1_hht,63,0.025516937967443906
sggcn1_hht,64,0.028504912743804078
sggcn1_hht,65,0.03246443760082123
sggcn1_hht,66,0.0365156181258249
sggcn1_hht,67,0.02733172019357677
sggcn1_hht,68,0.033784279219826956
sggcn1_hht,69,0.02943980055726646
sggcn1_hht,70,0.023372195336559612
sggcn1_hht,71,0.03523243877401379
sggcn1_hht,72,0.023372195336559612
sggcn1_hht,73,0.024270420882827395
sggcn1_hht,74,0.025626924769027715
sggcn1_hht,75,0.0188077430708315
sggcn1_hht,76,0.02898152221733392
sggcn1_hht,77,0.028944859950139318
sggcn1_hht,78,0.028596568411790584
sggcn1_hht,79,0.025718580437014225
sggcn1_hht,80,0.036918903064965536
sggcn1_hht,81,0.032482768734418535
sggcn1_hht,82,0.021080803636896905
sggcn1_hht,83,0.0265801437160874
sggcn1_hht,84,0.02179571784719167
sggcn1_hht,85,0.0210074791025077
sggcn1_hht,86,0.024252089749230092
sggcn1_hht,87,0.017322921249450066
sggcn1_hht,88,0.018019504326147528
sggcn1_hht,89,0.024435401085203107
sggcn1_hht,90,0.01891772987241531
sggcn1_hht,91,0.020182578090629125
sggcn1_hht,92,0.02313389059979469
sggcn1_hht,93,0.01602141076404165
sggcn1_hht,94,0.01849611379967737
sggcn1_hht,95,0.026470156914503593
sggcn1_hht,96,0.019980935621058807
sggcn1_hht,97,0.019284352544361342
sggcn1_hht,98,0.025810236105000734
sggcn1_hht,99,0.01702962311189324
sggcn1_hht,100,0.019266021410764042
sggcn1_hht,101,0.019394339345945154
sggcn1_hht,102,0.012740137850124652
sggcn1_hht,103,0.015196509752163074
sggcn1_hht,104,0.028064965537468838
sggcn1_hht,105,0.015398152221733392
sggcn1_hht,106,0.018001173192550228
sggcn1_hht,107,0.02080583663293738
sggcn1_hht,108,0.014426602141076404
sggcn1_hht,109,0.014921542748203549
sggcn1_hht,110,0.018991054406804517
sggcn1_hht,111,0.01680964950872562
sggcn1_hht,112,0.013693356797184338
sggcn1_hht,113,0.01948599501393166
sggcn1_hht,114,0.01583809942806863
sggcn1_hht,115,0.014481595541868309
sggcn1_hht,116,0.01691963631030943
sggcn1_hht,117,0.017121278779879748
sggcn1_hht,118,0.0132900718580437
sggcn1_hht,119,0.018661094002053086
sggcn1_hht,120,0.012135210441413698
sggcn1_hht,121,0.01570978149288752
sggcn1_hht,122,0.017414576917436576
sggcn1_hht,123,0.012648482182138144
sggcn1_hht,124,0.014188297404311483
sggcn1_hht,125,0.01702962311189324
sggcn1_hht,126,0.012978442586889573
sggcn1_hht,127,0.013546707728405924
sggcn1_hht,128,0.02144742630884294
sggcn1_hht,129,0.015544801290511806
sggcn1_hht,130,0.015893092828860537
sggcn1_hht,131,0.015636456958498312
sggcn1_hht,132,0.013894999266754656
sggcn1_hht,133,0.012978442586889573
sggcn1_hht,134,0.01537982108813609
sggcn1_hht,135,0.013473383194016718
sggcn1_hht,136,0.012978442586889573
sggcn1_hht,137,0.013033435987681478
sggcn1_hht,138,0.011035342425575597
sggcn1_hht,139,0.013326734125238304
sggcn1_hht,140,0.015618125824901012
sggcn1_hht,141,0.011328640563132424
sggcn1_hht,142,0.012666813315735445
sggcn1_hht,143,0.0132717407244464
sggcn1_hht,144,0.01006379234491861
sggcn1_hht,145,0.011860243437454171
sggcn1_hht,146,0.014683238011438627
sggcn1_hht,147,0.010137116879307816
sggcn1_hht,148,0.012336852910984015
sggcn1_hht,149,0.014701569145035929
sggcn1_hht,150,0.012905118052500367
sggcn1_hht,151,0.013125091655667987
sggcn1_hht,152,0.011053673559172899
sggcn1_hht,153,0.010320428215280833
sggcn1_hht,154,0.010265434814488928
sggcn1_hht,155,0.011035342425575597
sggcn1_hht,156,0.009605514004986068
sggcn1_hht,157,0.010320428215280833
sggcn1_hht,158,0.009532189470596862
sggcn1_hht,159,0.009110573397858923
sggcn1_hht,160,0.01184191230385687
sggcn1_hht,161,0.012116879307816396
sggcn1_hht,162,0.011236984895145916
sggcn1_hht,163,0.010338759348878134
sggcn1_hht,164,0.011988561372635284
sggcn1_hht,165,0.009110573397858923
sggcn1_hht,166,0.01072371315442147
sggcn1_hht,167,0.009367209268221146
sggcn1_hht,168,0.00806569878281273
sggcn1_hht,169,0.00894559319548321
sggcn1_hht,170,0.010705382020824168
sggcn1_hht,171,0.009055579997067019
sggcn1_hht,172,0.0077907317788532045
sggcn1_hht,173,0.010467077284059247
sggcn1_hht,174,0.007644082710074791
sggcn1_hht,175,0.009055579997067019
sggcn1_hht,176,0.0099538055433348
sggcn1_hht,177,0.010650388620032264
sggcn1_hht,178,0.009568851737791465
sggcn1_hht,179,0.0076074204428801875
sggcn1_hht,180,0.007130810969350344
sggcn1_hht,181,0.008249010118785746
sggcn1_hht,182,0.009165566798650828
sggcn1_hht,183,0.0062325854230825635
sggcn1_hht,184,0.008707288458718288
sggcn1_hht,185,0.011401965097521631
sggcn1_hht,186,0.008835606393899399
sggcn1_hht,187,0.008468983721953366
sggcn1_hht,188,0.009605514004986068
sggcn1_hht,189,0.009752163073764482
sggcn1_hht,190,0.009477196069804957
sggcn1_hht,191,0.00951385833699956
sggcn1_hht,192,0.0074607713741017745
sggcn1_hht,193,0.007845725179645109
sggcn1_hht,194,0.009440533802610354
sggcn1_hht,195,0.006947499633377328
sggcn1_hht,196,0.010650388620032264
sggcn1_hht,197,0.010412083883267342
sggcn1_hht,198,0.005994280686317642
sggcn1_hht,199,0.008432321454758761
