FlowCell Text Data File: 227l3.csv
Software Version: 1.56A
Date: 2024-02-19
Time: 16:52:43
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
986649, 342530, 438, 51.51, 0.069723, , 
986825, 342524, 431, 51.62, 0.069282, , 
986725, 342597, 447, 51.72, 0.069990, , 
986161, 342592, 388, 51.81, 0.071244, , 
986214, 342725, 456, 51.91, 0.071996, , 
985428, 342476, 447, 52.02, 0.072155, , 
986251, 342756, 457, 52.12, 0.072116, , 
985678, 342804, 457, 52.21, 0.073739, , 
984421, 342420, 463, 52.31, 0.074088, 8, 0.938
985464, 342988, 460, 52.41, 0.075435, , 
984360, 342857, 379, 52.51, 0.077098, , 
982441, 342586, 498, 52.61, 0.079710, , 
982179, 342888, 403, 52.71, 0.082293, , 
979271, 342349, 450, 52.81, 0.085425, , 
978260, 342516, 449, 52.91, 0.088847, , 
977093, 342686, 446, 53.01, 0.092650, , 
975403, 342658, 442, 53.11, 0.096362, , 
973406, 342625, 458, 53.21, 0.100758, , 
972382, 342731, 437, 53.31, 0.103822, , 
970361, 342551, 398, 53.41, 0.107322, , 
969872, 342860, 490, 53.51, 0.110486, , 
968438, 342697, 443, 53.61, 0.112746, , 
967599, 342685, 452, 53.71, 0.114617, , 
967669, 342894, 470, 53.81, 0.115827, , 
966249, 342622, 474, 53.91, 0.117346, , 
966601, 342690, 462, 54.01, 0.116972, , 
966086, 342574, 454, 54.11, 0.117410, , 
967297, 342759, 455, 54.21, 0.115806, , 
967164, 342631, 425, 54.31, 0.115275, , 
967888, 342668, 367, 54.41, 0.113834, , 
969027, 342924, 539, 54.51, 0.112867, , 
968910, 342628, 458, 54.61, 0.111196, , 
969503, 342741, 458, 54.70, 0.110561, , 
969008, 342323, 446, 54.81, 0.108964, , 
971059, 342722, 456, 54.90, 0.106827, , 
971544, 342561, 419, 55.00, 0.104646, , 
972600, 342872, 482, 55.11, 0.104244, , 
972926, 342795, 454, 55.20, 0.102984, , 
973144, 342566, 465, 55.30, 0.100976, , 
974264, 342725, 495, 55.40, 0.099432, , 
974175, 342710, 459, 55.50, 0.099539, , 
974955, 342808, 480, 55.60, 0.098381, , 
975073, 342780, 468, 55.70, 0.097925, , 
974828, 342682, 447, 55.80, 0.097847, , 
975892, 342678, 434, 55.90, 0.095366, , 
976375, 342955, 460, 56.00, 0.096071, , 
976230, 342794, 391, 56.10, 0.095348, , 
976649, 342711, 537, 56.20, 0.093837, , 
977747, 342970, 457, 56.30, 0.093009, , 
977393, 342934, 472, 56.40, 0.093588, , 
977327, 342580, 468, 56.50, 0.091415, , 
977826, 342762, 427, 56.60, 0.091462, , 
978651, 342860, 477, 56.70, 0.090207, , 
978431, 342709, 467, 56.80, 0.089722, , 
979092, 342784, 470, 56.90, 0.088694, , 
979257, 342832, 486, 57.00, 0.088630, , 
979455, 342609, 484, 57.10, 0.086711, , 
979926, 342710, 473, 57.20, 0.086292, , 
980546, 342739, 454, 57.30, 0.085060, , 
980586, 342710, 443, 57.40, 0.084777, , 
981068, 342834, 456, 57.50, 0.084485, , 
980928, 342909, 467, 57.60, 0.085299, , 
980801, 342735, 474, 57.70, 0.084448, , 
981879, 342842, 390, 57.80, 0.082678, , 
981309, 342754, 545, 57.89, 0.083408, , 
980755, 342740, 457, 58.00, 0.084586, , 
980457, 342771, 475, 58.10, 0.085474, , 
980599, 342740, 458, 58.19, 0.084944, , 
980480, 342829, 467, 58.29, 0.085802, , 
980611, 342953, 475, 58.39, 0.086315, , 
980257, 342909, 463, 58.49, 0.086839, , 
980366, 343031, 496, 58.59, 0.087389, , 
979892, 342835, 479, 58.69, 0.087191, , 
979774, 342673, 480, 58.79, 0.086399, 9, 0.924
979627, 342718, 471, 58.89, 0.087032, , 
979624, 342750, 454, 58.99, 0.087249, , 
980013, 342921, 434, 59.09, 0.087478, , 
980053, 342931, 472, 59.19, 0.087452, , 
978995, 342791, 467, 59.29, 0.088963, , 
979123, 342910, 465, 59.39, 0.089450, , 
978076, 342814, 416, 59.49, 0.091228, , 
977644, 342821, 527, 59.59, 0.092268, , 
977027, 342755, 399, 59.69, 0.093255, , 
976603, 342842, 491, 59.79, 0.094803, , 
975868, 342953, 477, 59.89, 0.097226, , 
974510, 342842, 477, 59.99, 0.099632, , 
973860, 342900, 483, 60.09, 0.101514, , 
972916, 342949, 484, 60.19, 0.104018, , 
972316, 343137, 488, 60.29, 0.106640, , 
970856, 343075, 467, 60.39, 0.109615, , 
969651, 342947, 487, 60.49, 0.111570, , 
967807, 342707, 470, 60.59, 0.114278, , 
967965, 343001, 430, 60.69, 0.115840, , 
967739, 343107, 470, 60.79, 0.117061, , 
966763, 343037, 475, 60.89, 0.118873, , 
966244, 342987, 488, 60.98, 0.119753, , 
966737, 343091, 470, 61.09, 0.119288, , 
965587, 342820, 473, 61.19, 0.120188, , 
965897, 342920, 475, 61.28, 0.120122, , 
965592, 342737, 344, 61.39, 0.119631, , 
967141, 343131, 587, 61.48, 0.118610, , 
966993, 342879, 458, 61.58, 0.117301, , 
968084, 343043, 488, 61.68, 0.115839, , 
967788, 342775, 486, 61.78, 0.114769, , 
969265, 343065, 494, 61.88, 0.113240, , 
969717, 343028, 494, 61.98, 0.111948, , 
969860, 342796, 481, 62.08, 0.110094, , 
970750, 343034, 472, 62.18, 0.109591, , 
970793, 342723, 432, 62.28, 0.107450, , 
972294, 343123, 475, 62.38, 0.106599, , 
972058, 342988, 494, 62.48, 0.106259, , 
973508, 343201, 460, 62.58, 0.104302, , 
972323, 342724, 484, 62.68, 0.103913, , 
974263, 343115, 479, 62.78, 0.101993, , 
974188, 343083, 481, 62.88, 0.101957, , 
975131, 343128, 418, 62.98, 0.100075, , 
975255, 342982, 462, 63.08, 0.098831, , 
976026, 343198, 537, 63.18, 0.098469, , 
975749, 343170, 482, 63.28, 0.098924, , 
976124, 343141, 499, 63.38, 0.097869, , 
976785, 343040, 494, 63.48, 0.095683, , 
976861, 342907, 506, 63.58, 0.094636, , 
977214, 343145, 477, 63.68, 0.095384, , 
978210, 343327, 468, 63.78, 0.094285, , 
978337, 343072, 446, 63.87, 0.092320, , 
978488, 342959, 471, 63.98, 0.091232, , 
978525, 343018, 486, 64.08, 0.091534, , 
978907, 343057, 480, 64.18, 0.090911, , 
979010, 343125, 481, 64.27, 0.091121, , 
980059, 343274, 484, 64.37, 0.089688, , 
980301, 343234, 474, 64.47, 0.088870, , 
979983, 343137, 467, 64.57, 0.088964, , 
979378, 342998, 463, 64.67, 0.089442, , 
979444, 343000, 425, 64.77, 0.089303, , 
980084, 343096, 554, 64.87, 0.088463, , 
979255, 343022, 485, 64.97, 0.089882, , 
979885, 343149, 525, 65.07, 0.089268, , 
978287, 342757, 476, 65.17, 0.090368, , 
978919, 343096, 494, 65.27, 0.091140, , 
978715, 343241, 437, 65.37, 0.092559, 10, 0.938
978188, 343161, 472, 65.47, 0.093247, , 
977146, 343063, 485, 65.57, 0.095003, , 
977105, 343173, 496, 65.67, 0.095819, , 
975785, 343178, 471, 65.77, 0.098894, , 
974897, 343117, 486, 65.87, 0.100543, , 
974010, 343093, 487, 65.97, 0.102434, , 
973264, 343099, 438, 66.07, 0.104197, , 
972504, 343300, 518, 66.17, 0.107273, , 
971486, 343033, 494, 66.27, 0.107879, , 
971939, 343355, 497, 66.37, 0.108942, , 
970592, 343157, 513, 66.47, 0.110764, , 
969671, 343198, 507, 66.57, 0.113170, , 
969934, 343306, 431, 66.66, 0.113268, , 
968749, 343052, 578, 66.77, 0.114353, , 
968109, 343077, 483, 66.87, 0.116004, , 
967925, 342951, 460, 66.96, 0.115605, , 
968540, 343154, 494, 67.06, 0.115508, , 
968963, 343072, 490, 67.17, 0.113987, , 
969489, 343031, 495, 67.26, 0.112497, , 
970204, 343259, 488, 67.37, 0.112333, , 
970017, 343111, 500, 67.47, 0.111796, , 
970104, 343029, 489, 67.56, 0.111057, , 
970742, 343153, 453, 67.66, 0.110390, , 
971410, 343134, 510, 67.76, 0.108718, , 
971283, 343120, 512, 67.86, 0.108920, , 
972422, 343285, 506, 67.96, 0.107365, , 
972075, 343038, 513, 68.06, 0.106548, , 
973068, 343220, 521, 68.16, 0.105444, , 
973620, 343166, 518, 68.26, 0.103814, , 
974510, 343334, 438, 68.36, 0.102859, , 
974868, 343345, 560, 68.46, 0.102104, , 
975218, 343214, 472, 68.56, 0.100438, , 
975684, 343255, 513, 68.66, 0.099631, , 
975226, 343067, 519, 68.76, 0.099455, , 
975334, 342971, 511, 68.86, 0.098576, , 
976486, 343268, 517, 68.96, 0.097868, , 
976378, 343161, 504, 69.06, 0.097415, , 
976888, 343296, 521, 69.16, 0.097125, , 
976434, 343031, 482, 69.26, 0.096433, , 
977609, 343539, 524, 69.36, 0.097057, , 
976660, 343330, 517, 69.46, 0.097873, , 
976162, 343328, 521, 69.56, 0.099008, , 
976038, 343157, 547, 69.65, 0.098173, , 
975750, 343265, 520, 69.76, 0.099545, , 
975942, 343357, 542, 69.86, 0.099705, , 
974527, 343061, 508, 69.96, 0.101029, , 
973773, 343058, 419, 70.06, 0.102752, , 
974232, 343302, 577, 70.16, 0.103291, , 
973109, 343152, 509, 70.26, 0.104903, , 
973065, 343423, 546, 70.36, 0.106782, , 
971719, 343143, 523, 70.45, 0.108061, , 
971796, 343305, 520, 70.55, 0.108945, , 
971460, 343441, 520, 70.65, 0.110614, , 
970336, 343270, 533, 70.76, 0.112099, , 
970233, 343443, 515, 70.85, 0.113472, , 
969403, 343323, 542, 70.95, 0.114611, , 
968545, 343132, 512, 71.05, 0.115352, , 
969439, 343444, 545, 71.15, 0.115321, , 
968296, 343133, 559, 71.25, 0.115937, , 
968466, 343232, 542, 71.35, 0.116191, , 
968486, 343314, 549, 71.45, 0.116682, , 
968154, 343087, 536, 71.55, 0.115965, , 
968163, 343164, 531, 71.65, 0.116449, , 
968814, 343255, 503, 71.75, 0.115533, , 
968466, 343189, 533, 71.85, 0.115909, 11, 0.924
968793, 343211, 475, 71.95, 0.115294, , 
969439, 343269, 618, 72.05, 0.114174, , 
969598, 343089, 544, 72.15, 0.112624, , 
970002, 343218, 533, 72.25, 0.112533, , 
970687, 343372, 547, 72.35, 0.111954, , 
970532, 343145, 497, 72.45, 0.110825, , 
970999, 343186, 564, 72.55, 0.110011, , 
971598, 343264, 544, 72.65, 0.109135, , 
970984, 342959, 563, 72.75, 0.108557, , 
972005, 343326, 568, 72.84, 0.108599, , 
971394, 343071, 557, 72.95, 0.108342, , 
972668, 343407, 580, 73.04, 0.107595, , 
973296, 343694, 554, 73.15, 0.108023, , 
972403, 343368, 545, 73.25, 0.107953, , 
972343, 343283, 511, 73.34, 0.107534, , 
971589, 343054, 556, 73.45, 0.107778, , 
971655, 343163, 547, 73.54, 0.108340, , 
972329, 343332, 498, 73.65, 0.107888, , 
972053, 343284, 621, 73.74, 0.108212, , 
971207, 343044, 538, 73.84, 0.108598, , 
971509, 343262, 572, 73.94, 0.109328, , 
971940, 343428, 540, 74.04, 0.109418, , 
971279, 343255, 558, 74.14, 0.109815, , 
971274, 343272, 540, 74.24, 0.109938, , 
971710, 343521, 581, 74.34, 0.110560, , 
971520, 343480, 562, 74.44, 0.110731, , 
971290, 343460, 582, 74.54, 0.111133, , 
970883, 343400, 591, 74.64, 0.111683, , 
970814, 343435, 562, 74.74, 0.112072, , 
970811, 343463, 575, 74.84, 0.112263, , 
969937, 343144, 527, 74.94, 0.112198, , 
969952, 343225, 566, 75.04, 0.112695, , 
969904, 343233, 559, 75.14, 0.112859, , 
970482, 343467, 580, 75.24, 0.113052, , 
969931, 343297, 513, 75.34, 0.113216, , 
969614, 343249, 616, 75.44, 0.113636, , 
969521, 343232, 564, 75.54, 0.113741, , 
970432, 343635, 580, 75.64, 0.114268, , 
969884, 343459, 553, 75.74, 0.114386, , 
970000, 343505, 573, 75.84, 0.114419, , 
968892, 343120, 560, 75.93, 0.114467, , 
969086, 343266, 584, 76.04, 0.114974, , 
968809, 343154, 588, 76.14, 0.114883, 12, 0.626
968876, 343215, 583, 76.23, 0.115127, , 
969706, 343560, 598, 76.33, 0.115461, , 
968913, 343336, 563, 76.43, 0.115834, , 
968611, 343210, 566, 76.54, 0.115710, , 
969061, 343444, 531, 76.63, 0.116198, , 
969305, 343516, 565, 76.73, 0.116104, , 
968479, 343244, 579, 76.83, 0.116240, , 
968664, 343334, 568, 76.93, 0.116400, , 
967618, 343022, 578, 77.03, 0.116785, , 
968324, 343290, 555, 77.13, 0.116901, , 
967767, 343119, 505, 77.23, 0.117075, , 
968297, 343319, 588, 77.33, 0.117154, , 
968760, 343586, 616, 77.43, 0.117828, , 
967897, 343342, 549, 77.53, 0.118235, , 
968314, 343550, 587, 77.63, 0.118628, , 
967897, 343342, 549, 79.73, 0.118235, A, 0.299
