FlowCell Text Data File: 227l12.csv
Software Version: 1.56A
Date: 2024-02-23
Time: 17:14:15
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
984039, 344346, 217, 51.50, 0.087584, , 
983633, 344294, 225, 51.60, 0.088173, , 
983190, 344002, 228, 51.70, 0.087277, , 
983870, 344319, 221, 51.80, 0.087794, , 
983761, 344192, 221, 51.90, 0.087213, , 
983278, 343998, 219, 52.00, 0.087050, , 
983996, 344125, 219, 52.10, 0.086238, , 
984033, 344172, 227, 52.20, 0.086460, , 
984988, 344307, 224, 52.30, 0.085160, 8, 0.939
984345, 344221, 221, 52.40, 0.086067, , 
984592, 344250, 219, 52.50, 0.085692, , 
984961, 344182, 226, 52.60, 0.084404, , 
984222, 343999, 223, 52.70, 0.084897, , 
984737, 344115, 222, 52.80, 0.084478, , 
984998, 344167, 227, 52.89, 0.084222, , 
985154, 344177, 219, 52.99, 0.083931, , 
985360, 344244, 229, 53.09, 0.083898, , 
985375, 344210, 227, 53.19, 0.083642, , 
984899, 344025, 224, 53.30, 0.083519, , 
985100, 344059, 226, 53.39, 0.083282, , 
985765, 344271, 235, 53.49, 0.083150, , 
985723, 344098, 227, 53.60, 0.082115, , 
985726, 344269, 218, 53.70, 0.083226, , 
985526, 344024, 229, 53.79, 0.082080, , 
986229, 344299, 230, 53.89, 0.082274, , 
986033, 344161, 227, 53.99, 0.081819, , 
985269, 343935, 238, 54.09, 0.082085, , 
986570, 344243, 220, 54.19, 0.081130, , 
985567, 343999, 229, 54.29, 0.081823, , 
986099, 344015, 225, 54.39, 0.080714, , 
986837, 344331, 232, 54.49, 0.081096, , 
987437, 344515, 228, 54.59, 0.080931, , 
986814, 344225, 234, 54.69, 0.080456, , 
986915, 344284, 243, 54.79, 0.080611, , 
987139, 344283, 231, 54.89, 0.080094, , 
986957, 344178, 230, 54.99, 0.079822, , 
986074, 343890, 233, 55.09, 0.079953, , 
986852, 344109, 238, 55.19, 0.079611, , 
986406, 344295, 235, 55.29, 0.081844, , 
987631, 344260, 233, 55.39, 0.078822, , 
986450, 343798, 233, 55.49, 0.078493, , 
987152, 344213, 238, 55.59, 0.079607, , 
987547, 344216, 235, 55.69, 0.078726, , 
987615, 344288, 239, 55.79, 0.079042, , 
987496, 344103, 227, 55.89, 0.078103, , 
987028, 343959, 242, 55.99, 0.078228, , 
988404, 344392, 234, 56.09, 0.077924, , 
988877, 344471, 239, 56.18, 0.077364, , 
988313, 344225, 238, 56.29, 0.077040, , 
987532, 344004, 242, 56.38, 0.077374, , 
988103, 344072, 236, 56.48, 0.076518, , 
988570, 344347, 238, 56.58, 0.077252, , 
988753, 344343, 242, 56.69, 0.076809, , 
988676, 344326, 247, 56.78, 0.076874, , 
988132, 343980, 235, 56.88, 0.075850, , 
988006, 344018, 243, 56.98, 0.076385, , 
988636, 344149, 241, 57.08, 0.075808, , 
988975, 344300, 246, 57.18, 0.076023, , 
988809, 344009, 260, 57.28, 0.074498, , 
988775, 344124, 233, 57.38, 0.075328, , 
988569, 344024, 241, 57.48, 0.075143, , 
988979, 344305, 243, 57.58, 0.076047, , 
989137, 344246, 249, 57.68, 0.075302, , 
989086, 344200, 245, 57.78, 0.075117, , 
989716, 344389, 249, 57.88, 0.074919, , 
987680, 343852, 246, 57.98, 0.076042, , 
989646, 344255, 250, 58.08, 0.074203, , 
989471, 344219, 245, 58.18, 0.074365, , 
988742, 343922, 245, 58.28, 0.074081, , 
989762, 344295, 250, 58.38, 0.074200, , 
989794, 344299, 253, 58.48, 0.074154, , 
988693, 343957, 244, 58.58, 0.074422, , 
989344, 344185, 249, 58.68, 0.074432, , 
989041, 344119, 244, 58.78, 0.074690, , 
989573, 344246, 250, 58.88, 0.074310, 9, 0.938
989110, 344156, 250, 58.98, 0.074775, , 
988859, 343869, 245, 59.07, 0.073468, , 
989872, 344231, 248, 59.17, 0.073532, , 
990399, 344421, 239, 59.27, 0.073576, , 
989209, 344075, 252, 59.38, 0.074020, , 
989062, 344043, 247, 59.47, 0.074145, , 
989367, 344115, 247, 59.58, 0.073922, , 
989747, 344265, 248, 59.67, 0.074038, , 
989823, 344235, 252, 59.77, 0.073670, , 
990136, 344242, 246, 59.87, 0.073004, , 
990083, 344028, 242, 59.98, 0.071725, , 
990285, 344222, 246, 60.07, 0.072534, , 
990043, 344182, 245, 60.17, 0.072823, , 
988730, 343738, 252, 60.27, 0.072904, , 
990352, 344279, 257, 60.37, 0.072755, , 
989448, 344171, 249, 60.47, 0.074104, , 
989759, 344130, 256, 60.57, 0.073128, , 
989545, 343942, 245, 60.67, 0.072385, , 
990033, 344113, 250, 60.77, 0.072394, , 
989532, 344060, 252, 60.87, 0.073187, , 
989278, 343741, 251, 60.97, 0.071677, , 
990409, 344163, 248, 61.07, 0.071867, , 
990030, 344022, 255, 61.17, 0.071806, , 
990230, 344204, 258, 61.27, 0.072542, , 
990395, 344322, 260, 61.37, 0.072938, , 
989247, 344086, 252, 61.47, 0.074005, , 
988923, 344205, 249, 61.57, 0.075521, , 
988229, 344119, 254, 61.67, 0.076538, , 
988126, 344196, 252, 61.77, 0.077276, , 
988019, 344245, 259, 61.87, 0.077840, , 
987683, 344088, 258, 61.96, 0.077579, , 
987544, 344091, 245, 62.07, 0.077915, , 
987150, 344150, 256, 62.16, 0.079199, , 
987608, 344278, 251, 62.26, 0.078992, , 
987206, 344205, 255, 62.37, 0.079431, , 
987816, 344373, 247, 62.47, 0.079139, , 
987406, 344235, 256, 62.57, 0.079171, , 
987630, 344386, 256, 62.66, 0.079648, , 
987232, 344304, 257, 62.76, 0.080019, , 
987156, 344353, 257, 62.86, 0.080513, , 
986447, 344214, 261, 62.96, 0.081221, , 
986929, 344285, 259, 63.06, 0.080586, , 
986336, 344138, 268, 63.16, 0.080977, , 
986256, 344211, 261, 63.26, 0.081637, , 
986641, 344375, 268, 63.36, 0.081831, , 
985813, 344032, 262, 63.46, 0.081478, , 
986331, 344217, 259, 63.56, 0.081505, , 
986145, 344125, 271, 63.66, 0.081328, , 
985781, 344064, 261, 63.76, 0.081760, , 
986279, 344145, 270, 63.86, 0.081153, , 
986961, 344287, 270, 63.96, 0.080526, , 
986021, 344109, 268, 64.06, 0.081506, , 
986852, 344371, 272, 64.16, 0.081323, , 
985961, 344105, 278, 64.26, 0.081617, , 
986517, 344296, 264, 64.36, 0.081597, , 
985884, 344177, 270, 64.46, 0.082264, , 
986300, 344238, 273, 64.56, 0.081713, , 
986839, 344332, 276, 64.66, 0.081098, , 
986684, 344191, 269, 64.76, 0.080530, , 
986517, 344181, 285, 64.86, 0.080845, , 
986329, 344099, 271, 64.96, 0.080738, , 
985746, 343941, 272, 65.06, 0.081035, , 
986512, 344234, 277, 65.15, 0.081203, , 
985869, 344117, 275, 65.25, 0.081906, , 
987346, 344604, 280, 65.35, 0.081719, 10, 0.924
986605, 344289, 297, 65.45, 0.081351, , 
986115, 344179, 265, 65.56, 0.081750, , 
985934, 344161, 281, 65.66, 0.082045, , 
985608, 344054, 285, 65.76, 0.082089, , 
985826, 344092, 279, 65.86, 0.081840, , 
986133, 344284, 292, 65.96, 0.082395, , 
985937, 344183, 279, 66.05, 0.082182, , 
985603, 344126, 288, 66.16, 0.082572, , 
985739, 344140, 287, 66.25, 0.082353, , 
985469, 344114, 285, 66.35, 0.082799, , 
985867, 344189, 295, 66.45, 0.082381, , 
985422, 344100, 293, 66.55, 0.082815, , 
985218, 344102, 285, 66.65, 0.083294, , 
984761, 343923, 290, 66.75, 0.083167, , 
985404, 344117, 296, 66.85, 0.082967, , 
984359, 343806, 293, 66.95, 0.083320, , 
985717, 344289, 296, 67.05, 0.083377, , 
985727, 344389, 305, 67.15, 0.084008, , 
985182, 344144, 298, 67.25, 0.083651, , 
985737, 344321, 300, 67.35, 0.083541, , 
985986, 344403, 292, 67.45, 0.083508, , 
985059, 344167, 295, 67.55, 0.084082, , 
985168, 344119, 305, 67.65, 0.083519, , 
985169, 344179, 296, 67.75, 0.083910, , 
985358, 344238, 306, 67.85, 0.083864, , 
985228, 344201, 294, 67.94, 0.083919, , 
985388, 344286, 306, 68.05, 0.084109, , 
985041, 344118, 297, 68.14, 0.083803, , 
985199, 344229, 309, 68.25, 0.084168, , 
985051, 344146, 307, 68.35, 0.083963, , 
985180, 344184, 302, 68.45, 0.083917, , 
968960, 344383, 365, 68.54, 0.122577, , 
984788, 344172, 303, 68.64, 0.084734, , 
984711, 344116, 301, 68.75, 0.084544, , 
984487, 344119, 312, 68.85, 0.085076, , 
984938, 344188, 305, 68.94, 0.084496, , 
984353, 344089, 312, 69.04, 0.085186, , 
984747, 344190, 311, 69.15, 0.084946, , 
984309, 344108, 309, 69.24, 0.085411, , 
984138, 343943, 317, 69.34, 0.084722, , 
983841, 343909, 311, 69.44, 0.085179, , 
984938, 344306, 305, 69.54, 0.085268, , 
984424, 344105, 316, 69.64, 0.085128, , 
984506, 344194, 317, 69.74, 0.085523, , 
983975, 344057, 317, 69.84, 0.085841, , 
984284, 344152, 318, 69.94, 0.085756, , 
983880, 344052, 319, 70.04, 0.086025, , 
984214, 344196, 324, 70.14, 0.086203, , 
983933, 344036, 318, 70.24, 0.085800, , 
984512, 344290, 312, 70.34, 0.086136, , 
984302, 344159, 318, 70.44, 0.085760, , 
984182, 344130, 320, 70.54, 0.085845, , 
983793, 344008, 320, 70.64, 0.085937, , 
984010, 344144, 324, 70.74, 0.086330, , 
984219, 344225, 323, 70.84, 0.086381, , 
983402, 343986, 322, 70.94, 0.086687, , 
983626, 344063, 325, 71.04, 0.086678, , 
983302, 343979, 322, 71.14, 0.086870, , 
983747, 344128, 324, 71.24, 0.086827, , 
983229, 343992, 325, 71.34, 0.087122, , 
984097, 344260, 317, 71.44, 0.086889, , 
983818, 344262, 331, 71.53, 0.087540, , 
983983, 344307, 325, 71.64, 0.087457, , 
983040, 343999, 326, 71.74, 0.087601, , 
983216, 344106, 331, 71.83, 0.087898, , 
983800, 344323, 320, 71.94, 0.087980, 11, 0.939
982481, 343873, 328, 72.03, 0.088056, , 
984301, 344492, 320, 72.13, 0.087939, , 
983640, 344314, 329, 72.23, 0.088288, , 
983369, 344236, 334, 72.33, 0.088398, , 
983308, 344253, 331, 72.43, 0.088648, , 
982830, 344059, 330, 72.53, 0.088474, , 
983049, 344175, 324, 72.63, 0.088731, , 
982522, 344001, 332, 72.73, 0.088800, , 
983005, 344197, 329, 72.83, 0.088976, , 
982955, 344191, 332, 72.93, 0.089051, , 
982029, 343855, 330, 73.03, 0.088974, , 
983138, 344214, 327, 73.13, 0.088783, , 
982956, 344197, 329, 73.23, 0.089088, , 
982487, 344031, 335, 73.33, 0.089077, , 
983188, 344276, 325, 73.43, 0.089073, , 
983126, 344266, 334, 73.53, 0.089150, , 
982484, 344076, 334, 73.63, 0.089378, , 
982539, 344084, 328, 73.73, 0.089304, , 
982347, 344044, 326, 73.83, 0.089482, , 
982764, 344189, 329, 73.93, 0.089475, , 
982790, 344215, 337, 74.03, 0.089586, , 
982484, 344116, 329, 74.13, 0.089639, , 
983294, 344414, 336, 74.23, 0.089733, , 
982560, 344144, 331, 74.33, 0.089648, , 
983085, 344349, 338, 74.43, 0.089786, , 
982287, 344080, 329, 74.52, 0.089855, , 
983256, 344427, 333, 74.63, 0.089905, , 
982670, 344292, 332, 74.73, 0.090364, , 
982981, 344386, 330, 74.83, 0.090266, , 
982782, 344323, 330, 74.92, 0.090310, , 
982717, 344295, 334, 75.02, 0.090276, , 
982621, 344309, 340, 75.13, 0.090587, , 
982128, 344116, 336, 75.22, 0.090455, , 
982144, 344121, 328, 75.33, 0.090451, , 
982446, 344253, 338, 75.42, 0.090622, , 
982772, 344382, 332, 75.52, 0.090719, , 
982615, 344322, 331, 75.62, 0.090686, , 
982176, 344145, 337, 75.72, 0.090535, , 
982312, 344228, 330, 75.82, 0.090766, , 
982039, 344090, 339, 75.92, 0.090489, , 
982796, 344406, 338, 76.02, 0.090821, , 
982977, 344461, 327, 76.12, 0.090765, , 
982432, 344222, 330, 76.22, 0.090452, 12, 0.625
982898, 344466, 330, 76.32, 0.090979, , 
982320, 344275, 331, 76.42, 0.091055, , 
982316, 344225, 322, 76.52, 0.090737, , 
981366, 344247, 334, 76.62, 0.093058, , 
982405, 344251, 337, 76.72, 0.090703, , 
982329, 344241, 332, 76.82, 0.090812, , 
982533, 344340, 333, 76.92, 0.090992, , 
982239, 344244, 338, 77.02, 0.091038, , 
983057, 344522, 330, 77.12, 0.090981, , 
982598, 344374, 334, 77.22, 0.091065, , 
982343, 344301, 329, 77.32, 0.091172, , 
981992, 344184, 334, 77.41, 0.091211, , 
981798, 344157, 331, 77.51, 0.091479, , 
982193, 344341, 336, 77.62, 0.091777, , 
981423, 344095, 326, 77.71, 0.091934, , 
982193, 344341, 336, 79.81, 0.091777, A, 0.299
