FlowCell Text Data File: 227l2.csv
Software Version: 1.56A
Date: 2024-02-19
Time: 17:35:49
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
974839, 342073, 369, 51.40, 0.093819, , 
975012, 342303, 367, 51.50, 0.094932, , 
975677, 342460, 368, 51.60, 0.094429, , 
975236, 342387, 367, 51.70, 0.094967, , 
975278, 342422, 371, 51.80, 0.095100, , 
974781, 342380, 370, 51.90, 0.095971, , 
975483, 342604, 365, 52.00, 0.095823, , 
975642, 342604, 367, 52.10, 0.095456, , 
975963, 342664, 372, 52.20, 0.095110, , 
974624, 342356, 375, 52.30, 0.096176, 8, 0.938
974381, 342232, 367, 52.40, 0.095922, , 
974849, 342477, 370, 52.50, 0.096452, , 
974926, 342506, 380, 52.60, 0.096465, , 
974685, 342332, 376, 52.70, 0.095877, , 
974238, 342164, 366, 52.80, 0.095805, , 
974516, 342360, 374, 52.90, 0.096452, , 
974437, 342346, 375, 52.99, 0.096542, , 
975267, 342522, 367, 53.10, 0.095783, , 
975316, 342691, 380, 53.19, 0.096780, , 
974263, 342311, 374, 53.29, 0.096714, , 
974557, 342368, 374, 53.39, 0.096410, , 
974890, 342373, 372, 53.49, 0.095674, , 
974578, 342453, 377, 53.59, 0.096920, , 
975409, 342594, 373, 53.69, 0.095928, , 
974942, 342393, 379, 53.79, 0.095685, , 
974496, 342231, 382, 53.89, 0.095650, , 
975844, 342558, 377, 53.99, 0.094688, , 
975626, 342452, 377, 54.09, 0.094494, , 
976069, 342576, 378, 54.19, 0.094288, , 
975992, 342416, 377, 54.29, 0.093414, , 
976082, 342384, 386, 54.39, 0.092996, , 
975213, 342089, 374, 54.49, 0.093061, , 
976390, 342345, 379, 54.59, 0.092030, , 
976172, 342287, 382, 54.69, 0.092151, , 
976553, 342278, 383, 54.79, 0.091214, , 
976191, 342147, 385, 54.89, 0.091186, , 
977333, 342391, 378, 54.99, 0.090160, , 
977664, 342482, 385, 55.09, 0.089996, , 
977381, 342382, 383, 55.19, 0.089990, , 
977045, 342205, 385, 55.29, 0.089600, , 
978197, 342433, 390, 55.39, 0.088447, , 
977415, 342226, 386, 55.49, 0.088886, , 
977881, 342278, 384, 55.59, 0.088155, , 
978323, 342381, 389, 55.69, 0.087815, , 
978433, 342319, 383, 55.78, 0.087155, , 
978895, 342309, 382, 55.89, 0.086027, , 
979391, 342490, 388, 55.99, 0.086076, , 
978907, 342287, 389, 56.08, 0.085854, , 
978551, 342094, 382, 56.19, 0.085404, , 
979310, 342252, 392, 56.28, 0.084698, , 
979094, 342180, 380, 56.38, 0.084721, , 
979316, 342213, 394, 56.48, 0.084428, , 
981191, 342755, 387, 56.58, 0.083685, , 
979496, 342158, 392, 56.68, 0.083653, , 
980870, 342552, 386, 56.78, 0.083088, , 
980901, 342539, 395, 56.88, 0.082931, , 
980157, 342220, 387, 56.98, 0.082542, , 
981072, 342417, 396, 57.08, 0.081737, , 
981823, 342599, 391, 57.18, 0.081211, , 
981370, 342454, 390, 57.28, 0.081297, , 
982075, 342665, 394, 57.38, 0.081067, , 
982302, 342631, 390, 57.48, 0.080324, , 
981562, 342491, 398, 57.58, 0.081100, , 
981764, 342439, 390, 57.68, 0.080295, , 
981812, 342427, 388, 57.78, 0.080106, , 
981928, 342338, 393, 57.88, 0.079255, , 
981978, 342452, 397, 57.98, 0.079890, , 
981695, 342478, 399, 58.08, 0.080710, , 
982356, 342585, 390, 58.18, 0.079898, , 
982458, 342598, 389, 58.28, 0.079750, , 
982080, 342428, 404, 58.38, 0.079499, , 
982807, 342641, 395, 58.47, 0.079233, , 
982292, 342348, 391, 58.58, 0.078487, , 
982811, 342454, 399, 58.68, 0.077995, , 
983043, 342437, 401, 58.77, 0.077352, , 
982500, 342334, 401, 58.88, 0.077919, 9, 0.938
982560, 342310, 401, 58.98, 0.077623, , 
983001, 342478, 402, 59.08, 0.077718, , 
983091, 342507, 396, 59.18, 0.077702, , 
982537, 342251, 399, 59.27, 0.077288, , 
983445, 342528, 396, 59.37, 0.077030, , 
983589, 342533, 402, 59.47, 0.076733, , 
983275, 342468, 402, 59.57, 0.077025, , 
983725, 342456, 398, 59.67, 0.075916, , 
984075, 342596, 402, 59.77, 0.076036, , 
984638, 342728, 392, 59.87, 0.075615, , 
983325, 342322, 404, 59.97, 0.075951, , 
983831, 342376, 402, 60.07, 0.075148, , 
984427, 342598, 402, 60.17, 0.075244, , 
984372, 342558, 403, 60.27, 0.075107, , 
983799, 342368, 404, 60.37, 0.075169, , 
984034, 342377, 398, 60.47, 0.074690, , 
984062, 342421, 397, 60.57, 0.074915, , 
984217, 342333, 405, 60.67, 0.073983, , 
984775, 342436, 396, 60.77, 0.073384, , 
984212, 342208, 405, 60.87, 0.073172, , 
984605, 342404, 406, 60.97, 0.073562, , 
984446, 342221, 403, 61.07, 0.072723, , 
985202, 342488, 402, 61.17, 0.072750, , 
985458, 342651, 406, 61.27, 0.073236, , 
984689, 342313, 403, 61.37, 0.072772, , 
985098, 342420, 405, 61.46, 0.072541, , 
985361, 342379, 405, 61.57, 0.071671, , 
984767, 342209, 408, 61.67, 0.071910, , 
985351, 342449, 409, 61.77, 0.072154, , 
985668, 342451, 413, 61.87, 0.071443, , 
984827, 342099, 406, 61.97, 0.071049, , 
985770, 342374, 402, 62.06, 0.070704, , 
985475, 342349, 404, 62.17, 0.071213, , 
986572, 342559, 404, 62.26, 0.070089, , 
986439, 342500, 409, 62.36, 0.070005, , 
986525, 342555, 406, 62.47, 0.070170, , 
986284, 342347, 408, 62.56, 0.069353, , 
985803, 342272, 407, 62.66, 0.069958, , 
986567, 342485, 411, 62.76, 0.069615, , 
987236, 342710, 411, 62.86, 0.069567, , 
986645, 342273, 413, 62.96, 0.068043, , 
986903, 342478, 409, 63.06, 0.068802, , 
987348, 342614, 409, 63.16, 0.068681, , 
987098, 342476, 408, 63.26, 0.068345, , 
987505, 342577, 407, 63.36, 0.068080, , 
987659, 342590, 411, 63.46, 0.067815, , 
987632, 342585, 405, 63.56, 0.067844, , 
987278, 342425, 413, 63.66, 0.067599, , 
986914, 342312, 413, 63.76, 0.067686, , 
987744, 342439, 416, 63.86, 0.066629, , 
987247, 342406, 404, 63.96, 0.067545, , 
987668, 342453, 410, 64.06, 0.066894, , 
987766, 342408, 405, 64.16, 0.066375, , 
987883, 342488, 419, 64.26, 0.066634, , 
987812, 342517, 417, 64.36, 0.066987, , 
988565, 342694, 419, 64.46, 0.066435, , 
988702, 342722, 414, 64.56, 0.066307, , 
987330, 342173, 414, 64.66, 0.065824, , 
988283, 342457, 417, 64.76, 0.065520, , 
988847, 342679, 410, 64.86, 0.065694, , 
987930, 342384, 422, 64.96, 0.065844, , 
989234, 342794, 418, 65.06, 0.065569, , 
988347, 342462, 421, 65.16, 0.065407, , 
988543, 342548, 419, 65.26, 0.065526, , 
988349, 342409, 415, 65.36, 0.065054, 10, 0.924
989049, 342657, 421, 65.45, 0.065090, , 
988380, 342415, 423, 65.55, 0.065023, , 
988696, 342624, 426, 65.66, 0.065677, , 
987472, 342101, 420, 65.76, 0.065027, , 
988552, 342431, 430, 65.85, 0.064736, , 
988509, 342407, 417, 65.95, 0.064677, , 
987634, 342170, 419, 66.05, 0.065111, , 
988052, 342272, 430, 66.15, 0.064830, , 
988668, 342422, 423, 66.25, 0.064413, , 
989099, 342449, 431, 66.35, 0.063610, , 
988088, 342247, 431, 66.45, 0.064583, , 
989410, 342730, 427, 66.55, 0.064748, , 
989361, 342589, 431, 66.65, 0.063934, , 
988864, 342290, 424, 66.75, 0.063099, , 
988392, 342369, 430, 66.85, 0.064693, , 
988924, 342448, 427, 66.95, 0.064001, , 
988762, 342500, 429, 67.05, 0.064712, , 
988644, 342377, 438, 67.15, 0.064172, , 
988383, 342376, 436, 67.25, 0.064760, , 
988173, 342329, 434, 67.35, 0.064929, , 
988399, 342421, 433, 67.45, 0.065019, , 
989624, 342773, 436, 67.55, 0.064544, , 
988573, 342506, 433, 67.64, 0.065181, , 
988985, 342580, 438, 67.75, 0.064730, , 
988056, 342380, 432, 67.84, 0.065531, , 
988378, 342447, 441, 67.95, 0.065238, , 
988458, 342511, 444, 68.04, 0.065476, , 
988933, 342700, 441, 68.15, 0.065636, , 
988194, 342368, 441, 68.24, 0.065137, , 
987304, 342248, 436, 68.34, 0.066376, , 
987934, 342498, 442, 68.44, 0.066584, , 
987954, 342488, 443, 68.54, 0.066473, , 
988151, 342622, 449, 68.64, 0.066904, , 
987716, 342396, 452, 68.74, 0.066410, , 
988212, 342436, 450, 68.84, 0.065543, , 
987823, 342564, 453, 68.94, 0.067270, , 
987321, 342338, 460, 69.04, 0.066929, , 
988522, 342495, 450, 69.14, 0.065225, , 
987797, 342261, 455, 69.24, 0.065338, , 
988532, 342562, 450, 69.34, 0.065643, , 
988478, 342425, 447, 69.44, 0.064865, , 
988644, 342404, 434, 69.54, 0.064350, , 
988431, 342261, 440, 69.64, 0.063894, , 
988566, 342476, 447, 69.74, 0.065000, , 
988349, 342507, 451, 69.84, 0.065698, , 
988106, 342555, 447, 69.94, 0.066567, , 
987709, 342397, 455, 70.04, 0.066433, , 
987582, 342373, 451, 70.14, 0.066564, , 
988079, 342585, 453, 70.24, 0.066825, , 
987731, 342499, 451, 70.34, 0.067053, , 
987914, 342466, 457, 70.44, 0.066419, , 
988047, 342495, 450, 70.54, 0.066307, , 
988352, 342705, 459, 70.64, 0.066992, , 
987613, 342451, 463, 70.74, 0.067006, , 
987637, 342478, 460, 70.84, 0.067129, , 
987158, 342382, 465, 70.93, 0.067590, , 
987967, 342702, 464, 71.04, 0.067849, , 
987849, 342649, 462, 71.14, 0.067770, , 
987307, 342547, 475, 71.23, 0.068335, , 
987334, 342564, 465, 71.34, 0.068385, , 
986590, 342254, 467, 71.44, 0.068044, , 
986796, 342369, 464, 71.53, 0.068330, , 
987678, 342614, 470, 71.64, 0.067929, , 
986959, 342429, 464, 71.73, 0.068353, , 
986215, 342326, 472, 71.83, 0.069373, , 
986564, 342375, 472, 71.93, 0.068899, 11, 0.939
986618, 342421, 475, 72.03, 0.069078, , 
986596, 342410, 470, 72.13, 0.069056, , 
986678, 342499, 469, 72.23, 0.069453, , 
986639, 342469, 478, 72.33, 0.069345, , 
986731, 342516, 470, 72.43, 0.069444, , 
986742, 342652, 470, 72.53, 0.070313, , 
985968, 342312, 479, 72.63, 0.069844, , 
986096, 342442, 474, 72.73, 0.070407, , 
986308, 342537, 478, 72.83, 0.070547, , 
985977, 342458, 481, 72.93, 0.070783, , 
985192, 342219, 468, 73.03, 0.071005, , 
985345, 342372, 478, 73.13, 0.071661, , 
986003, 342586, 475, 73.23, 0.071565, , 
985706, 342454, 479, 73.33, 0.071376, , 
985304, 342410, 476, 73.43, 0.072005, , 
985421, 342497, 475, 73.53, 0.072309, , 
985616, 342509, 485, 73.63, 0.071943, , 
985429, 342500, 478, 73.73, 0.072311, , 
985268, 342504, 477, 73.83, 0.072705, , 
985651, 342647, 481, 73.93, 0.072769, , 
984637, 342337, 483, 74.02, 0.073049, , 
984388, 342263, 482, 74.13, 0.073131, , 
984277, 342311, 483, 74.22, 0.073701, , 
984900, 342476, 482, 74.33, 0.073361, , 
984507, 342317, 487, 74.43, 0.073214, , 
985408, 342634, 481, 74.52, 0.073239, , 
985328, 342674, 488, 74.63, 0.073684, , 
985336, 342679, 484, 74.73, 0.073699, , 
984317, 342341, 488, 74.82, 0.073807, , 
984279, 342319, 481, 74.92, 0.073749, , 
984706, 342544, 482, 75.02, 0.074251, , 
983940, 342319, 486, 75.12, 0.074524, , 
984282, 342453, 490, 75.22, 0.074623, , 
984262, 342441, 491, 75.32, 0.074590, , 
984796, 342698, 491, 75.42, 0.075057, , 
983873, 342341, 481, 75.52, 0.074822, , 
984285, 342539, 491, 75.62, 0.075181, , 
984259, 342551, 492, 75.72, 0.075319, , 
984197, 342519, 491, 75.82, 0.075251, , 
983597, 342352, 487, 75.92, 0.075526, , 
984185, 342589, 488, 76.02, 0.075738, , 
983850, 342449, 495, 76.12, 0.075584, 12, 0.611
984647, 342750, 485, 76.22, 0.075739, , 
983689, 342463, 487, 76.32, 0.076045, , 
984912, 342883, 489, 76.42, 0.076007, , 
983951, 342599, 487, 76.52, 0.076339, , 
983988, 342620, 488, 76.62, 0.076392, , 
983687, 342576, 489, 76.72, 0.076792, , 
983810, 342595, 493, 76.82, 0.076635, , 
983408, 342489, 489, 76.91, 0.076858, , 
984098, 342745, 487, 77.02, 0.076961, , 
983553, 342547, 490, 77.11, 0.076908, , 
982671, 342224, 490, 77.21, 0.076804, , 
982640, 342273, 496, 77.32, 0.077197, , 
983093, 342457, 488, 77.41, 0.077369, , 
983638, 342662, 484, 77.52, 0.077469, , 
983336, 342589, 486, 77.62, 0.077680, , 
983638, 342662, 484, 79.71, 0.077469, A, 0.299
