FlowCell Text Data File: 227l6.csv
Software Version: 1.56A
Date: 2024-02-19
Time: 17:02:43
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
977569, 342694, 412, 51.41, 0.091607, , 
977721, 342796, 410, 51.51, 0.091927, , 
977648, 342947, 431, 51.61, 0.093086, , 
976967, 343013, 421, 51.71, 0.095087, , 
976023, 342706, 416, 51.81, 0.095247, , 
976939, 343106, 372, 51.91, 0.095762, , 
975945, 342983, 409, 52.01, 0.097246, , 
975067, 343056, 427, 52.11, 0.099750, , 
973696, 342896, 401, 52.21, 0.101867, , 
973154, 342961, 414, 52.31, 0.103546, 8, 0.938
971158, 342823, 410, 52.41, 0.107261, , 
970105, 342931, 429, 52.51, 0.110411, , 
969027, 343045, 358, 52.61, 0.113661, , 
967208, 342910, 464, 52.71, 0.117004, , 
966621, 343112, 424, 52.80, 0.119695, , 
965293, 343053, 445, 52.91, 0.122402, , 
964621, 343079, 438, 53.00, 0.124140, , 
963690, 342969, 438, 53.11, 0.125591, , 
963317, 342970, 432, 53.21, 0.126469, , 
964174, 343367, 434, 53.31, 0.127072, , 
963532, 343157, 382, 53.40, 0.127194, , 
963623, 343098, 428, 53.51, 0.126594, , 
963557, 342975, 423, 53.60, 0.125941, , 
964250, 343112, 432, 53.70, 0.125222, , 
964061, 342794, 418, 53.81, 0.123577, , 
964975, 342910, 442, 53.90, 0.122206, , 
966143, 343088, 424, 54.00, 0.120651, , 
966933, 343130, 380, 54.10, 0.119087, , 
967502, 343090, 444, 54.20, 0.117501, , 
967961, 343094, 409, 54.30, 0.116460, , 
968994, 343224, 440, 54.40, 0.114912, , 
968263, 342925, 457, 54.50, 0.114649, , 
969594, 343200, 431, 54.60, 0.113362, , 
969226, 342919, 459, 54.70, 0.112373, , 
969507, 342810, 416, 54.80, 0.111005, , 
970215, 343078, 415, 54.90, 0.111121, , 
969883, 342799, 404, 55.00, 0.110060, , 
970953, 343009, 424, 55.10, 0.108957, , 
971056, 342936, 433, 55.20, 0.108239, , 
970906, 343014, 424, 55.30, 0.109099, , 
970131, 342755, 429, 55.40, 0.109196, , 
971330, 343103, 420, 55.50, 0.108700, , 
970854, 342923, 440, 55.60, 0.108622, , 
971603, 342993, 424, 55.70, 0.107346, , 
972199, 343186, 416, 55.80, 0.107232, , 
972014, 343051, 439, 55.90, 0.106775, , 
973139, 343297, 442, 56.00, 0.105785, , 
973023, 343117, 437, 56.10, 0.104873, , 
973170, 343036, 448, 56.20, 0.104001, , 
972909, 343023, 417, 56.30, 0.104520, , 
973592, 343125, 407, 56.40, 0.103609, , 
973543, 343038, 397, 56.50, 0.103152, , 
973651, 343100, 421, 56.60, 0.103309, , 
973932, 343011, 427, 56.70, 0.102076, , 
974554, 343230, 419, 56.79, 0.102075, , 
974593, 343112, 413, 56.90, 0.101212, , 
974748, 343117, 426, 56.99, 0.100886, , 
975478, 343221, 413, 57.09, 0.099884, , 
974816, 342958, 375, 57.19, 0.099686, , 
974903, 342985, 436, 57.29, 0.099663, , 
974501, 343083, 434, 57.39, 0.101234, , 
974267, 342945, 431, 57.49, 0.100869, , 
974913, 343015, 456, 57.59, 0.099836, , 
975703, 343198, 428, 57.69, 0.099214, , 
974799, 343006, 449, 57.79, 0.100041, , 
974963, 343141, 423, 57.89, 0.100548, , 
974487, 343145, 410, 57.99, 0.101673, , 
972573, 343077, 389, 58.09, 0.105651, , 
973568, 342986, 422, 58.19, 0.102753, , 
974236, 343060, 414, 58.29, 0.101695, , 
975114, 343084, 420, 58.39, 0.099825, , 
975508, 343028, 415, 58.49, 0.098549, , 
976372, 343270, 401, 58.59, 0.098143, , 
976537, 343196, 401, 58.69, 0.097278, , 
975835, 342803, 365, 58.79, 0.096318, 9, 0.923
977242, 343146, 414, 58.89, 0.095326, , 
977097, 342978, 398, 58.99, 0.094558, , 
977124, 343056, 405, 59.09, 0.095007, , 
976375, 342769, 441, 59.19, 0.094850, , 
976078, 342938, 421, 59.28, 0.096644, , 
975998, 342997, 431, 59.39, 0.097215, , 
974966, 342998, 432, 59.49, 0.099603, , 
974439, 343125, 419, 59.59, 0.101652, , 
973252, 343070, 387, 59.69, 0.104035, , 
971955, 342987, 421, 59.79, 0.106491, , 
971835, 343229, 433, 59.89, 0.108356, , 
969738, 342821, 421, 59.98, 0.110541, , 
969440, 343041, 442, 60.08, 0.112676, , 
969634, 343285, 436, 60.18, 0.113826, , 
968656, 343176, 417, 60.28, 0.115382, , 
967741, 343128, 405, 60.38, 0.117194, , 
966746, 342917, 456, 60.48, 0.118125, , 
967564, 343176, 444, 60.58, 0.117921, , 
968027, 343220, 450, 60.68, 0.117133, , 
967606, 343186, 448, 60.78, 0.117889, , 
967571, 343084, 452, 60.88, 0.117301, , 
968070, 342997, 469, 60.98, 0.115570, , 
968634, 342874, 437, 61.08, 0.113452, , 
969554, 343314, 425, 61.18, 0.114202, , 
969082, 342827, 412, 61.28, 0.112103, , 
970057, 343155, 441, 61.38, 0.111992, , 
971198, 343220, 446, 61.48, 0.109773, , 
970605, 342915, 456, 61.58, 0.109147, , 
971984, 343103, 444, 61.68, 0.107185, , 
972592, 343176, 438, 61.78, 0.106257, , 
973160, 343055, 445, 61.88, 0.104149, , 
973488, 343071, 444, 61.98, 0.103496, , 
973465, 343009, 432, 62.08, 0.103142, , 
973422, 342947, 456, 62.17, 0.102835, , 
974444, 343126, 441, 62.28, 0.101647, , 
974087, 342994, 486, 62.38, 0.101606, , 
974335, 343041, 469, 62.47, 0.101342, , 
975162, 343047, 455, 62.57, 0.099472, , 
975183, 343195, 454, 62.67, 0.100394, , 
975682, 343042, 411, 62.78, 0.098239, , 
974430, 342912, 445, 62.87, 0.100276, , 
976007, 343071, 457, 62.97, 0.097680, , 
974125, 343149, 440, 63.07, 0.102535, , 
973042, 343127, 460, 63.17, 0.104894, , 
972002, 343102, 442, 63.27, 0.107137, , 
971593, 342986, 442, 63.37, 0.107323, , 
971538, 343081, 416, 63.47, 0.108074, , 
972683, 343045, 457, 63.57, 0.105187, , 
971567, 342831, 444, 63.67, 0.106366, , 
973158, 343143, 450, 63.77, 0.104731, , 
973883, 343198, 455, 63.87, 0.103416, , 
973879, 343145, 463, 63.97, 0.103077, , 
973486, 343131, 456, 64.07, 0.103894, , 
974243, 343214, 453, 64.17, 0.102689, , 
973499, 343210, 408, 64.27, 0.104382, , 
973455, 343153, 450, 64.37, 0.104110, , 
974111, 343259, 439, 64.47, 0.103289, , 
974013, 342956, 450, 64.57, 0.101528, , 
974386, 343094, 452, 64.67, 0.101572, , 
975086, 343223, 454, 64.77, 0.100801, , 
975949, 343323, 343, 64.87, 0.099466, , 
975249, 343315, 502, 64.97, 0.101028, , 
975295, 343164, 477, 65.07, 0.099932, , 
974342, 343150, 453, 65.17, 0.102040, , 
973693, 343080, 458, 65.27, 0.103081, , 
973012, 342984, 473, 65.37, 0.104026, 10, 0.939
972611, 343020, 476, 65.46, 0.105189, , 
972124, 342964, 465, 65.56, 0.105949, , 
971735, 343165, 464, 65.66, 0.108168, , 
970070, 343100, 408, 65.76, 0.111601, , 
968760, 342829, 458, 65.86, 0.112864, , 
969243, 343107, 458, 65.97, 0.113567, , 
968889, 343363, 460, 66.06, 0.116067, , 
967416, 343204, 461, 66.17, 0.118449, , 
967060, 343232, 454, 66.26, 0.119461, , 
966608, 342945, 458, 66.36, 0.118630, , 
967261, 343267, 454, 66.46, 0.119222, , 
967039, 343290, 447, 66.56, 0.119890, , 
966868, 342986, 453, 66.66, 0.118294, , 
968175, 343262, 461, 66.76, 0.117064, , 
967802, 343172, 485, 66.86, 0.117341, , 
967780, 343124, 488, 66.96, 0.117077, , 
968290, 343249, 475, 67.06, 0.116712, , 
967749, 342964, 484, 67.16, 0.116100, , 
969160, 343190, 452, 67.26, 0.114304, , 
970268, 343420, 426, 67.36, 0.113240, , 
970456, 343241, 467, 67.46, 0.111631, , 
970809, 343186, 471, 67.56, 0.110452, , 
971275, 343207, 459, 67.66, 0.109509, , 
972614, 343290, 469, 67.76, 0.106953, , 
972060, 343200, 466, 67.86, 0.107645, , 
973273, 343281, 469, 67.96, 0.105370, , 
972817, 343121, 436, 68.06, 0.105375, , 
972970, 343079, 488, 68.16, 0.104746, , 
973963, 343185, 466, 68.25, 0.103146, , 
974460, 343275, 492, 68.35, 0.102588, , 
974604, 343237, 484, 68.46, 0.102006, , 
975476, 343307, 508, 68.56, 0.100452, , 
974352, 343019, 484, 68.65, 0.101158, , 
974887, 343130, 483, 68.75, 0.100651, , 
976550, 343466, 426, 68.85, 0.099018, , 
974916, 343154, 481, 68.95, 0.100741, , 
974836, 343188, 479, 69.05, 0.101149, , 
974678, 343036, 480, 69.16, 0.100517, , 
975371, 343132, 489, 69.25, 0.099547, , 
975663, 343398, 492, 69.35, 0.100617, , 
974392, 343148, 487, 69.45, 0.101912, , 
974208, 343097, 469, 69.55, 0.102002, , 
974433, 343059, 487, 69.65, 0.101233, , 
974050, 343179, 476, 69.75, 0.102905, , 
973410, 342939, 494, 69.85, 0.102810, , 
973657, 343195, 515, 69.95, 0.103918, , 
974114, 343464, 516, 70.05, 0.104625, , 
973073, 343367, 440, 70.15, 0.106396, , 
972828, 343301, 572, 70.25, 0.106530, , 
971519, 343152, 482, 70.35, 0.108583, , 
971919, 343375, 451, 70.45, 0.109119, , 
970888, 343065, 502, 70.55, 0.109475, , 
970771, 343154, 494, 70.65, 0.110330, , 
970663, 343304, 494, 70.75, 0.111564, , 
971530, 343622, 498, 70.85, 0.111638, , 
969880, 343116, 505, 70.95, 0.112147, , 
969662, 343166, 502, 71.05, 0.112981, , 
970555, 343338, 479, 71.14, 0.112037, , 
969691, 343104, 513, 71.25, 0.112507, , 
970360, 343314, 507, 71.35, 0.112332, , 
970411, 343371, 514, 71.44, 0.112587, , 
971032, 343494, 523, 71.55, 0.111953, , 
969895, 343133, 525, 71.64, 0.112224, , 
971340, 343376, 527, 71.74, 0.110467, , 
971269, 343486, 518, 71.85, 0.111352, 11, 0.923
971102, 343344, 474, 71.95, 0.110808, , 
970826, 343099, 524, 72.05, 0.109842, , 
971557, 343246, 507, 72.14, 0.109112, , 
971168, 343167, 526, 72.24, 0.109495, , 
971898, 343444, 517, 72.34, 0.109620, , 
972198, 343280, 515, 72.44, 0.107850, , 
971935, 343225, 515, 72.54, 0.108099, , 
972703, 343481, 482, 72.64, 0.107999, , 
972658, 343375, 531, 72.74, 0.107408, , 
972152, 343261, 521, 72.84, 0.107832, , 
972328, 343250, 525, 72.94, 0.107353, , 
973035, 343536, 546, 73.04, 0.107591, , 
972133, 343255, 536, 73.14, 0.107837, , 
971840, 343140, 545, 73.24, 0.107761, , 
971159, 342917, 517, 73.34, 0.107876, , 
972134, 343307, 479, 73.44, 0.108175, , 
972147, 343423, 528, 73.54, 0.108906, , 
971741, 343270, 503, 73.64, 0.108843, , 
972347, 343610, 532, 73.74, 0.109668, , 
971886, 343494, 532, 73.84, 0.109975, , 
971162, 343321, 527, 73.94, 0.110518, , 
971028, 343315, 535, 74.04, 0.110790, , 
970638, 343267, 467, 74.14, 0.111379, , 
970593, 343249, 571, 74.24, 0.111365, , 
970360, 343272, 509, 74.34, 0.112056, , 
970742, 343384, 553, 74.44, 0.111905, , 
970761, 343368, 560, 74.54, 0.111756, , 
970609, 343381, 539, 74.63, 0.112194, , 
969979, 343218, 553, 74.74, 0.112586, , 
969944, 343272, 542, 74.83, 0.113021, , 
970344, 343350, 480, 74.93, 0.112605, , 
970094, 343266, 538, 75.03, 0.112634, , 
970301, 343394, 538, 75.14, 0.112993, , 
970363, 343366, 533, 75.23, 0.112666, , 
970244, 343237, 530, 75.33, 0.112096, , 
970108, 343244, 489, 75.43, 0.112457, , 
970335, 343275, 569, 75.53, 0.112134, , 
970221, 343285, 528, 75.63, 0.112464, , 
970774, 343500, 541, 75.73, 0.112591, , 
970294, 343336, 502, 75.83, 0.112629, , 
970228, 343298, 553, 75.93, 0.112533, , 
969801, 343170, 568, 76.03, 0.112684, , 
970399, 343350, 547, 76.13, 0.112477, 12, 0.626
970661, 343457, 543, 76.23, 0.112571, , 
970466, 343316, 553, 76.33, 0.112099, , 
970574, 343431, 530, 76.43, 0.112602, , 
970804, 343454, 496, 76.53, 0.112220, , 
970564, 343404, 537, 76.63, 0.112449, , 
970801, 343470, 543, 76.73, 0.112332, , 
970224, 343209, 543, 76.83, 0.111959, , 
970296, 343261, 534, 76.93, 0.112133, , 
970735, 343447, 535, 77.03, 0.112334, , 
970746, 343464, 545, 77.13, 0.112420, , 
970592, 343401, 501, 77.23, 0.112364, , 
969635, 343064, 574, 77.33, 0.112374, , 
970096, 343310, 522, 77.43, 0.112918, , 
970197, 343382, 548, 77.53, 0.113156, , 
969894, 343331, 555, 77.63, 0.113524, , 
970197, 343382, 548, 79.72, 0.113156, A, 0.299
