FlowCell Text Data File: 227l15.csv
Software Version: 1.56A
Date: 2024-02-23
Time: 17:22:12
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
974886, 342876, 189, 51.53, 0.098987, , 
975066, 343035, 178, 51.63, 0.099615, , 
974442, 342804, 188, 51.72, 0.099539, , 
975544, 342906, 187, 51.82, 0.097665, , 
975412, 342969, 186, 51.93, 0.098383, , 
975319, 343070, 191, 52.02, 0.099260, , 
975461, 343059, 189, 52.12, 0.098861, , 
975967, 342969, 195, 52.22, 0.097103, , 
975379, 342910, 181, 52.32, 0.098072, 8, 0.938
974914, 342763, 193, 52.42, 0.098180, , 
975191, 342742, 190, 52.52, 0.097403, , 
975168, 342616, 190, 52.62, 0.096629, , 
976323, 342909, 191, 52.72, 0.095889, , 
978214, 343196, 196, 52.82, 0.093417, , 
976892, 342760, 190, 52.92, 0.093599, , 
976822, 342972, 189, 53.02, 0.095152, , 
977144, 343023, 190, 53.12, 0.094745, , 
977002, 342865, 200, 53.22, 0.094035, , 
976755, 342853, 194, 53.32, 0.094525, , 
977069, 342916, 198, 53.42, 0.094216, , 
976815, 342728, 198, 53.52, 0.093567, , 
977134, 342951, 199, 53.62, 0.094296, , 
977881, 343133, 199, 53.72, 0.093770, , 
977586, 342936, 194, 53.82, 0.093156, , 
978332, 343094, 198, 53.92, 0.092476, , 
978001, 343046, 202, 54.02, 0.092923, , 
977258, 342837, 195, 54.11, 0.093262, , 
977854, 343032, 205, 54.22, 0.093169, , 
978392, 342959, 202, 54.32, 0.091453, , 
978055, 343022, 208, 54.41, 0.092641, , 
977974, 342858, 202, 54.51, 0.091751, , 
978068, 342915, 202, 54.62, 0.091909, , 
979484, 343219, 209, 54.71, 0.090648, , 
978351, 342823, 206, 54.81, 0.090654, , 
977946, 342757, 206, 54.91, 0.091153, , 
979419, 343187, 202, 55.01, 0.090587, , 
979376, 342813, 202, 55.11, 0.088232, , 
979192, 343007, 208, 55.21, 0.089928, , 
978108, 342649, 206, 55.31, 0.090071, , 
978754, 342840, 200, 55.41, 0.089839, , 
978727, 342818, 209, 55.51, 0.089757, , 
978686, 342635, 208, 55.61, 0.088649, , 
979724, 342971, 212, 55.71, 0.088470, , 
979388, 342851, 205, 55.81, 0.088454, , 
979960, 342991, 204, 55.91, 0.088059, , 
978647, 342392, 213, 56.01, 0.087143, , 
980022, 342933, 202, 56.11, 0.087536, , 
980201, 342875, 219, 56.21, 0.086744, , 
980340, 342887, 207, 56.31, 0.086504, , 
980902, 342983, 210, 56.41, 0.085844, , 
980871, 342995, 209, 56.51, 0.085994, , 
980950, 342946, 212, 56.61, 0.085491, , 
980226, 342619, 212, 56.71, 0.085006, , 
981180, 342925, 220, 56.81, 0.084826, , 
981808, 342966, 208, 56.91, 0.083655, , 
981688, 343032, 221, 57.01, 0.084363, , 
981569, 342988, 219, 57.11, 0.084347, , 
982024, 343017, 212, 57.20, 0.083495, , 
982362, 343052, 221, 57.31, 0.082950, , 
981915, 342928, 217, 57.41, 0.083160, , 
982405, 343041, 214, 57.50, 0.082779, , 
981969, 342935, 220, 57.61, 0.083083, , 
981494, 342765, 210, 57.71, 0.083056, , 
982220, 343144, 214, 57.80, 0.083878, , 
982854, 343096, 220, 57.90, 0.082112, , 
981929, 342773, 222, 58.00, 0.082111, , 
982073, 342870, 217, 58.10, 0.082418, , 
982263, 342810, 226, 58.20, 0.081588, , 
983071, 342905, 212, 58.30, 0.080362, , 
982733, 342958, 221, 58.40, 0.081483, , 
982767, 342876, 218, 58.50, 0.080867, , 
982699, 342865, 223, 58.60, 0.080951, , 
983118, 342995, 225, 58.70, 0.080845, , 
982826, 342847, 222, 58.80, 0.080542, 9, 0.924
983441, 342911, 226, 58.90, 0.079554, , 
983113, 342829, 220, 59.00, 0.079767, , 
984091, 342986, 226, 59.10, 0.078559, , 
983869, 342785, 219, 59.20, 0.077748, , 
983635, 342734, 219, 59.30, 0.077948, , 
983905, 342918, 223, 59.40, 0.078539, , 
984258, 342931, 218, 59.50, 0.077817, , 
984112, 342927, 223, 59.60, 0.078124, , 
984380, 342943, 227, 59.70, 0.077616, , 
984564, 342900, 221, 59.80, 0.076914, , 
984908, 342957, 229, 59.90, 0.076501, , 
983905, 342779, 225, 60.00, 0.077626, , 
984451, 343055, 228, 60.10, 0.078189, , 
984507, 342874, 223, 60.20, 0.076873, , 
984668, 342938, 226, 60.29, 0.076925, , 
985413, 342766, 224, 60.40, 0.074094, , 
984019, 342813, 220, 60.50, 0.077589, , 
983300, 342943, 227, 60.60, 0.080087, , 
984883, 342893, 226, 60.70, 0.076139, , 
986179, 342948, 213, 60.79, 0.073540, , 
984482, 342983, 232, 60.90, 0.077646, , 
984717, 342905, 229, 61.00, 0.076597, , 
985166, 342758, 223, 61.09, 0.074606, , 
985098, 342846, 231, 61.19, 0.075339, , 
985028, 342786, 234, 61.30, 0.075105, , 
986301, 343133, 229, 61.39, 0.074475, , 
984443, 342755, 237, 61.49, 0.076238, , 
984338, 342955, 233, 61.59, 0.077791, , 
984854, 342993, 237, 61.69, 0.076861, , 
984419, 343072, 233, 61.79, 0.078374, , 
983865, 342805, 229, 61.89, 0.077888, , 
984074, 342961, 231, 61.99, 0.078434, , 
984731, 343029, 232, 62.09, 0.077378, , 
984082, 342906, 228, 62.19, 0.078055, , 
984542, 342948, 228, 62.29, 0.077279, , 
984202, 342782, 229, 62.39, 0.076967, , 
984205, 342917, 232, 62.49, 0.077846, , 
984836, 343054, 230, 62.59, 0.077302, , 
985162, 343200, 228, 62.69, 0.077515, , 
984673, 342931, 230, 62.79, 0.076868, , 
983926, 342993, 232, 62.89, 0.078983, , 
983678, 342627, 234, 62.99, 0.077147, , 
983497, 342749, 233, 63.09, 0.078363, , 
984848, 343273, 231, 63.19, 0.078711, , 
983426, 342890, 231, 63.29, 0.079451, , 
983352, 342696, 230, 63.39, 0.078346, , 
983592, 343187, 238, 63.49, 0.081019, , 
981376, 342764, 233, 63.59, 0.083320, , 
981757, 342798, 231, 63.69, 0.082669, , 
982037, 342916, 244, 63.79, 0.082802, , 
980962, 342689, 238, 63.88, 0.083777, , 
982462, 342895, 232, 63.99, 0.081690, , 
981771, 342763, 229, 64.09, 0.082407, , 
982794, 343151, 237, 64.18, 0.082610, , 
982112, 342920, 236, 64.28, 0.082656, , 
981468, 342753, 239, 64.39, 0.083036, , 
981795, 342801, 235, 64.48, 0.082602, , 
982330, 342811, 243, 64.58, 0.081441, , 
982721, 342950, 245, 64.68, 0.081458, , 
983122, 342987, 246, 64.78, 0.080783, , 
982388, 342936, 253, 64.88, 0.082129, , 
982355, 342999, 235, 64.98, 0.082618, , 
982285, 343004, 260, 65.08, 0.082811, , 
982452, 343081, 252, 65.18, 0.082934, , 
981982, 342819, 250, 65.28, 0.082291, , 
981737, 342837, 251, 65.38, 0.082971, 10, 0.938
982511, 342871, 253, 65.48, 0.081421, , 
981582, 342710, 259, 65.58, 0.082493, , 
982401, 342975, 270, 65.68, 0.082355, , 
981884, 342870, 260, 65.78, 0.082851, , 
981889, 342679, 263, 65.88, 0.081585, , 
981470, 342850, 251, 65.98, 0.083669, , 
981892, 342928, 261, 66.08, 0.083213, , 
981218, 342704, 255, 66.18, 0.083288, , 
982330, 343033, 268, 66.28, 0.082898, , 
982103, 343137, 267, 66.38, 0.084101, , 
981640, 342857, 267, 66.48, 0.083325, , 
981924, 342951, 272, 66.57, 0.083291, , 
981324, 342730, 271, 66.68, 0.083216, , 
982226, 343059, 267, 66.78, 0.083307, , 
982191, 343004, 278, 66.87, 0.083027, , 
981247, 342662, 268, 66.98, 0.082946, , 
981595, 342783, 273, 67.08, 0.082942, , 
982249, 343008, 280, 67.17, 0.082920, , 
981859, 342855, 276, 67.27, 0.082810, , 
981655, 342862, 275, 67.37, 0.083323, , 
981474, 342790, 288, 67.47, 0.083266, , 
981617, 342831, 277, 67.57, 0.083207, , 
981399, 342969, 273, 67.67, 0.084612, , 
982197, 342868, 282, 67.77, 0.082120, , 
983589, 343238, 279, 67.87, 0.081360, , 
982405, 342777, 281, 67.97, 0.081046, , 
981342, 342836, 287, 68.07, 0.083870, , 
982042, 342913, 286, 68.17, 0.082771, , 
981684, 342960, 286, 68.27, 0.083900, , 
981395, 342822, 284, 68.37, 0.083657, , 
981931, 343070, 284, 68.47, 0.084055, , 
981822, 342952, 297, 68.57, 0.083531, , 
981601, 342983, 284, 68.67, 0.084241, , 
981579, 342911, 301, 68.77, 0.083819, , 
981617, 342987, 289, 68.87, 0.084231, , 
980599, 342701, 297, 68.97, 0.084688, , 
980809, 342791, 288, 69.07, 0.084797, , 
981468, 342980, 302, 69.17, 0.084526, , 
981314, 342946, 295, 69.27, 0.084656, , 
982133, 343274, 290, 69.37, 0.084930, , 
980866, 342891, 301, 69.47, 0.085323, , 
981147, 342885, 292, 69.57, 0.084639, , 
981381, 342955, 297, 69.66, 0.084562, , 
981387, 343050, 301, 69.77, 0.085171, , 
980819, 342873, 299, 69.87, 0.085313, , 
980805, 342901, 292, 69.96, 0.085529, , 
981018, 342920, 300, 70.06, 0.085165, , 
981367, 343052, 298, 70.17, 0.085230, , 
981211, 342979, 303, 70.26, 0.085109, , 
981864, 343207, 302, 70.36, 0.085107, , 
981030, 342924, 308, 70.46, 0.085163, , 
980309, 342719, 289, 70.56, 0.085472, , 
980725, 342847, 314, 70.66, 0.085358, , 
980417, 342818, 302, 70.76, 0.085874, , 
980807, 342916, 300, 70.86, 0.085622, , 
981114, 343063, 299, 70.96, 0.085883, , 
980361, 342802, 310, 71.06, 0.085898, , 
980781, 342938, 303, 71.16, 0.085826, , 
980732, 342966, 304, 71.26, 0.086123, , 
980311, 342845, 306, 71.36, 0.086295, , 
980543, 342916, 310, 71.46, 0.086228, , 
980356, 342851, 307, 71.56, 0.086231, , 
979731, 342674, 307, 71.66, 0.086504, , 
980747, 343030, 314, 71.76, 0.086508, , 
980413, 343047, 307, 71.86, 0.087386, 11, 0.924
980315, 342906, 304, 71.96, 0.086686, , 
980375, 342963, 317, 72.06, 0.086922, , 
980140, 342851, 306, 72.16, 0.086727, , 
980052, 342920, 309, 72.26, 0.087382, , 
980372, 342977, 318, 72.36, 0.087021, , 
979608, 342739, 312, 72.46, 0.087213, , 
979919, 342858, 304, 72.56, 0.087280, , 
980840, 343210, 308, 72.66, 0.087475, , 
980018, 342884, 322, 72.75, 0.087224, , 
980563, 343113, 304, 72.86, 0.087475, , 
980890, 343223, 316, 72.96, 0.087446, , 
980004, 342932, 306, 73.05, 0.087571, , 
980214, 342995, 310, 73.15, 0.087502, , 
980366, 343070, 321, 73.26, 0.087645, , 
980555, 343075, 311, 73.35, 0.087244, , 
979850, 342901, 317, 73.45, 0.087721, , 
979874, 342926, 315, 73.55, 0.087830, , 
979379, 342738, 307, 73.65, 0.087733, , 
979342, 342761, 314, 73.75, 0.087969, , 
980501, 343133, 318, 73.85, 0.087748, , 
979884, 342979, 309, 73.95, 0.088155, , 
979931, 342970, 314, 74.05, 0.087988, , 
979438, 342841, 311, 74.15, 0.088274, , 
978923, 342637, 306, 74.25, 0.088118, , 
979359, 342848, 318, 74.35, 0.088501, , 
980491, 343187, 321, 74.45, 0.088125, , 
978993, 342731, 316, 74.55, 0.088574, , 
979410, 342908, 318, 74.65, 0.088778, , 
979535, 342938, 314, 74.75, 0.088687, , 
979179, 342761, 320, 74.85, 0.088344, , 
979370, 342866, 316, 74.95, 0.088594, , 
978948, 342739, 316, 75.05, 0.088730, , 
979550, 342979, 322, 75.15, 0.088922, , 
979023, 342760, 315, 75.25, 0.088696, , 
979345, 342889, 313, 75.35, 0.088802, , 
978967, 342794, 313, 75.45, 0.089047, , 
979392, 342920, 322, 75.55, 0.088898, , 
979184, 342888, 316, 75.65, 0.089166, , 
979072, 342844, 320, 75.75, 0.089134, , 
979176, 342896, 316, 75.84, 0.089237, , 
979336, 342931, 319, 75.95, 0.089099, , 
979931, 343174, 328, 76.05, 0.089326, , 
979525, 342990, 313, 76.14, 0.089051, , 
979655, 343094, 316, 76.24, 0.089435, 12, 0.625
978958, 342864, 316, 76.35, 0.089528, , 
979338, 343002, 325, 76.44, 0.089560, , 
979098, 342885, 318, 76.54, 0.089344, , 
979413, 343048, 322, 76.64, 0.089689, , 
979261, 342969, 314, 76.74, 0.089520, , 
979382, 343059, 327, 76.84, 0.089833, , 
979136, 342936, 318, 76.94, 0.089591, , 
978309, 342692, 312, 77.04, 0.089891, , 
979013, 342942, 324, 77.14, 0.089913, , 
979265, 343042, 317, 77.24, 0.089990, , 
978786, 342838, 317, 77.34, 0.089752, , 
978523, 342810, 317, 77.44, 0.090173, , 
978574, 342863, 319, 77.54, 0.090404, , 
978658, 342938, 308, 77.64, 0.090703, , 
978658, 342938, 308, 77.74, 0.090703, , 
978658, 342938, 308, 79.84, 0.090703, A, 0.299
